apteryx_owenii ENSAOWG00000017844
apteryx_haastii ENSAHAG00000018513
apteryx_rowi ENSARWG00000013621
dromaius_novaehollandiae ENSDNVG00000015195
nothoprocta_perdicaria ENSNPEG00000006041
anser_brachyrhynchus ENSABRG00000018820
anas_platyrhynchos_platyrhynchos ENSAPLG00000007097
meleagris_gallopavo ENSMGAG00000014531
coturnix_japonica ENSCJPG00005007472
gallus_gallus ENSGALG00000041812
numida_meleagris ENSNMEG00000012428
taeniopygia_guttata ENSTGUG00000000461
lonchura_striata_domestica ENSLSDG00000015174
ficedula_albicollis ENSFALG00000004716
ficedula_albicollis ENSFALG00000005105
junco_hyemalis ENSJHYG00000003681
zonotrichia_albicollis ENSZALG00000005861
serinus_canaria ENSSCAG00000004792
parus_major ENSPMJG00000009358
cyanistes_caeruleus ENSCCEG00000017427
manacus_vitellinus ENSMVIG00005016034
manacus_vitellinus ENSMVIG00005000375
lepidothrix_coronata ENSLCOG00000013725
calidris_pygmaea ENSCPGG00000012779
calidris_pugnax ENSCPUG00000012490
melopsittacus_undulatus ENSMUNG00000008179
crocodylus_porosus ENSCPRG00005015216
chelonoidis_abingdonii ENSCABG00000009768
gopherus_agassizii ENSGAGG00000005893
chrysemys_picta_bellii ENSCPBG00000005337
pelodiscus_sinensis ENSPSIG00000017955
pogona_vitticeps ENSPVIG00000004527
anolis_carolinensis ENSACAG00000005042
notechis_scutatus ENSNSUG00000017767
notechis_scutatus ENSNSUG00000008305
salvator_merianae ENSSMRG00000023026
sphenodon_punctatus ENSSPUG00000013309
sus_scrofa ENSSSCG00000012042
sus_scrofa ENSSSCG00000039993
vicugna_pacos ENSVPAG00000009156
sus_scrofa ENSSSCG00000035699
ovis_aries ENSOARG00000012773
capra_hircus ENSCHIG00000010079
bos_mutus ENSBMUG00000008927
bos_taurus ENSBTAG00000018278
bison_bison_bison ENSBBBG00000018809
bison_bison_bison ENSBBBG00000024088
tursiops_truncatus ENSTTRG00000004768
neovison_vison ENSNVIG00000019609
canis_lupus_familiaris ENSCAFG00000010248
canis_lupus_familiaris ENSCAFG00000002335
ursus_americanus ENSUAMG00000028285
ursus_maritimus ENSUMAG00000020104
ailuropoda_melanoleuca ENSAMEG00000014708
neovison_vison ENSNVIG00000006916
mustela_putorius_furo ENSMPUG00000001319
canis_lupus_familiaris ENSCAFG00000009541
canis_lupus_familiaris ENSCAFG00000028733
canis_lupus_dingo ENSCAFG00020024604
canis_lupus_familiaris ENSCAFG00000001388
canis_lupus_dingo ENSCAFG00020002794
vulpes_vulpes ENSVVUG00000022930
vulpes_vulpes ENSVVUG00000028885
canis_lupus_dingo ENSCAFG00020002168
panthera_tigris_altaica ENSPTIG00000021561
panthera_pardus ENSPPRG00000011761
felis_catus ENSFCAG00000028656
pteropus_vampyrus ENSPVAG00000011191
equus_asinus_asinus ENSEASG00005006166
equus_caballus ENSECAG00000009059
tupaia_belangeri ENSTBEG00000003898
castor_canadensis ENSCCNG00000031146
castor_canadensis ENSCCNG00000008506
dipodomys_ordii ENSDORG00000004766
peromyscus_maniculatus_bairdii ENSPEMG00000023052
peromyscus_maniculatus_bairdii ENSPEMG00000021044
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017879
cricetulus_griseus_crigri-picr ENSCGRG00015014435
cricetulus_griseus_crigri_1.0 ENSCGRG00000017552
microtus_ochrogaster ENSMOCG00000013209
mus_spicilegus ENSMSIG00000009114
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000022956
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020967
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021873
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016672
rattus_norvegicus ENSRNOG00000001991
meriones_unguiculatus ENSMUGG00000014889
nannospalax_galili ENSNGAG00000013673
jaculus_jaculus ENSJJAG00000022394
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010278
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015604
fukomys_damarensis ENSFDAG00000017095
cavia_porcellus ENSCPOG00000000710
cavia_aperea ENSCAPG00000009676
chinchilla_lanigera ENSCLAG00000008699
octodon_degus ENSODEG00000003227
spermophilus_dauricus ENSSDAG00000010955
