takifugu_rubripes ENSTRUG00000011527
tetraodon_nigroviridis ENSTNIG00000016291
gasterosteus_aculeatus ENSGACG00000012293
monopterus_albus ENSMALG00000009094
fundulus_heteroclitus ENSFHEG00000020991
cyprinodon_variegatus ENSCVAG00000002504
poecilia_formosa ENSPFOG00000010911
poecilia_mexicana ENSPMEG00000008300
poecilia_latipinna ENSPLAG00000019598
poecilia_reticulata ENSPREG00000017058
xiphophorus_maculatus ENSXMAG00000007733
xiphophorus_couchianus ENSXCOG00000009345
gambusia_affinis ENSGAFG00000019571
kryptolebias_marmoratus ENSKMAG00000012030
oryzias_latipes_asm223467v1 ENSORLG00000002416
oryzias_latipes_asm223471v1 ENSORLG00020016740
oryzias_latipes_asm223469v1 ENSORLG00015005502
oryzias_melastigma ENSOMEG00000001310
mastacembelus_armatus ENSMAMG00000013887
anabas_testudineus ENSATEG00000009356
seriola_dumerili ENSSDUG00000019879
seriola_lalandi_dorsalis ENSSLDG00000005894
scophthalmus_maximus ENSSMAG00000001125
amphiprion_ocellaris ENSAOCG00000002344
amphiprion_percula ENSAPEG00000013394
acanthochromis_polyacanthus ENSAPOG00000004188
stegastes_partitus ENSSPAG00000023302
haplochromis_burtoni ENSHBUG00000009727
pundamilia_nyererei ENSPNYG00000008145
astatotilapia_calliptera ENSACLG00000021973
maylandia_zebra ENSMZEG00005024111
neolamprologus_brichardi ENSNBRG00000003653
oreochromis_niloticus ENSONIG00000004091
amphilophus_citrinellus ENSACIG00000024001
cynoglossus_semilaevis ENSCSEG00000006954
labrus_bergylta ENSLBEG00000018609
periophthalmus_magnuspinnatus ENSPMGG00000016052
hippocampus_comes ENSHCOG00000012676
gadus_morhua ENSGMOG00000002789
esox_lucius ENSELUG00000022461
pygocentrus_nattereri ENSPNAG00000012927
astyanax_mexicanus ENSAMXG00000019630
ictalurus_punctatus ENSIPUG00000023413
danio_rerio ENSDARG00000104251
paramormyrops_kingsleyae ENSPKIG00000013587
scleropages_formosus ENSSFOG00015023130
lepisosteus_oculatus ENSLOCG00000000989
phascolarctos_cinereus ENSPCIG00000001937
sarcophilus_harrisii ENSSHAG00000004503
monodelphis_domestica ENSMODG00000004979
loxodonta_africana ENSLAFG00000031867
procavia_capensis ENSPCAG00000014514
echinops_telfairi ENSETEG00000003530
choloepus_hoffmanni ENSCHOG00000002494
dasypus_novemcinctus ENSDNOG00000001366
