anas_platyrhynchos_platyrhynchos ENSAPLG00000023715
anser_brachyrhynchus ENSABRG00000000859
calidris_pygmaea ENSCPGG00000015823
pogona_vitticeps ENSPVIG00000024359
anolis_carolinensis ENSACAG00000011774
notechis_scutatus ENSNSUG00000000927
pogona_vitticeps ENSPVIG00000015602
anolis_carolinensis ENSACAG00000003358
notechis_scutatus ENSNSUG00000016986
salvator_merianae ENSSMRG00000005754
sphenodon_punctatus ENSSPUG00000007069
gopherus_agassizii ENSGAGG00000018192
chelonoidis_abingdonii ENSCABG00000022180
chrysemys_picta_bellii ENSCPBG00000004461
pelodiscus_sinensis ENSPSIG00000009676
xenopus_tropicalis ENSXETG00000015149
latimeria_chalumnae ENSLACG00000014000
tetraodon_nigroviridis ENSTNIG00000008261
esox_lucius ENSELUG00000011568
