drosophila_melanogaster FBgn0030000
caenorhabditis_elegans_strain_n2 WBGene00009211
gopherus_agassizii ENSGAGG00000013915
chelonoidis_abingdonii ENSCABG00000000945
chrysemys_picta_bellii ENSCPBG00000004000
apteryx_rowi ENSARWG00000001641
apteryx_haastii ENSAHAG00000017569
apteryx_owenii ENSAOWG00000005814
salvator_merianae ENSSMRG00000013646
pogona_vitticeps ENSPVIG00000015521
loxodonta_africana ENSLAFG00000012958
procavia_capensis ENSPCAG00000005923
echinops_telfairi ENSETEG00000006863
cebus_capucinus_imitator ENSCCAG00000029352
saimiri_boliviensis_boliviensis ENSSBOG00000032568
callithrix_jacchus ENSCJAG00000021659
aotus_nancymaae ENSANAG00000037125
pan_troglodytes ENSPTRG00000018040
pan_paniscus ENSPPAG00000029606
homo_sapiens ENSG00000227057
gorilla_gorilla ENSGGOG00000006578
pongo_abelii ENSPPYG00000017245
nomascus_leucogenys ENSNLEG00000006842
cercocebus_atys ENSCATG00000029635
mandrillus_leucophaeus ENSMLEG00000038535
theropithecus_gelada ENSTGEG00000029467
theropithecus_gelada ENSTGEG00000015524
macaca_fascicularis ENSMFAG00000000475
macaca_mulatta ENSMMUG00000003869
macaca_nemestrina ENSMNEG00000034609
papio_anubis ENSPANG00000009193
chlorocebus_sabaeus ENSCSAG00000009552
colobus_angolensis_palliatus ENSCANG00000043619
piliocolobus_tephrosceles ENSPTEG00000023779
rhinopithecus_roxellana ENSRROG00000020171
rhinopithecus_bieti ENSRBIG00000029240
carlito_syrichta ENSTSYG00000028390
propithecus_coquereli ENSPCOG00000021638
microcebus_murinus ENSMICG00000000916
prolemur_simus ENSPSMG00000018660
otolemur_garnettii ENSOGAG00000006230
tupaia_belangeri ENSTBEG00000012871
castor_canadensis ENSCCNG00000026624
dipodomys_ordii ENSDORG00000013827
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022338
mus_spicilegus ENSMSIG00000012419
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024312
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021426
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020431
rattus_norvegicus ENSRNOG00000031171
meriones_unguiculatus ENSMUGG00000018013
peromyscus_maniculatus_bairdii ENSPEMG00000019179
microtus_ochrogaster ENSMOCG00000014412
cricetulus_griseus_crigri-picr ENSCGRG00015028561
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019497
cricetulus_griseus_crigri_1.0 ENSCGRG00000016749
mesocricetus_auratus ENSMAUG00000000911
nannospalax_galili ENSNGAG00000007450
jaculus_jaculus ENSJJAG00000021960
urocitellus_parryii ENSUPAG00010013516
ictidomys_tridecemlineatus ENSSTOG00000002433
marmota_marmota_marmota ENSMMMG00000024237
spermophilus_dauricus ENSSDAG00000019015
oryctolagus_cuniculus ENSOCUG00000010554
oryctolagus_cuniculus ENSOCUG00000008679
ochotona_princeps ENSOPRG00000000968
chinchilla_lanigera ENSCLAG00000007512
octodon_degus ENSODEG00000017342
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012336
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017190
fukomys_damarensis ENSFDAG00000004409
cavia_porcellus ENSCPOG00000012733
