chelonoidis_abingdonii ENSCABG00000010892
gopherus_agassizii ENSGAGG00000025819
chrysemys_picta_bellii ENSCPBG00000004695
anolis_carolinensis ENSACAG00000016011
pogona_vitticeps ENSPVIG00000009449
notechis_scutatus ENSNSUG00000000022
salvator_merianae ENSSMRG00000002999
sphenodon_punctatus ENSSPUG00000010345
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030185
mus_spicilegus ENSMSIG00000001835
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000053550
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029132
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021001
rattus_norvegicus ENSRNOG00000016877
meriones_unguiculatus ENSMUGG00000016966
cricetulus_griseus_crigri-picr ENSCGRG00015027404
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023119
mesocricetus_auratus ENSMAUG00000019580
microtus_ochrogaster ENSMOCG00000002160
nannospalax_galili ENSNGAG00000008607
jaculus_jaculus ENSJJAG00000000151
castor_canadensis ENSCCNG00000029012
dipodomys_ordii ENSDORG00000026157
ictidomys_tridecemlineatus ENSSTOG00000020184
urocitellus_parryii ENSUPAG00010002124
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014757
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004680
cavia_porcellus ENSCPOG00000036738
octodon_degus ENSODEG00000010663
chinchilla_lanigera ENSCLAG00000000623
ochotona_princeps ENSOPRG00000015883
pongo_abelii ENSPPYG00000010421
homo_sapiens ENSG00000187902
macaca_nemestrina ENSMNEG00000027701
macaca_fascicularis ENSMFAG00000044189
theropithecus_gelada ENSTGEG00000012860
papio_anubis ENSPANG00000008460
cercocebus_atys ENSCATG00000045070
rhinopithecus_roxellana ENSRROG00000044620
rhinopithecus_bieti ENSRBIG00000043226
pan_troglodytes ENSPTRG00000049040
piliocolobus_tephrosceles ENSPTEG00000039729
macaca_mulatta ENSMMUG00000042351
cebus_capucinus_imitator ENSCCAG00000004710
callithrix_jacchus ENSCJAG00000048648
saimiri_boliviensis_boliviensis ENSSBOG00000029983
aotus_nancymaae ENSANAG00000029205
propithecus_coquereli ENSPCOG00000020413
prolemur_simus ENSPSMG00000007752
microcebus_murinus ENSMICG00000034597
otolemur_garnettii ENSOGAG00000027087
tursiops_truncatus ENSTTRG00000002425
sus_scrofa ENSSSCG00000035924
capra_hircus ENSCHIG00000013707
ovis_aries ENSOARG00000001360
bos_taurus ENSBTAG00000008932
pteropus_vampyrus ENSPVAG00000007322
canis_lupus_dingo ENSCAFG00020015491
canis_lupus_familiaris ENSCAFG00000032489
vulpes_vulpes ENSVVUG00000007072
ursus_americanus ENSUAMG00000020198
ailuropoda_melanoleuca ENSAMEG00000003785
mustela_putorius_furo ENSMPUG00000007436
neovison_vison ENSNVIG00000012333
felis_catus ENSFCAG00000027090
panthera_pardus ENSPPRG00000013070
equus_asinus_asinus ENSEASG00005020767
equus_caballus ENSECAG00000015918
loxodonta_africana ENSLAFG00000030139
procavia_capensis ENSPCAG00000016066
dasypus_novemcinctus ENSDNOG00000043285
phascolarctos_cinereus ENSPCIG00000013122
ornithorhynchus_anatinus ENSOANG00000021440
xenopus_tropicalis ENSXETG00000000142
latimeria_chalumnae ENSLACG00000001209
scleropages_formosus ENSSFOG00015019220
paramormyrops_kingsleyae ENSPKIG00000006530
astatotilapia_calliptera ENSACLG00000016667
maylandia_zebra ENSMZEG00005002444
haplochromis_burtoni ENSHBUG00000019643
oreochromis_niloticus ENSONIG00000007046
oryzias_latipes_asm223471v1 ENSORLG00020005801
oryzias_latipes_asm223469v1 ENSORLG00015019047
oryzias_latipes_asm223467v1 ENSORLG00000028804
oryzias_melastigma ENSOMEG00000015622
amphiprion_ocellaris ENSAOCG00000022952
acanthochromis_polyacanthus ENSAPOG00000014827
seriola_lalandi_dorsalis ENSSLDG00000014412
seriola_dumerili ENSSDUG00000003416
monopterus_albus ENSMALG00000004973
mastacembelus_armatus ENSMAMG00000019333
poecilia_latipinna ENSPLAG00000013469
poecilia_mexicana ENSPMEG00000010077
poecilia_formosa ENSPFOG00000007386
poecilia_reticulata ENSPREG00000000782
xiphophorus_maculatus ENSXMAG00000025447
gambusia_affinis ENSGAFG00000003434
fundulus_heteroclitus ENSFHEG00000001702
cyprinodon_variegatus ENSCVAG00000022107
kryptolebias_marmoratus ENSKMAG00000018757
scophthalmus_maximus ENSSMAG00000016021
tetraodon_nigroviridis ENSTNIG00000005662
takifugu_rubripes ENSTRUG00000007219
hippocampus_comes ENSHCOG00000018650
periophthalmus_magnuspinnatus ENSPMGG00000022532
esox_lucius ENSELUG00000022211
pygocentrus_nattereri ENSPNAG00000027494
astyanax_mexicanus ENSAMXG00000037109
ictalurus_punctatus ENSIPUG00000009036
danio_rerio ENSDARG00000063144
scleropages_formosus ENSSFOG00015000862
paramormyrops_kingsleyae ENSPKIG00000012433
pygocentrus_nattereri ENSPNAG00000018218
astyanax_mexicanus ENSAMXG00000016077
