monopterus_albus ENSMALG00000004353
mastacembelus_armatus ENSMAMG00000018876
anabas_testudineus ENSATEG00000006495
seriola_lalandi_dorsalis ENSSLDG00000016105
seriola_lalandi_dorsalis ENSSLDG00000009592
seriola_lalandi_dorsalis ENSSLDG00000016260
seriola_lalandi_dorsalis ENSSLDG00000000509
seriola_lalandi_dorsalis ENSSLDG00000006635
seriola_lalandi_dorsalis ENSSLDG00000006770
seriola_dumerili ENSSDUG00000023119
astatotilapia_calliptera ENSACLG00000020915
astatotilapia_calliptera ENSACLG00000021176
maylandia_zebra ENSMZEG00005015318
maylandia_zebra ENSMZEG00005023098
maylandia_zebra ENSMZEG00005025194
astatotilapia_calliptera ENSACLG00000020946
astatotilapia_calliptera ENSACLG00000020751
maylandia_zebra ENSMZEG00005028110
astatotilapia_calliptera ENSACLG00000020721
astatotilapia_calliptera ENSACLG00000020361
