gopherus_agassizii ENSGAGG00000005384
chelonoidis_abingdonii ENSCABG00000016143
chrysemys_picta_bellii ENSCPBG00000011442
pelodiscus_sinensis ENSPSIG00000011559
calidris_pygmaea ENSCPGG00000005044
calidris_pugnax ENSCPUG00000018413
melopsittacus_undulatus ENSMUNG00000002891
lonchura_striata_domestica ENSLSDG00000017121
taeniopygia_guttata ENSTGUG00000007351
serinus_canaria ENSSCAG00000005215
junco_hyemalis ENSJHYG00000009631
zonotrichia_albicollis ENSZALG00000000058
cyanistes_caeruleus ENSCCEG00000011636
parus_major ENSPMJG00000019193
ficedula_albicollis ENSFALG00000011480
lepidothrix_coronata ENSLCOG00000015123
manacus_vitellinus ENSMVIG00005014587
anser_brachyrhynchus ENSABRG00000019511
anas_platyrhynchos_platyrhynchos ENSAPLG00000004133
coturnix_japonica ENSCJPG00005020078
meleagris_gallopavo ENSMGAG00000007274
gallus_gallus ENSGALG00000005703
numida_meleagris ENSNMEG00000022955
apteryx_owenii ENSAOWG00000004071
apteryx_rowi ENSARWG00000012730
apteryx_haastii ENSAHAG00000000685
dromaius_novaehollandiae ENSDNVG00000004151
nothoprocta_perdicaria ENSNPEG00000015230
crocodylus_porosus ENSCPRG00005014914
pogona_vitticeps ENSPVIG00000024865
anolis_carolinensis ENSACAG00000015702
notechis_scutatus ENSNSUG00000019449
salvator_merianae ENSSMRG00000022365
sphenodon_punctatus ENSSPUG00000011286
urocitellus_parryii ENSUPAG00010009697
ictidomys_tridecemlineatus ENSSTOG00000001606
marmota_marmota_marmota ENSMMMG00000017672
spermophilus_dauricus ENSSDAG00000016889
dipodomys_ordii ENSDORG00000028460
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016667
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005624
fukomys_damarensis ENSFDAG00000012811
chinchilla_lanigera ENSCLAG00000010503
octodon_degus ENSODEG00000007906
cavia_porcellus ENSCPOG00000040539
cavia_aperea ENSCAPG00000014957
cricetulus_griseus_crigri-picr ENSCGRG00015018405
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015143
cricetulus_griseus_crigri_1.0 ENSCGRG00000010995
mesocricetus_auratus ENSMAUG00000016970
microtus_ochrogaster ENSMOCG00000001105
peromyscus_maniculatus_bairdii ENSPEMG00000019620
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025136
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000005802
mus_spicilegus ENSMSIG00000020400
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024217
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025662
rattus_norvegicus ENSRNOG00000000170
meriones_unguiculatus ENSMUGG00000006646
nannospalax_galili ENSNGAG00000019503
jaculus_jaculus ENSJJAG00000022834
ochotona_princeps ENSOPRG00000016505
erinaceus_europaeus ENSEEUG00000003380
sorex_araneus ENSSARG00000009039
oryctolagus_cuniculus ENSOCUG00000013313
tupaia_belangeri ENSTBEG00000011299
pan_troglodytes ENSPTRG00000007036
pan_paniscus ENSPPAG00000044143
homo_sapiens ENSG00000104154
gorilla_gorilla ENSGGOG00000015394
pongo_abelii ENSPPYG00000006447
nomascus_leucogenys ENSNLEG00000005881
macaca_fascicularis ENSMFAG00000034326
macaca_nemestrina ENSMNEG00000029525
macaca_mulatta ENSMMUG00000011510
chlorocebus_sabaeus ENSCSAG00000010298
mandrillus_leucophaeus ENSMLEG00000040428
cercocebus_atys ENSCATG00000031840
theropithecus_gelada ENSTGEG00000009650
papio_anubis ENSPANG00000017823
colobus_angolensis_palliatus ENSCANG00000032144
piliocolobus_tephrosceles ENSPTEG00000017129
rhinopithecus_bieti ENSRBIG00000037551
rhinopithecus_roxellana ENSRROG00000035169
cebus_capucinus_imitator ENSCCAG00000001193
callithrix_jacchus ENSCJAG00000002049
saimiri_boliviensis_boliviensis ENSSBOG00000022298
aotus_nancymaae ENSANAG00000009735
carlito_syrichta ENSTSYG00000003785
propithecus_coquereli ENSPCOG00000028885
microcebus_murinus ENSMICG00000005588
prolemur_simus ENSPSMG00000020465
otolemur_garnettii ENSOGAG00000013703
bos_mutus ENSBMUG00000024903
bos_taurus ENSBTAG00000021019
bison_bison_bison ENSBBBG00000007315
capra_hircus ENSCHIG00000020960
ovis_aries ENSOARG00000021040
tursiops_truncatus ENSTTRG00000007663
sus_scrofa ENSSSCG00000004668
vicugna_pacos ENSVPAG00000006567
pteropus_vampyrus ENSPVAG00000003077
myotis_lucifugus ENSMLUG00000005492
ursus_maritimus ENSUMAG00000018970
ursus_americanus ENSUAMG00000007429
ailuropoda_melanoleuca ENSAMEG00000012621
neovison_vison ENSNVIG00000023510
mustela_putorius_furo ENSMPUG00000011156
