pan_troglodytes ENSPTRG00000039458
pan_paniscus ENSPPAG00000037722
homo_sapiens ENSG00000203896
homo_sapiens ENSG00000273047
gorilla_gorilla ENSGGOG00000004804
colobus_angolensis_palliatus ENSCANG00000040834
piliocolobus_tephrosceles ENSPTEG00000006168
rhinopithecus_roxellana ENSRROG00000015370
rhinopithecus_bieti ENSRBIG00000034401
macaca_nemestrina ENSMNEG00000029323
macaca_fascicularis ENSMFAG00000038089
cercocebus_atys ENSCATG00000027340
mandrillus_leucophaeus ENSMLEG00000038721
papio_anubis ENSPANG00000026193
theropithecus_gelada ENSTGEG00000008454
chlorocebus_sabaeus ENSCSAG00000016639
cebus_capucinus_imitator ENSCCAG00000029228
saimiri_boliviensis_boliviensis ENSSBOG00000028724
callithrix_jacchus ENSCJAG00000038018
aotus_nancymaae ENSANAG00000027128
tupaia_belangeri ENSTBEG00000013816
propithecus_coquereli ENSPCOG00000022044
microcebus_murinus ENSMICG00000008850
prolemur_simus ENSPSMG00000001305
otolemur_garnettii ENSOGAG00000028914
castor_canadensis ENSCCNG00000030529
dipodomys_ordii ENSDORG00000001366
mus_spicilegus ENSMSIG00000012757
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025733
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000090077
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024807
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026255
rattus_norvegicus ENSRNOG00000049336
meriones_unguiculatus ENSMUGG00000002937
meriones_unguiculatus ENSMUGG00000004814
cricetulus_griseus_crigri_1.0 ENSCGRG00000007422
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016932
cricetulus_griseus_crigri-picr ENSCGRG00015017566
mesocricetus_auratus ENSMAUG00000018778
peromyscus_maniculatus_bairdii ENSPEMG00000013925
microtus_ochrogaster ENSMOCG00000020930
nannospalax_galili ENSNGAG00000015127
jaculus_jaculus ENSJJAG00000018995
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003708
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018312
fukomys_damarensis ENSFDAG00000013892
chinchilla_lanigera ENSCLAG00000003864
cavia_porcellus ENSCPOG00000019294
octodon_degus ENSODEG00000006535
marmota_marmota_marmota ENSMMMG00000001114
ictidomys_tridecemlineatus ENSSTOG00000023660
ailuropoda_melanoleuca ENSAMEG00000001764
ursus_maritimus ENSUMAG00000022016
mustela_putorius_furo ENSMPUG00000008523
neovison_vison ENSNVIG00000019119
canis_lupus_dingo ENSCAFG00020001962
canis_lupus_familiaris ENSCAFG00000031222
vulpes_vulpes ENSVVUG00000015009
equus_asinus_asinus ENSEASG00005023158
equus_caballus ENSECAG00000019698
bos_mutus ENSBMUG00000017454
bison_bison_bison ENSBBBG00000018362
bos_taurus ENSBTAG00000007501
ovis_aries ENSOARG00000000785
tursiops_truncatus ENSTTRG00000012226
sus_scrofa ENSSSCG00000027795
pteropus_vampyrus ENSPVAG00000013491
myotis_lucifugus ENSMLUG00000005272
dasypus_novemcinctus ENSDNOG00000036205
procavia_capensis ENSPCAG00000001939
sarcophilus_harrisii ENSSHAG00000017824
phascolarctos_cinereus ENSPCIG00000017921
