apteryx_owenii ENSAOWG00000000011
apteryx_haastii ENSAHAG00000002156
apteryx_rowi ENSARWG00000004245
dromaius_novaehollandiae ENSDNVG00000011042
nothoprocta_perdicaria ENSNPEG00000008411
anser_brachyrhynchus ENSABRG00000008939
anas_platyrhynchos_platyrhynchos ENSAPLG00000013345
gallus_gallus ENSGALG00000007437
meleagris_gallopavo ENSMGAG00000009649
coturnix_japonica ENSCJPG00005020764
numida_meleagris ENSNMEG00000023234
cyanistes_caeruleus ENSCCEG00000007251
parus_major ENSPMJG00000009912
lonchura_striata_domestica ENSLSDG00000011572
serinus_canaria ENSSCAG00000010189
taeniopygia_guttata ENSTGUG00000009145
ficedula_albicollis ENSFALG00000010098
junco_hyemalis ENSJHYG00000013475
zonotrichia_albicollis ENSZALG00000005965
manacus_vitellinus ENSMVIG00005010201
lepidothrix_coronata ENSLCOG00000004861
melopsittacus_undulatus ENSMUNG00000008883
calidris_pygmaea ENSCPGG00000006396
calidris_pugnax ENSCPUG00000017248
crocodylus_porosus ENSCPRG00005000410
chelonoidis_abingdonii ENSCABG00000013708
gopherus_agassizii ENSGAGG00000021775
chrysemys_picta_bellii ENSCPBG00000014645
pelodiscus_sinensis ENSPSIG00000012529
pogona_vitticeps ENSPVIG00000010452
anolis_carolinensis ENSACAG00000004752
notechis_scutatus ENSNSUG00000002945
salvator_merianae ENSSMRG00000021592
sphenodon_punctatus ENSSPUG00000009654
phascolarctos_cinereus ENSPCIG00000024105
notamacropus_eugenii ENSMEUG00000016422
sarcophilus_harrisii ENSSHAG00000012989
monodelphis_domestica ENSMODG00000010208
capra_hircus ENSCHIG00000013527
ovis_aries ENSOARG00000017941
bos_mutus ENSBMUG00000005098
bos_taurus ENSBTAG00000014807
bison_bison_bison ENSBBBG00000001480
tursiops_truncatus ENSTTRG00000011856
sus_scrofa ENSSSCG00000004934
vicugna_pacos ENSVPAG00000004541
ursus_maritimus ENSUMAG00000012441
ursus_americanus ENSUAMG00000005341
ailuropoda_melanoleuca ENSAMEG00000002924
mustela_putorius_furo ENSMPUG00000000480
neovison_vison ENSNVIG00000017340
canis_lupus_dingo ENSCAFG00020008685
canis_lupus_familiaris ENSCAFG00000017203
vulpes_vulpes ENSVVUG00000014284
panthera_pardus ENSPPRG00000001353
panthera_tigris_altaica ENSPTIG00000008731
felis_catus ENSFCAG00000025415
myotis_lucifugus ENSMLUG00000009434
pteropus_vampyrus ENSPVAG00000004890
equus_caballus ENSECAG00000010846
equus_asinus_asinus ENSEASG00005006459
sorex_araneus ENSSARG00000007676
erinaceus_europaeus ENSEEUG00000012823
chinchilla_lanigera ENSCLAG00000014937
octodon_degus ENSODEG00000016356
cavia_porcellus ENSCPOG00000014124
cavia_aperea ENSCAPG00000006295
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014997
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010795
ictidomys_tridecemlineatus ENSSTOG00000002203
urocitellus_parryii ENSUPAG00010000912
spermophilus_dauricus ENSSDAG00000000396
marmota_marmota_marmota ENSMMMG00000006899
castor_canadensis ENSCCNG00000021110
dipodomys_ordii ENSDORG00000009050
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033490
mus_spicilegus ENSMSIG00000005153
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032393
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032351
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015216
rattus_norvegicus ENSRNOG00000019105
meriones_unguiculatus ENSMUGG00000015825
meriones_unguiculatus ENSMUGG00000015913
cricetulus_griseus_crigri_1.0 ENSCGRG00000005030
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024771
cricetulus_griseus_crigri-picr ENSCGRG00015022346
mesocricetus_auratus ENSMAUG00000020059
peromyscus_maniculatus_bairdii ENSPEMG00000024195
microtus_ochrogaster ENSMOCG00000018103
nannospalax_galili ENSNGAG00000019579
jaculus_jaculus ENSJJAG00000018252
oryctolagus_cuniculus ENSOCUG00000011751
ochotona_princeps ENSOPRG00000000578
macaca_fascicularis ENSMFAG00000043661
macaca_nemestrina ENSMNEG00000033598
macaca_mulatta ENSMMUG00000015447
theropithecus_gelada ENSTGEG00000023749
cercocebus_atys ENSCATG00000037927
mandrillus_leucophaeus ENSMLEG00000039474
papio_anubis ENSPANG00000016711
chlorocebus_sabaeus ENSCSAG00000012960
rhinopithecus_bieti ENSRBIG00000037591
rhinopithecus_roxellana ENSRROG00000033287
piliocolobus_tephrosceles ENSPTEG00000034904
colobus_angolensis_palliatus ENSCANG00000030703
gorilla_gorilla ENSGGOG00000012470
homo_sapiens ENSG00000074603
pan_troglodytes ENSPTRG00000007182
pan_paniscus ENSPPAG00000032419
pongo_abelii ENSPPYG00000006568
nomascus_leucogenys ENSNLEG00000012689
cebus_capucinus_imitator ENSCCAG00000023015
saimiri_boliviensis_boliviensis ENSSBOG00000031844
callithrix_jacchus ENSCJAG00000006987
aotus_nancymaae ENSANAG00000038141
carlito_syrichta ENSTSYG00000013318
prolemur_simus ENSPSMG00000006379
microcebus_murinus ENSMICG00000000049
propithecus_coquereli ENSPCOG00000013983
otolemur_garnettii ENSOGAG00000013651
tupaia_belangeri ENSTBEG00000000605
choloepus_hoffmanni ENSCHOG00000013267
dasypus_novemcinctus ENSDNOG00000001444
loxodonta_africana ENSLAFG00000013000
procavia_capensis ENSPCAG00000003339
echinops_telfairi ENSETEG00000003922
ornithorhynchus_anatinus ENSOANG00000008346
xenopus_tropicalis ENSXETG00000006646
latimeria_chalumnae ENSLACG00000014154
scleropages_formosus ENSSFOG00015015577
paramormyrops_kingsleyae ENSPKIG00000015709
