pteropus_vampyrus ENSPVAG00000011050
myotis_lucifugus ENSMLUG00000000928
bos_taurus ENSBTAG00000047872
bos_mutus ENSBMUG00000008819
bison_bison_bison ENSBBBG00000020507
capra_hircus ENSCHIG00000024531
ovis_aries ENSOARG00000017081
tursiops_truncatus ENSTTRG00000002824
sus_scrofa ENSSSCG00000000241
ursus_americanus ENSUAMG00000023069
ursus_maritimus ENSUMAG00000009095
ailuropoda_melanoleuca ENSAMEG00000011393
neovison_vison ENSNVIG00000004108
mustela_putorius_furo ENSMPUG00000007222
canis_lupus_familiaris ENSCAFG00000007284
canis_lupus_dingo ENSCAFG00020000391
vulpes_vulpes ENSVVUG00000027885
panthera_pardus ENSPPRG00000001823
panthera_tigris_altaica ENSPTIG00000011542
felis_catus ENSFCAG00000000282
equus_caballus ENSECAG00000001908
equus_asinus_asinus ENSEASG00005009057
erinaceus_europaeus ENSEEUG00000001273
castor_canadensis ENSCCNG00000020819
dipodomys_ordii ENSDORG00000015086
peromyscus_maniculatus_bairdii ENSPEMG00000003624
microtus_ochrogaster ENSMOCG00000002745
cricetulus_griseus_crigri-picr ENSCGRG00015028615
cricetulus_griseus_crigri_1.0 ENSCGRG00000013295
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012596
mus_spicilegus ENSMSIG00000009825
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021208
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000044294
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020316
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020316
rattus_norvegicus ENSRNOG00000008819
meriones_unguiculatus ENSMUGG00000005501
nannospalax_galili ENSNGAG00000006236
jaculus_jaculus ENSJJAG00000009958
chinchilla_lanigera ENSCLAG00000001540
octodon_degus ENSODEG00000011645
cavia_porcellus ENSCPOG00000034512
cavia_aperea ENSCAPG00000014791
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017141
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003736
fukomys_damarensis ENSFDAG00000004748
urocitellus_parryii ENSUPAG00010000518
ictidomys_tridecemlineatus ENSSTOG00000008285
marmota_marmota_marmota ENSMMMG00000001465
ochotona_princeps ENSOPRG00000008716
oryctolagus_cuniculus ENSOCUG00000002612
prolemur_simus ENSPSMG00000004126
propithecus_coquereli ENSPCOG00000021759
microcebus_murinus ENSMICG00000002171
otolemur_garnettii ENSOGAG00000008252
rhinopithecus_roxellana ENSRROG00000029229
rhinopithecus_bieti ENSRBIG00000028662
colobus_angolensis_palliatus ENSCANG00000043279
piliocolobus_tephrosceles ENSPTEG00000038285
cercocebus_atys ENSCATG00000000021
mandrillus_leucophaeus ENSMLEG00000044037
papio_anubis ENSPANG00000012628
theropithecus_gelada ENSTGEG00000006325
macaca_fascicularis ENSMFAG00000034594
macaca_nemestrina ENSMNEG00000027508
macaca_mulatta ENSMMUG00000018217
homo_sapiens ENSG00000161849
gorilla_gorilla ENSGGOG00000002793
pan_troglodytes ENSPTRG00000004975
pan_paniscus ENSPPAG00000032438
nomascus_leucogenys ENSNLEG00000026671
cebus_capucinus_imitator ENSCCAG00000024289
saimiri_boliviensis_boliviensis ENSSBOG00000034073
callithrix_jacchus ENSCJAG00000043323
aotus_nancymaae ENSANAG00000022688
carlito_syrichta ENSTSYG00000006538
tupaia_belangeri ENSTBEG00000000460
choloepus_hoffmanni ENSCHOG00000010202
dasypus_novemcinctus ENSDNOG00000019276
loxodonta_africana ENSLAFG00000001326
procavia_capensis ENSPCAG00000010708
echinops_telfairi ENSETEG00000014365
notamacropus_eugenii ENSMEUG00000008453
phascolarctos_cinereus ENSPCIG00000001213
ornithorhynchus_anatinus ENSOANG00000021169
monodelphis_domestica ENSMODG00000020935
numida_meleagris ENSNMEG00000015106
coturnix_japonica ENSCJPG00005003685
