gopherus_agassizii ENSGAGG00000013524
chelonoidis_abingdonii ENSCABG00000008517
chrysemys_picta_bellii ENSCPBG00000014412
pelodiscus_sinensis ENSPSIG00000011925
crocodylus_porosus ENSCPRG00005009107
apteryx_owenii ENSAOWG00000011291
apteryx_haastii ENSAHAG00000008502
apteryx_rowi ENSARWG00000007300
dromaius_novaehollandiae ENSDNVG00000005810
nothoprocta_perdicaria ENSNPEG00000014081
lonchura_striata_domestica ENSLSDG00000014756
taeniopygia_guttata ENSTGUG00000002683
serinus_canaria ENSSCAG00000000784
junco_hyemalis ENSJHYG00000000634
zonotrichia_albicollis ENSZALG00000014302
parus_major ENSPMJG00000007918
cyanistes_caeruleus ENSCCEG00000011166
ficedula_albicollis ENSFALG00000004190
lepidothrix_coronata ENSLCOG00000015015
melopsittacus_undulatus ENSMUNG00000005170
calidris_pygmaea ENSCPGG00000007367
calidris_pugnax ENSCPUG00000017830
anser_brachyrhynchus ENSABRG00000001756
anas_platyrhynchos_platyrhynchos ENSAPLG00000018238
gallus_gallus ENSGALG00000004475
meleagris_gallopavo ENSMGAG00000001243
coturnix_japonica ENSCJPG00005003042
numida_meleagris ENSNMEG00000011000
sphenodon_punctatus ENSSPUG00000001932
phascolarctos_cinereus ENSPCIG00000015921
sarcophilus_harrisii ENSSHAG00000007341
salvator_merianae ENSSMRG00000006088
latimeria_chalumnae ENSLACG00000012268
anabas_testudineus ENSATEG00000004162
labrus_bergylta ENSLBEG00000011081
seriola_dumerili ENSSDUG00000007729
seriola_lalandi_dorsalis ENSSLDG00000009650
cynoglossus_semilaevis ENSCSEG00000014572
oryzias_latipes_asm223471v1 ENSORLG00020000193
oryzias_latipes_asm223469v1 ENSORLG00015004553
oryzias_latipes_asm223467v1 ENSORLG00000006524
oryzias_melastigma ENSOMEG00000008596
cyprinodon_variegatus ENSCVAG00000023404
amphiprion_percula ENSAPEG00000013885
amphiprion_ocellaris ENSAOCG00000016001
acanthochromis_polyacanthus ENSAPOG00000015209
stegastes_partitus ENSSPAG00000018403
astyanax_mexicanus ENSAMXG00000013245
anolis_carolinensis ENSACAG00000016291
phascolarctos_cinereus ENSPCIG00000008607
sarcophilus_harrisii ENSSHAG00000008702
monodelphis_domestica ENSMODG00000028875
vulpes_vulpes ENSVVUG00000000705
ailuropoda_melanoleuca ENSAMEG00000003275
ovis_aries ENSOARG00000018581
ovis_aries ENSOARG00000018624
bos_taurus ENSBTAG00000052345
latimeria_chalumnae ENSLACG00000004773
anser_brachyrhynchus ENSABRG00000009841
amphiprion_percula ENSAPEG00000006155
amphiprion_ocellaris ENSAOCG00000005240
amphiprion_ocellaris ENSAOCG00000005249
acanthochromis_polyacanthus ENSAPOG00000022771
acanthochromis_polyacanthus ENSAPOG00000018825
oryzias_melastigma ENSOMEG00000005791
oryzias_latipes_asm223471v1 ENSORLG00020020349
seriola_lalandi_dorsalis ENSSLDG00000000747
seriola_lalandi_dorsalis ENSSLDG00000000761
scophthalmus_maximus ENSSMAG00000006449
anabas_testudineus ENSATEG00000020305
anabas_testudineus ENSATEG00000020290
labrus_bergylta ENSLBEG00000022219
periophthalmus_magnuspinnatus ENSPMGG00000015844
lepisosteus_oculatus ENSLOCG00000017625
