apteryx_rowi ENSARWG00000007543
apteryx_owenii ENSAOWG00000002639
apteryx_haastii ENSAHAG00000005331
dromaius_novaehollandiae ENSDNVG00000004291
nothoprocta_perdicaria ENSNPEG00000015213
anser_brachyrhynchus ENSABRG00000013875
anas_platyrhynchos_platyrhynchos ENSAPLG00000005825
meleagris_gallopavo ENSMGAG00000013728
gallus_gallus ENSGALG00000051460
coturnix_japonica ENSCJPG00005006962
gallus_gallus ENSGALG00000012269
numida_meleagris ENSNMEG00000017351
taeniopygia_guttata ENSTGUG00000013194
lonchura_striata_domestica ENSLSDG00000008157
serinus_canaria ENSSCAG00000000760
ficedula_albicollis ENSFALG00000001814
parus_major ENSPMJG00000013688
cyanistes_caeruleus ENSCCEG00000022369
junco_hyemalis ENSJHYG00000009506
zonotrichia_albicollis ENSZALG00000008086
lepidothrix_coronata ENSLCOG00000008610
manacus_vitellinus ENSMVIG00005005597
melopsittacus_undulatus ENSMUNG00000006468
calidris_pygmaea ENSCPGG00000000274
calidris_pugnax ENSCPUG00000017615
crocodylus_porosus ENSCPRG00005018092
chelonoidis_abingdonii ENSCABG00000012918
chrysemys_picta_bellii ENSCPBG00000023363
gopherus_agassizii ENSGAGG00000014065
pelodiscus_sinensis ENSPSIG00000007026
anolis_carolinensis ENSACAG00000001339
pogona_vitticeps ENSPVIG00000004056
notechis_scutatus ENSNSUG00000015118
salvator_merianae ENSSMRG00000008692
monodelphis_domestica ENSMODG00000011833
sarcophilus_harrisii ENSSHAG00000006283
notamacropus_eugenii ENSMEUG00000002167
phascolarctos_cinereus ENSPCIG00000022101
castor_canadensis ENSCCNG00000021499
dipodomys_ordii ENSDORG00000002612
cricetulus_griseus_crigri_1.0 ENSCGRG00000005494
cricetulus_griseus_crigri-picr ENSCGRG00015025853
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023926
mesocricetus_auratus ENSMAUG00000001299
peromyscus_maniculatus_bairdii ENSPEMG00000011230
microtus_ochrogaster ENSMOCG00000016386
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000049882
mus_spicilegus ENSMSIG00000028718
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018652
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017807
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029563
meriones_unguiculatus ENSMUGG00000001572
nannospalax_galili ENSNGAG00000010479
jaculus_jaculus ENSJJAG00000018572
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016810
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011833
fukomys_damarensis ENSFDAG00000011541
chinchilla_lanigera ENSCLAG00000009925
cavia_porcellus ENSCPOG00000011127
octodon_degus ENSODEG00000011299
spermophilus_dauricus ENSSDAG00000009208
urocitellus_parryii ENSUPAG00010008108
ictidomys_tridecemlineatus ENSSTOG00000027613
marmota_marmota_marmota ENSMMMG00000002166
ochotona_princeps ENSOPRG00000013750
ochotona_princeps ENSOPRG00000019033
oryctolagus_cuniculus ENSOCUG00000006049
rhinopithecus_roxellana ENSRROG00000035390
rhinopithecus_bieti ENSRBIG00000038832
piliocolobus_tephrosceles ENSPTEG00000000549
colobus_angolensis_palliatus ENSCANG00000028462
macaca_mulatta ENSMMUG00000007460
macaca_fascicularis ENSMFAG00000033945
macaca_nemestrina ENSMNEG00000042287
cercocebus_atys ENSCATG00000038433
theropithecus_gelada ENSTGEG00000007586
papio_anubis ENSPANG00000017148
mandrillus_leucophaeus ENSMLEG00000036659
chlorocebus_sabaeus ENSCSAG00000015192
pan_troglodytes ENSPTRG00000006327
pan_paniscus ENSPPAG00000034936
homo_sapiens ENSG00000100483
gorilla_gorilla ENSGGOG00000012706
pongo_abelii ENSPPYG00000005798
nomascus_leucogenys ENSNLEG00000012103
pan_troglodytes ENSPTRG00000042294
pan_paniscus ENSPPAG00000035218
gorilla_gorilla ENSGGOG00000022800
nomascus_leucogenys ENSNLEG00000031312
saimiri_boliviensis_boliviensis ENSSBOG00000027755
cebus_capucinus_imitator ENSCCAG00000024804
aotus_nancymaae ENSANAG00000007501
carlito_syrichta ENSTSYG00000000989
propithecus_coquereli ENSPCOG00000020609
prolemur_simus ENSPSMG00000022150
microcebus_murinus ENSMICG00000017572
otolemur_garnettii ENSOGAG00000014277
myotis_lucifugus ENSMLUG00000003379
pteropus_vampyrus ENSPVAG00000006168
equus_caballus ENSECAG00000024379
ursus_americanus ENSUAMG00000012428
ursus_maritimus ENSUMAG00000007342
ailuropoda_melanoleuca ENSAMEG00000009724
neovison_vison ENSNVIG00000000711
mustela_putorius_furo ENSMPUG00000004994
canis_lupus_familiaris ENSCAFG00000014250
canis_lupus_dingo ENSCAFG00020021818
vulpes_vulpes ENSVVUG00000029815
panthera_tigris_altaica ENSPTIG00000007149
panthera_pardus ENSPPRG00000002795
felis_catus ENSFCAG00000025771
sus_scrofa ENSSSCG00000036735
vicugna_pacos ENSVPAG00000000722
tursiops_truncatus ENSTTRG00000004162
bos_mutus ENSBMUG00000021463
bison_bison_bison ENSBBBG00000003876
capra_hircus ENSCHIG00000012137
ovis_aries ENSOARG00000020621
sorex_araneus ENSSARG00000008898
erinaceus_europaeus ENSEEUG00000010364
bos_taurus ENSBTAG00000005547
bison_bison_bison ENSBBBG00000012929
equus_asinus_asinus ENSEASG00005008271
tupaia_belangeri ENSTBEG00000013611
choloepus_hoffmanni ENSCHOG00000003901
choloepus_hoffmanni ENSCHOG00000005057
dasypus_novemcinctus ENSDNOG00000013492
procavia_capensis ENSPCAG00000001521
loxodonta_africana ENSLAFG00000021497
ornithorhynchus_anatinus ENSOANG00000013981
xenopus_tropicalis ENSXETG00000025519
latimeria_chalumnae ENSLACG00000000134
pygocentrus_nattereri ENSPNAG00000001259
astyanax_mexicanus ENSAMXG00000008118
ictalurus_punctatus ENSIPUG00000000816
danio_rerio ENSDARG00000060021
hippocampus_comes ENSHCOG00000004228
periophthalmus_magnuspinnatus ENSPMGG00000011449
labrus_bergylta ENSLBEG00000002400
gasterosteus_aculeatus ENSGACG00000007966
mola_mola ENSMMOG00000000644
scophthalmus_maximus ENSSMAG00000003178
cynoglossus_semilaevis ENSCSEG00000000256
seriola_lalandi_dorsalis ENSSLDG00000019659
seriola_dumerili ENSSDUG00000002126
maylandia_zebra ENSMZEG00005020587
haplochromis_burtoni ENSHBUG00000020263
astatotilapia_calliptera ENSACLG00000022874
pundamilia_nyererei ENSPNYG00000022995
neolamprologus_brichardi ENSNBRG00000005925
oreochromis_niloticus ENSONIG00000020151
amphilophus_citrinellus ENSACIG00000006568
amphiprion_ocellaris ENSAOCG00000007433
amphiprion_percula ENSAPEG00000024054
acanthochromis_polyacanthus ENSAPOG00000000395
stegastes_partitus ENSSPAG00000010905
cyprinodon_variegatus ENSCVAG00000021510
fundulus_heteroclitus ENSFHEG00000016391
poecilia_latipinna ENSPLAG00000004512
