drosophila_melanogaster FBgn0027094
caenorhabditis_elegans_strain_n2 WBGene00000197
petromyzon_marinus ENSPMAG00000001946
eptatretus_burgeri ENSEBUG00000004521
apteryx_haastii ENSAHAG00000003742
apteryx_owenii ENSAOWG00000005558
apteryx_rowi ENSARWG00000000041
dromaius_novaehollandiae ENSDNVG00000013233
nothoprocta_perdicaria ENSNPEG00000006193
calidris_pugnax ENSCPUG00000010571
calidris_pygmaea ENSCPGG00000006367
melopsittacus_undulatus ENSMUNG00000000613
parus_major ENSPMJG00000014223
cyanistes_caeruleus ENSCCEG00000022870
ficedula_albicollis ENSFALG00000007196
taeniopygia_guttata ENSTGUG00000005683
lonchura_striata_domestica ENSLSDG00000015680
serinus_canaria ENSSCAG00000005799
zonotrichia_albicollis ENSZALG00000007764
junco_hyemalis ENSJHYG00000001575
lepidothrix_coronata ENSLCOG00000015413
manacus_vitellinus ENSMVIG00005011517
anser_brachyrhynchus ENSABRG00000003899
anas_platyrhynchos_platyrhynchos ENSAPLG00000008519
gallus_gallus ENSGALG00000001965
coturnix_japonica ENSCJPG00005011326
meleagris_gallopavo ENSMGAG00000002038
numida_meleagris ENSNMEG00000013142
crocodylus_porosus ENSCPRG00005000331
gopherus_agassizii ENSGAGG00000014004
chelonoidis_abingdonii ENSCABG00000023073
chrysemys_picta_bellii ENSCPBG00000002995
pelodiscus_sinensis ENSPSIG00000012820
pogona_vitticeps ENSPVIG00000021872
anolis_carolinensis ENSACAG00000002808
notechis_scutatus ENSNSUG00000012896
salvator_merianae ENSSMRG00000017106
sphenodon_punctatus ENSSPUG00000001911
sus_scrofa ENSSSCG00000002723
sus_scrofa ENSSSCG00000040225
capra_hircus ENSCHIG00000015632
ovis_aries ENSOARG00000005286
bos_taurus ENSBTAG00000019810
bos_mutus ENSBMUG00000022631
bison_bison_bison ENSBBBG00000000620
vicugna_pacos ENSVPAG00000003189
mustela_putorius_furo ENSMPUG00000010060
neovison_vison ENSNVIG00000003819
ursus_maritimus ENSUMAG00000016975
ursus_americanus ENSUAMG00000007008
ailuropoda_melanoleuca ENSAMEG00000004815
canis_lupus_dingo ENSCAFG00020020967
canis_lupus_familiaris ENSCAFG00000020132
vulpes_vulpes ENSVVUG00000018036
panthera_tigris_altaica ENSPTIG00000021477
panthera_pardus ENSPPRG00000013214
felis_catus ENSFCAG00000009482
myotis_lucifugus ENSMLUG00000007431
pteropus_vampyrus ENSPVAG00000000669
equus_asinus_asinus ENSEASG00005013408
equus_caballus ENSECAG00000008561
erinaceus_europaeus ENSEEUG00000006335
castor_canadensis ENSCCNG00000009069
dipodomys_ordii ENSDORG00000004110
cricetulus_griseus_crigri_1.0 ENSCGRG00000017420
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014390
cricetulus_griseus_crigri-picr ENSCGRG00015011727
mesocricetus_auratus ENSMAUG00000021342
peromyscus_maniculatus_bairdii ENSPEMG00000010864
microtus_ochrogaster ENSMOCG00000005336
mus_spicilegus ENSMSIG00000019384
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031960
rattus_norvegicus ENSRNOG00000018404
meriones_unguiculatus ENSMUGG00000018115
nannospalax_galili ENSNGAG00000003676
jaculus_jaculus ENSJJAG00000008731
octodon_degus ENSODEG00000014435
octodon_degus ENSODEG00000014606
chinchilla_lanigera ENSCLAG00000004366
cavia_porcellus ENSCPOG00000002373
cavia_aperea ENSCAPG00000013564
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011756
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011337
fukomys_damarensis ENSFDAG00000011896
urocitellus_parryii ENSUPAG00010015159
ictidomys_tridecemlineatus ENSSTOG00000006856
spermophilus_dauricus ENSSDAG00000019275
marmota_marmota_marmota ENSMMMG00000013100
oryctolagus_cuniculus ENSOCUG00000008872
ochotona_princeps ENSOPRG00000003373
tupaia_belangeri ENSTBEG00000017122
pan_troglodytes ENSPTRG00000008297
pan_paniscus ENSPPAG00000040404
homo_sapiens ENSG00000090861
gorilla_gorilla ENSGGOG00000008737
pongo_abelii ENSPPYG00000007544
nomascus_leucogenys ENSNLEG00000027423
piliocolobus_tephrosceles ENSPTEG00000002714
colobus_angolensis_palliatus ENSCANG00000040257
rhinopithecus_roxellana ENSRROG00000027324
rhinopithecus_bieti ENSRBIG00000032650
papio_anubis ENSPANG00000020452
theropithecus_gelada ENSTGEG00000013004
mandrillus_leucophaeus ENSMLEG00000035037
cercocebus_atys ENSCATG00000032821
macaca_fascicularis ENSMFAG00000002309
macaca_nemestrina ENSMNEG00000014902
macaca_mulatta ENSMMUG00000021653
chlorocebus_sabaeus ENSCSAG00000004476
saimiri_boliviensis_boliviensis ENSSBOG00000022141
cebus_capucinus_imitator ENSCCAG00000001818
callithrix_jacchus ENSCJAG00000014562
aotus_nancymaae ENSANAG00000029082
carlito_syrichta ENSTSYG00000010987
propithecus_coquereli ENSPCOG00000016630
microcebus_murinus ENSMICG00000000255
prolemur_simus ENSPSMG00000015052
otolemur_garnettii ENSOGAG00000011601
choloepus_hoffmanni ENSCHOG00000000347
dasypus_novemcinctus ENSDNOG00000004586
loxodonta_africana ENSLAFG00000006645
procavia_capensis ENSPCAG00000012883
echinops_telfairi ENSETEG00000002451
sorex_araneus ENSSARG00000006382
notamacropus_eugenii ENSMEUG00000006934
notamacropus_eugenii ENSMEUG00000016034
phascolarctos_cinereus ENSPCIG00000010681
sarcophilus_harrisii ENSSHAG00000007347
monodelphis_domestica ENSMODG00000014518
ornithorhynchus_anatinus ENSOANG00000001157
xenopus_tropicalis ENSXETG00000007668
latimeria_chalumnae ENSLACG00000004892
paramormyrops_kingsleyae ENSPKIG00000002593
scleropages_formosus ENSSFOG00015013147
