takifugu_rubripes ENSTRUG00000006253
tetraodon_nigroviridis ENSTNIG00000018918
kryptolebias_marmoratus ENSKMAG00000020568
xiphophorus_couchianus ENSXCOG00000000173
oryzias_latipes_asm223469v1 ENSORLG00015017039
oryzias_latipes_asm223471v1 ENSORLG00020017912
oryzias_latipes_asm223467v1 ENSORLG00000005381
oryzias_melastigma ENSOMEG00000022831
oryzias_latipes_asm223469v1 ENSORLG00015015555
oryzias_latipes_asm223469v1 ENSORLG00015015510
astatotilapia_calliptera ENSACLG00000011707
cyprinodon_variegatus ENSCVAG00000021308
cyprinodon_variegatus ENSCVAG00000021613
xiphophorus_maculatus ENSXMAG00000025262
xiphophorus_maculatus ENSXMAG00000016794
gambusia_affinis ENSGAFG00000001152
poecilia_reticulata ENSPREG00000022901
poecilia_reticulata ENSPREG00000022895
poecilia_mexicana ENSPMEG00000008423
poecilia_latipinna ENSPLAG00000011436
poecilia_formosa ENSPFOG00000015656
poecilia_reticulata ENSPREG00000022907
fundulus_heteroclitus ENSFHEG00000017303
acanthochromis_polyacanthus ENSAPOG00000009827
astatotilapia_calliptera ENSACLG00000011646
mola_mola ENSMMOG00000014194
mola_mola ENSMMOG00000014200
mola_mola ENSMMOG00000000427
acanthochromis_polyacanthus ENSAPOG00000017448
acanthochromis_polyacanthus ENSAPOG00000021781
astatotilapia_calliptera ENSACLG00000011669
astatotilapia_calliptera ENSACLG00000011627
oryzias_latipes_asm223469v1 ENSORLG00015017081
acanthochromis_polyacanthus ENSAPOG00000017509
periophthalmus_magnuspinnatus ENSPMGG00000019073
cynoglossus_semilaevis ENSCSEG00000006332
gasterosteus_aculeatus ENSGACG00000006865
hippocampus_comes ENSHCOG00000017738
labrus_bergylta ENSLBEG00000019672
seriola_dumerili ENSSDUG00000022655
seriola_lalandi_dorsalis ENSSLDG00000010818
scophthalmus_maximus ENSSMAG00000018520
mastacembelus_armatus ENSMAMG00000014304
amphiprion_ocellaris ENSAOCG00000021346
amphiprion_percula ENSAPEG00000018298
stegastes_partitus ENSSPAG00000008981
astatotilapia_calliptera ENSACLG00000015244
astatotilapia_calliptera ENSACLG00000015158
astatotilapia_calliptera ENSACLG00000011759
maylandia_zebra ENSMZEG00005015032
pundamilia_nyererei ENSPNYG00000010554
haplochromis_burtoni ENSHBUG00000023666
neolamprologus_brichardi ENSNBRG00000012796
oreochromis_niloticus ENSONIG00000016455
amphilophus_citrinellus ENSACIG00000012762
esox_lucius ENSELUG00000004836
danio_rerio ENSDARG00000007906
ciona_intestinalis ENSCING00000022659
ciona_savignyi ENSCSAVG00000001468
drosophila_melanogaster FBgn0261260
caenorhabditis_elegans_strain_n2 WBGene00008779
