pan_troglodytes ENSPTRG00000003403
pan_paniscus ENSPPAG00000026555
homo_sapiens ENSG00000006071
gorilla_gorilla ENSGGOG00000015972
pongo_abelii ENSPPYG00000004122
nomascus_leucogenys ENSNLEG00000017729
piliocolobus_tephrosceles ENSPTEG00000015539
colobus_angolensis_palliatus ENSCANG00000006911
rhinopithecus_roxellana ENSRROG00000038913
rhinopithecus_bieti ENSRBIG00000028087
cercocebus_atys ENSCATG00000031694
mandrillus_leucophaeus ENSMLEG00000004767
papio_anubis ENSPANG00000007182
theropithecus_gelada ENSTGEG00000012507
macaca_fascicularis ENSMFAG00000035952
macaca_mulatta ENSMMUG00000023581
macaca_nemestrina ENSMNEG00000018051
chlorocebus_sabaeus ENSCSAG00000004854
saimiri_boliviensis_boliviensis ENSSBOG00000021007
callithrix_jacchus ENSCJAG00000009368
aotus_nancymaae ENSANAG00000034619
cebus_capucinus_imitator ENSCCAG00000029653
carlito_syrichta ENSTSYG00000005463
propithecus_coquereli ENSPCOG00000018480
prolemur_simus ENSPSMG00000009601
microcebus_murinus ENSMICG00000005522
otolemur_garnettii ENSOGAG00000006103
tupaia_belangeri ENSTBEG00000007610
bos_mutus ENSBMUG00000018420
bos_taurus ENSBTAG00000000983
bison_bison_bison ENSBBBG00000015495
ovis_aries ENSOARG00000003612
capra_hircus ENSCHIG00000014117
tursiops_truncatus ENSTTRG00000015084
vicugna_pacos ENSVPAG00000005360
sus_scrofa ENSSSCG00000013378
equus_caballus ENSECAG00000020074
equus_asinus_asinus ENSEASG00005007029
pteropus_vampyrus ENSPVAG00000012814
myotis_lucifugus ENSMLUG00000012276
ursus_maritimus ENSUMAG00000023493
ursus_americanus ENSUAMG00000027428
ailuropoda_melanoleuca ENSAMEG00000003026
ursus_americanus ENSUAMG00000019765
neovison_vison ENSNVIG00000019489
mustela_putorius_furo ENSMPUG00000013368
canis_lupus_dingo ENSCAFG00020017543
canis_lupus_familiaris ENSCAFG00000008779
vulpes_vulpes ENSVVUG00000024039
panthera_pardus ENSPPRG00000000376
panthera_tigris_altaica ENSPTIG00000012009
felis_catus ENSFCAG00000004967
sorex_araneus ENSSARG00000002074
erinaceus_europaeus ENSEEUG00000013037
loxodonta_africana ENSLAFG00000007014
procavia_capensis ENSPCAG00000000435
echinops_telfairi ENSETEG00000011430
choloepus_hoffmanni ENSCHOG00000005918
dasypus_novemcinctus ENSDNOG00000015411
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040136
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030855
mus_spicilegus ENSMSIG00000026529
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029757
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012982
rattus_norvegicus ENSRNOG00000021130
meriones_unguiculatus ENSMUGG00000003657
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019046
cricetulus_griseus_crigri_1.0 ENSCGRG00000013709
cricetulus_griseus_crigri-picr ENSCGRG00015015264
mesocricetus_auratus ENSMAUG00000007029
peromyscus_maniculatus_bairdii ENSPEMG00000003061
microtus_ochrogaster ENSMOCG00000013816
nannospalax_galili ENSNGAG00000014435
jaculus_jaculus ENSJJAG00000019120
chinchilla_lanigera ENSCLAG00000017273
octodon_degus ENSODEG00000009121
cavia_porcellus ENSCPOG00000001255
cavia_aperea ENSCAPG00000011663
cavia_aperea ENSCAPG00000009864
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008993
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013891
fukomys_damarensis ENSFDAG00000008384
castor_canadensis ENSCCNG00000014386
dipodomys_ordii ENSDORG00000009602
urocitellus_parryii ENSUPAG00010006784
spermophilus_dauricus ENSSDAG00000012634
ictidomys_tridecemlineatus ENSSTOG00000001904
marmota_marmota_marmota ENSMMMG00000004227
oryctolagus_cuniculus ENSOCUG00000014161
ochotona_princeps ENSOPRG00000008172
phascolarctos_cinereus ENSPCIG00000013643
notamacropus_eugenii ENSMEUG00000013298
sarcophilus_harrisii ENSSHAG00000017597
monodelphis_domestica ENSMODG00000006995
ornithorhynchus_anatinus ENSOANG00000007680
dasypus_novemcinctus ENSDNOG00000034858
calidris_pygmaea ENSCPGG00000003052
calidris_pugnax ENSCPUG00000001930
melopsittacus_undulatus ENSMUNG00000014375
manacus_vitellinus ENSMVIG00005011097
lepidothrix_coronata ENSLCOG00000013932
zonotrichia_albicollis ENSZALG00000017081
junco_hyemalis ENSJHYG00000001559
serinus_canaria ENSSCAG00000005141
lonchura_striata_domestica ENSLSDG00000007573
taeniopygia_guttata ENSTGUG00000008682
ficedula_albicollis ENSFALG00000000775
parus_major ENSPMJG00000008592
cyanistes_caeruleus ENSCCEG00000008947
anser_brachyrhynchus ENSABRG00000014379
anas_platyrhynchos_platyrhynchos ENSAPLG00000009025
gallus_gallus ENSGALG00000006172
meleagris_gallopavo ENSMGAG00000006967
coturnix_japonica ENSCJPG00005006650
numida_meleagris ENSNMEG00000010621
apteryx_haastii ENSAHAG00000006672
apteryx_rowi ENSARWG00000009248
apteryx_owenii ENSAOWG00000016509
dromaius_novaehollandiae ENSDNVG00000006189
nothoprocta_perdicaria ENSNPEG00000004707
crocodylus_porosus ENSCPRG00005000714
