anolis_carolinensis ENSACAG00000001265
notechis_scutatus ENSNSUG00000014833
salvator_merianae ENSSMRG00000004591
gopherus_agassizii ENSGAGG00000007577
chrysemys_picta_bellii ENSCPBG00000026107
sphenodon_punctatus ENSSPUG00000000605
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003398
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005364
fukomys_damarensis ENSFDAG00000003214
chinchilla_lanigera ENSCLAG00000010931
cavia_porcellus ENSCPOG00000009474
castor_canadensis ENSCCNG00000025719
urocitellus_parryii ENSUPAG00010011316
ictidomys_tridecemlineatus ENSSTOG00000010317
marmota_marmota_marmota ENSMMMG00000013813
mus_spicilegus ENSMSIG00000016189
mus_spicilegus ENSMSIG00000007351
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020144
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000010406
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019254
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030273
rattus_norvegicus ENSRNOG00000039297
meriones_unguiculatus ENSMUGG00000010840
cricetulus_griseus_crigri-picr ENSCGRG00015020279
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009095
mesocricetus_auratus ENSMAUG00000000585
microtus_ochrogaster ENSMOCG00000009195
microtus_ochrogaster ENSMOCG00000016920
microtus_ochrogaster ENSMOCG00000002348
peromyscus_maniculatus_bairdii ENSPEMG00000010147
nannospalax_galili ENSNGAG00000011028
jaculus_jaculus ENSJJAG00000013789
oryctolagus_cuniculus ENSOCUG00000010240
ochotona_princeps ENSOPRG00000001021
tupaia_belangeri ENSTBEG00000000986
homo_sapiens ENSG00000172590
pan_paniscus ENSPPAG00000033265
gorilla_gorilla ENSGGOG00000001649
pongo_abelii ENSPPYG00000005645
macaca_fascicularis ENSMFAG00000000620
macaca_nemestrina ENSMNEG00000029791
macaca_mulatta ENSMMUG00000013663
papio_anubis ENSPANG00000021102
theropithecus_gelada ENSTGEG00000018129
cercocebus_atys ENSCATG00000030157
mandrillus_leucophaeus ENSMLEG00000035746
piliocolobus_tephrosceles ENSPTEG00000020686
rhinopithecus_roxellana ENSRROG00000038692
colobus_angolensis_palliatus ENSCANG00000042659
cebus_capucinus_imitator ENSCCAG00000035013
saimiri_boliviensis_boliviensis ENSSBOG00000022662
callithrix_jacchus ENSCJAG00000035615
