apteryx_owenii ENSAOWG00000009561
apteryx_haastii ENSAHAG00000004017
apteryx_rowi ENSARWG00000002132
dromaius_novaehollandiae ENSDNVG00000005006
nothoprocta_perdicaria ENSNPEG00000000256
calidris_pygmaea ENSCPGG00000007697
calidris_pugnax ENSCPUG00000018993
crocodylus_porosus ENSCPRG00005015122
chrysemys_picta_bellii ENSCPBG00000021018
chelonoidis_abingdonii ENSCABG00000008721
pelodiscus_sinensis ENSPSIG00000001809
anolis_carolinensis ENSACAG00000028024
anolis_carolinensis ENSACAG00000026057
anolis_carolinensis ENSACAG00000026793
notechis_scutatus ENSNSUG00000020015
pogona_vitticeps ENSPVIG00000013966
salvator_merianae ENSSMRG00000011510
prolemur_simus ENSPSMG00000001843
microcebus_murinus ENSMICG00000047708
otolemur_garnettii ENSOGAG00000011003
pan_troglodytes ENSPTRG00000046125
pan_paniscus ENSPPAG00000025456
homo_sapiens ENSG00000174898
gorilla_gorilla ENSGGOG00000015377
pongo_abelii ENSPPYG00000009433
nomascus_leucogenys ENSNLEG00000013718
piliocolobus_tephrosceles ENSPTEG00000026039
colobus_angolensis_palliatus ENSCANG00000034513
rhinopithecus_roxellana ENSRROG00000039160
rhinopithecus_bieti ENSRBIG00000027971
papio_anubis ENSPANG00000019478
theropithecus_gelada ENSTGEG00000018580
macaca_mulatta ENSMMUG00000028918
macaca_nemestrina ENSMNEG00000021927
macaca_fascicularis ENSMFAG00000045623
cercocebus_atys ENSCATG00000039925
mandrillus_leucophaeus ENSMLEG00000031145
saimiri_boliviensis_boliviensis ENSSBOG00000029793
cebus_capucinus_imitator ENSCCAG00000028129
callithrix_jacchus ENSCJAG00000016893
aotus_nancymaae ENSANAG00000032966
ochotona_princeps ENSOPRG00000000918
oryctolagus_cuniculus ENSOCUG00000022592
loxodonta_africana ENSLAFG00000030723
procavia_capensis ENSPCAG00000006772
dasypus_novemcinctus ENSDNOG00000040866
tursiops_truncatus ENSTTRG00000013597
sus_scrofa ENSSSCG00000013527
bos_mutus ENSBMUG00000025962
bison_bison_bison ENSBBBG00000005716
bos_taurus ENSBTAG00000001796
ovis_aries ENSOARG00000007242
equus_caballus ENSECAG00000011401
equus_asinus_asinus ENSEASG00005023093
ursus_americanus ENSUAMG00000024535
ursus_maritimus ENSUMAG00000010820
ailuropoda_melanoleuca ENSAMEG00000012399
mustela_putorius_furo ENSMPUG00000006175
neovison_vison ENSNVIG00000014650
canis_lupus_familiaris ENSCAFG00000018769
canis_lupus_dingo ENSCAFG00020018972
vulpes_vulpes ENSVVUG00000013761
panthera_pardus ENSPPRG00000022721
panthera_tigris_altaica ENSPTIG00000002842
felis_catus ENSFCAG00000015603
myotis_lucifugus ENSMLUG00000001114
pteropus_vampyrus ENSPVAG00000004929
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010087
cricetulus_griseus_crigri_1.0 ENSCGRG00000012207
cricetulus_griseus_crigri-picr ENSCGRG00015002294
mesocricetus_auratus ENSMAUG00000009178
microtus_ochrogaster ENSMOCG00000000634
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040828
mus_spicilegus ENSMSIG00000022478
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022695
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021784
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020773
rattus_norvegicus ENSRNOG00000048818
nannospalax_galili ENSNGAG00000021716
phascolarctos_cinereus ENSPCIG00000009485
sarcophilus_harrisii ENSSHAG00000013790
monodelphis_domestica ENSMODG00000025644
lepisosteus_oculatus ENSLOCG00000003145
esox_lucius ENSELUG00000013264
