ciona_savignyi ENSCSAVG00000010864
ciona_intestinalis ENSCING00000007377
ciona_intestinalis ENSCING00000006636
notamacropus_eugenii ENSMEUG00000015518
phascolarctos_cinereus ENSPCIG00000025518
sarcophilus_harrisii ENSSHAG00000011516
monodelphis_domestica ENSMODG00000019683
pan_paniscus ENSPPAG00000040462
pan_troglodytes ENSPTRG00000021321
homo_sapiens ENSG00000185681
pongo_abelii ENSPPYG00000019568
nomascus_leucogenys ENSNLEG00000017165
piliocolobus_tephrosceles ENSPTEG00000038047
colobus_angolensis_palliatus ENSCANG00000029564
rhinopithecus_bieti ENSRBIG00000026703
macaca_mulatta ENSMMUG00000039798
macaca_fascicularis ENSMFAG00000035428
macaca_nemestrina ENSMNEG00000037196
chlorocebus_sabaeus ENSCSAG00000013336
papio_anubis ENSPANG00000034028
theropithecus_gelada ENSTGEG00000025641
cercocebus_atys ENSCATG00000000295
mandrillus_leucophaeus ENSMLEG00000041401
rhinopithecus_roxellana ENSRROG00000034256
gorilla_gorilla ENSGGOG00000000559
saimiri_boliviensis_boliviensis ENSSBOG00000029257
callithrix_jacchus ENSCJAG00000020137
cebus_capucinus_imitator ENSCCAG00000031106
aotus_nancymaae ENSANAG00000028589
carlito_syrichta ENSTSYG00000033958
ictidomys_tridecemlineatus ENSSTOG00000022998
urocitellus_parryii ENSUPAG00010008677
spermophilus_dauricus ENSSDAG00000014392
marmota_marmota_marmota ENSMMMG00000018727
loxodonta_africana ENSLAFG00000012130
dasypus_novemcinctus ENSDNOG00000044804
pteropus_vampyrus ENSPVAG00000000861
myotis_lucifugus ENSMLUG00000004780
ursus_americanus ENSUAMG00000014434
ursus_maritimus ENSUMAG00000003467
ailuropoda_melanoleuca ENSAMEG00000000804
neovison_vison ENSNVIG00000010502
mustela_putorius_furo ENSMPUG00000007264
canis_lupus_dingo ENSCAFG00020015168
canis_lupus_familiaris ENSCAFG00000020280
vulpes_vulpes ENSVVUG00000009433
panthera_pardus ENSPPRG00000008134
panthera_tigris_altaica ENSPTIG00000006246
felis_catus ENSFCAG00000027144
bos_mutus ENSBMUG00000004153
bos_taurus ENSBTAG00000004296
bison_bison_bison ENSBBBG00000012415
capra_hircus ENSCHIG00000025363
ovis_aries ENSOARG00000014374
sus_scrofa ENSSSCG00000005529
tursiops_truncatus ENSTTRG00000007091
equus_caballus ENSECAG00000023050
equus_asinus_asinus ENSEASG00005021098
erinaceus_europaeus ENSEEUG00000015515
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011559
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005728
fukomys_damarensis ENSFDAG00000013240
cavia_porcellus ENSCPOG00000021669
cavia_aperea ENSCAPG00000005144
chinchilla_lanigera ENSCLAG00000014454
octodon_degus ENSODEG00000001924
oryctolagus_cuniculus ENSOCUG00000008512
ochotona_princeps ENSOPRG00000010351
castor_canadensis ENSCCNG00000006131
dipodomys_ordii ENSDORG00000015858
cricetulus_griseus_crigri-picr ENSCGRG00015001125
cricetulus_griseus_crigri_1.0 ENSCGRG00000009181
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017200
mesocricetus_auratus ENSMAUG00000014927
microtus_ochrogaster ENSMOCG00000017258
peromyscus_maniculatus_bairdii ENSPEMG00000012308
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024403
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026894
mus_spicilegus ENSMSIG00000017419
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023486
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024943
rattus_norvegicus ENSRNOG00000026111
meriones_unguiculatus ENSMUGG00000008475
nannospalax_galili ENSNGAG00000011726
jaculus_jaculus ENSJJAG00000016063
tupaia_belangeri ENSTBEG00000016403
propithecus_coquereli ENSPCOG00000023443
microcebus_murinus ENSMICG00000016144
prolemur_simus ENSPSMG00000000467
otolemur_garnettii ENSOGAG00000015096
echinops_telfairi ENSETEG00000001933
ornithorhynchus_anatinus ENSOANG00000004699
notechis_scutatus ENSNSUG00000002992
pogona_vitticeps ENSPVIG00000025692
salvator_merianae ENSSMRG00000011506
sphenodon_punctatus ENSSPUG00000001638
apteryx_owenii ENSAOWG00000002972
nothoprocta_perdicaria ENSNPEG00000013123
crocodylus_porosus ENSCPRG00005010533
calidris_pygmaea ENSCPGG00000012500
calidris_pugnax ENSCPUG00000016081
taeniopygia_guttata ENSTGUG00000006779
lonchura_striata_domestica ENSLSDG00000004139
serinus_canaria ENSSCAG00000000147
junco_hyemalis ENSJHYG00000003711
zonotrichia_albicollis ENSZALG00000012155
parus_major ENSPMJG00000000430
cyanistes_caeruleus ENSCCEG00000010504
ficedula_albicollis ENSFALG00000001935
lepidothrix_coronata ENSLCOG00000014250
manacus_vitellinus ENSMVIG00005010338
anas_platyrhynchos_platyrhynchos ENSAPLG00000014929
anser_brachyrhynchus ENSABRG00000022319
numida_meleagris ENSNMEG00000012677
coturnix_japonica ENSCJPG00005010851
gopherus_agassizii ENSGAGG00000018328
chrysemys_picta_bellii ENSCPBG00000009903
xenopus_tropicalis ENSXETG00000016326
latimeria_chalumnae ENSLACG00000022677
scleropages_formosus ENSSFOG00015001034
paramormyrops_kingsleyae ENSPKIG00000005500
seriola_dumerili ENSSDUG00000016237
seriola_lalandi_dorsalis ENSSLDG00000016365
scophthalmus_maximus ENSSMAG00000020156
tetraodon_nigroviridis ENSTNIG00000009139
takifugu_rubripes ENSTRUG00000000924
hippocampus_comes ENSHCOG00000003172
pundamilia_nyererei ENSPNYG00000012351
haplochromis_burtoni ENSHBUG00000015331
maylandia_zebra ENSMZEG00005017928
astatotilapia_calliptera ENSACLG00000019763
neolamprologus_brichardi ENSNBRG00000021236
oreochromis_niloticus ENSONIG00000003719
amphilophus_citrinellus ENSACIG00000004971
xiphophorus_couchianus ENSXCOG00000005074
xiphophorus_maculatus ENSXMAG00000029911
gambusia_affinis ENSGAFG00000007790
poecilia_latipinna ENSPLAG00000005545
poecilia_mexicana ENSPMEG00000013895
poecilia_formosa ENSPFOG00000019708
poecilia_reticulata ENSPREG00000009221
anabas_testudineus ENSATEG00000019121
monopterus_albus ENSMALG00000017699
mastacembelus_armatus ENSMAMG00000009286
