mola_mola ENSMMOG00000005333
labrus_bergylta ENSLBEG00000001080
monopterus_albus ENSMALG00000003605
scophthalmus_maximus ENSSMAG00000003477
xiphophorus_maculatus ENSXMAG00000025494
xiphophorus_couchianus ENSXCOG00000000165
gambusia_affinis ENSGAFG00000014383
poecilia_latipinna ENSPLAG00000015696
poecilia_mexicana ENSPMEG00000017609
poecilia_reticulata ENSPREG00000000121
cyprinodon_variegatus ENSCVAG00000009178
fundulus_heteroclitus ENSFHEG00000009780
kryptolebias_marmoratus ENSKMAG00000004898
oryzias_latipes_asm223469v1 ENSORLG00015015765
oryzias_latipes_asm223471v1 ENSORLG00020016060
oryzias_latipes_asm223467v1 ENSORLG00000025294
oryzias_melastigma ENSOMEG00000002965
amphiprion_ocellaris ENSAOCG00000012687
amphiprion_percula ENSAPEG00000023542
acanthochromis_polyacanthus ENSAPOG00000007860
stegastes_partitus ENSSPAG00000004842
hippocampus_comes ENSHCOG00000006356
esox_lucius ENSELUG00000005523
paramormyrops_kingsleyae ENSPKIG00000019815
