takifugu_rubripes ENSTRUG00000022887
tetraodon_nigroviridis ENSTNIG00000017678
mola_mola ENSMMOG00000006038
amphiprion_ocellaris ENSAOCG00000014750
amphiprion_percula ENSAPEG00000016778
acanthochromis_polyacanthus ENSAPOG00000023124
stegastes_partitus ENSSPAG00000013922
pundamilia_nyererei ENSPNYG00000012125
haplochromis_burtoni ENSHBUG00000023297
maylandia_zebra ENSMZEG00005020634
astatotilapia_calliptera ENSACLG00000017893
neolamprologus_brichardi ENSNBRG00000004949
oreochromis_niloticus ENSONIG00000003107
amphilophus_citrinellus ENSACIG00000000358
poecilia_formosa ENSPFOG00000018603
poecilia_mexicana ENSPMEG00000001535
poecilia_reticulata ENSPREG00000018393
poecilia_latipinna ENSPLAG00000006615
gambusia_affinis ENSGAFG00000019240
xiphophorus_maculatus ENSXMAG00000002128
fundulus_heteroclitus ENSFHEG00000013134
cyprinodon_variegatus ENSCVAG00000013200
kryptolebias_marmoratus ENSKMAG00000013593
oryzias_latipes_asm223469v1 ENSORLG00015013801
oryzias_latipes_asm223467v1 ENSORLG00000016222
oryzias_latipes_asm223471v1 ENSORLG00020018105
oryzias_melastigma ENSOMEG00000005079
seriola_dumerili ENSSDUG00000020464
seriola_lalandi_dorsalis ENSSLDG00000013451
scophthalmus_maximus ENSSMAG00000018806
monopterus_albus ENSMALG00000013778
mastacembelus_armatus ENSMAMG00000013478
anabas_testudineus ENSATEG00000013906
labrus_bergylta ENSLBEG00000022680
gasterosteus_aculeatus ENSGACG00000013966
hippocampus_comes ENSHCOG00000012069
periophthalmus_magnuspinnatus ENSPMGG00000023340
esox_lucius ENSELUG00000005824
pygocentrus_nattereri ENSPNAG00000006826
astyanax_mexicanus ENSAMXG00000030819
ictalurus_punctatus ENSIPUG00000001181
danio_rerio ENSDARG00000052604
paramormyrops_kingsleyae ENSPKIG00000006396
danio_rerio ENSDARG00000100499
lepisosteus_oculatus ENSLOCG00000009876
chrysemys_picta_bellii ENSCPBG00000005454
gopherus_agassizii ENSGAGG00000010321
pelodiscus_sinensis ENSPSIG00000009111
chelonoidis_abingdonii ENSCABG00000007729
anas_platyrhynchos_platyrhynchos ENSAPLG00000005039
anser_brachyrhynchus ENSABRG00000014506
gallus_gallus ENSGALG00000014516
coturnix_japonica ENSCJPG00005018416
meleagris_gallopavo ENSMGAG00000005200
numida_meleagris ENSNMEG00000019216
ficedula_albicollis ENSFALG00000009331
junco_hyemalis ENSJHYG00000017548
lonchura_striata_domestica ENSLSDG00000007130
taeniopygia_guttata ENSTGUG00000009822
serinus_canaria ENSSCAG00000000742
cyanistes_caeruleus ENSCCEG00000022885
parus_major ENSPMJG00000016370
lepidothrix_coronata ENSLCOG00000015533
manacus_vitellinus ENSMVIG00005004227
calidris_pygmaea ENSCPGG00000007418
calidris_pugnax ENSCPUG00000019158
melopsittacus_undulatus ENSMUNG00000016123
apteryx_owenii ENSAOWG00000017455
apteryx_haastii ENSAHAG00000008163
apteryx_rowi ENSARWG00000009253
dromaius_novaehollandiae ENSDNVG00000002701
nothoprocta_perdicaria ENSNPEG00000001873
crocodylus_porosus ENSCPRG00005004275
sphenodon_punctatus ENSSPUG00000013394
salvator_merianae ENSSMRG00000023449
anolis_carolinensis ENSACAG00000000359
phascolarctos_cinereus ENSPCIG00000024549
monodelphis_domestica ENSMODG00000001149
choloepus_hoffmanni ENSCHOG00000003058
dasypus_novemcinctus ENSDNOG00000047761
loxodonta_africana ENSLAFG00000007142
pan_troglodytes ENSPTRG00000015924
pan_paniscus ENSPPAG00000009844
gorilla_gorilla ENSGGOG00000004449
homo_sapiens ENSG00000137449
pongo_abelii ENSPPYG00000014613
macaca_mulatta ENSMMUG00000001384
macaca_fascicularis ENSMFAG00000006541
cercocebus_atys ENSCATG00000040126
chlorocebus_sabaeus ENSCSAG00000016370
theropithecus_gelada ENSTGEG00000026410
papio_anubis ENSPANG00000017542
macaca_nemestrina ENSMNEG00000041798
rhinopithecus_roxellana ENSRROG00000021234
rhinopithecus_bieti ENSRBIG00000028478
piliocolobus_tephrosceles ENSPTEG00000037917
mandrillus_leucophaeus ENSMLEG00000026496
colobus_angolensis_palliatus ENSCANG00000040670
nomascus_leucogenys ENSNLEG00000016275
cebus_capucinus_imitator ENSCCAG00000032725
callithrix_jacchus ENSCJAG00000038767
saimiri_boliviensis_boliviensis ENSSBOG00000023921
aotus_nancymaae ENSANAG00000004909
carlito_syrichta ENSTSYG00000003779
microcebus_murinus ENSMICG00000032133
prolemur_simus ENSPSMG00000005869
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028187
mus_spicilegus ENSMSIG00000030167
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027191
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000039782
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016973
rattus_norvegicus ENSRNOG00000005043
meriones_unguiculatus ENSMUGG00000008107
microtus_ochrogaster ENSMOCG00000004212
peromyscus_maniculatus_bairdii ENSPEMG00000024159
cricetulus_griseus_crigri-picr ENSCGRG00015022563
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011001
cricetulus_griseus_crigri_1.0 ENSCGRG00000007200
mesocricetus_auratus ENSMAUG00000012556
jaculus_jaculus ENSJJAG00000013747
dipodomys_ordii ENSDORG00000015311
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000538
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018058
fukomys_damarensis ENSFDAG00000015407
chinchilla_lanigera ENSCLAG00000000949
octodon_degus ENSODEG00000009313
cavia_porcellus ENSCPOG00000001180
cavia_aperea ENSCAPG00000003843
ictidomys_tridecemlineatus ENSSTOG00000002388
marmota_marmota_marmota ENSMMMG00000016059
spermophilus_dauricus ENSSDAG00000003886
urocitellus_parryii ENSUPAG00010017042
oryctolagus_cuniculus ENSOCUG00000007950
nannospalax_galili ENSNGAG00000010275
otolemur_garnettii ENSOGAG00000011237
pteropus_vampyrus ENSPVAG00000007732
myotis_lucifugus ENSMLUG00000000894
bos_mutus ENSBMUG00000022584
bos_taurus ENSBTAG00000019847
bison_bison_bison ENSBBBG00000002832
capra_hircus ENSCHIG00000022582
ovis_aries ENSOARG00000008716
sus_scrofa ENSSSCG00000038410
vicugna_pacos ENSVPAG00000006185
tursiops_truncatus ENSTTRG00000003940
neovison_vison ENSNVIG00000000151
mustela_putorius_furo ENSMPUG00000002117
