sarcophilus_harrisii ENSSHAG00000012269
phascolarctos_cinereus ENSPCIG00000026175
monodelphis_domestica ENSMODG00000029736
capra_hircus ENSCHIG00000008997
ovis_aries ENSOARG00000007801
bos_mutus ENSBMUG00000014525
bos_taurus ENSBTAG00000053631
bison_bison_bison ENSBBBG00000003601
sus_scrofa ENSSSCG00000003530
ursus_maritimus ENSUMAG00000013311
ursus_americanus ENSUAMG00000012800
ailuropoda_melanoleuca ENSAMEG00000014884
neovison_vison ENSNVIG00000022654
mustela_putorius_furo ENSMPUG00000015937
canis_lupus_familiaris ENSCAFG00000023667
canis_lupus_dingo ENSCAFG00020019612
vulpes_vulpes ENSVVUG00000025950
panthera_pardus ENSPPRG00000012790
panthera_tigris_altaica ENSPTIG00000020873
felis_catus ENSFCAG00000046020
equus_asinus_asinus ENSEASG00005007020
equus_caballus ENSECAG00000027858
myotis_lucifugus ENSMLUG00000023088
castor_canadensis ENSCCNG00000029331
dipodomys_ordii ENSDORG00000027716
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027645
mus_spicilegus ENSMSIG00000004994
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036921
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026665
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028998
rattus_norvegicus ENSRNOG00000022257
meriones_unguiculatus ENSMUGG00000020492
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023627
cricetulus_griseus_crigri_1.0 ENSCGRG00000006938
cricetulus_griseus_crigri-picr ENSCGRG00015021192
mesocricetus_auratus ENSMAUG00000013680
peromyscus_maniculatus_bairdii ENSPEMG00000006030
nannospalax_galili ENSNGAG00000016597
octodon_degus ENSODEG00000014173
chinchilla_lanigera ENSCLAG00000014987
fukomys_damarensis ENSFDAG00000018491
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007582
spermophilus_dauricus ENSSDAG00000010027
urocitellus_parryii ENSUPAG00010020875
marmota_marmota_marmota ENSMMMG00000018999
pan_paniscus ENSPPAG00000036417
pan_troglodytes ENSPTRG00000048035
homo_sapiens ENSG00000227868
gorilla_gorilla ENSGGOG00000043959
colobus_angolensis_palliatus ENSCANG00000007295
piliocolobus_tephrosceles ENSPTEG00000011318
chlorocebus_sabaeus ENSCSAG00000000918
cercocebus_atys ENSCATG00000029908
mandrillus_leucophaeus ENSMLEG00000033503
macaca_mulatta ENSMMUG00000038172
macaca_fascicularis ENSMFAG00000041849
macaca_nemestrina ENSMNEG00000042138
papio_anubis ENSPANG00000018824
theropithecus_gelada ENSTGEG00000003499
rhinopithecus_roxellana ENSRROG00000037486
rhinopithecus_bieti ENSRBIG00000039313
cebus_capucinus_imitator ENSCCAG00000026619
saimiri_boliviensis_boliviensis ENSSBOG00000003491
callithrix_jacchus ENSCJAG00000045285
aotus_nancymaae ENSANAG00000009283
carlito_syrichta ENSTSYG00000035054
prolemur_simus ENSPSMG00000004256
propithecus_coquereli ENSPCOG00000021993
microcebus_murinus ENSMICG00000037936
otolemur_garnettii ENSOGAG00000025352
dasypus_novemcinctus ENSDNOG00000047692
ornithorhynchus_anatinus ENSOANG00000028498
