labrus_bergylta ENSLBEG00000002118
mola_mola ENSMMOG00000001856
seriola_dumerili ENSSDUG00000017263
seriola_lalandi_dorsalis ENSSLDG00000001101
mastacembelus_armatus ENSMAMG00000004547
anabas_testudineus ENSATEG00000010266
xiphophorus_maculatus ENSXMAG00000025065
xiphophorus_couchianus ENSXCOG00000002753
poecilia_mexicana ENSPMEG00000017387
poecilia_latipinna ENSPLAG00000021965
gambusia_affinis ENSGAFG00000000207
poecilia_reticulata ENSPREG00000001077
oryzias_melastigma ENSOMEG00000003472
stegastes_partitus ENSSPAG00000011039
pygocentrus_nattereri ENSPNAG00000005841
