apteryx_owenii ENSAOWG00000002950
apteryx_haastii ENSAHAG00000006137
apteryx_rowi ENSARWG00000016727
dromaius_novaehollandiae ENSDNVG00000003299
nothoprocta_perdicaria ENSNPEG00000006438
anas_platyrhynchos_platyrhynchos ENSAPLG00000015584
anser_brachyrhynchus ENSABRG00000005406
gallus_gallus ENSGALG00000011798
coturnix_japonica ENSCJPG00005008512
meleagris_gallopavo ENSMGAG00000011868
numida_meleagris ENSNMEG00000011084
calidris_pygmaea ENSCPGG00000004780
calidris_pugnax ENSCPUG00000001104
melopsittacus_undulatus ENSMUNG00000014529
lepidothrix_coronata ENSLCOG00000006478
manacus_vitellinus ENSMVIG00005000904
cyanistes_caeruleus ENSCCEG00000005219
parus_major ENSPMJG00000002528
ficedula_albicollis ENSFALG00000011415
taeniopygia_guttata ENSTGUG00000014857
taeniopygia_guttata ENSTGUG00000009419
lonchura_striata_domestica ENSLSDG00000002124
serinus_canaria ENSSCAG00000006392
zonotrichia_albicollis ENSZALG00000007124
junco_hyemalis ENSJHYG00000013302
crocodylus_porosus ENSCPRG00005001346
chelonoidis_abingdonii ENSCABG00000015116
gopherus_agassizii ENSGAGG00000023804
chrysemys_picta_bellii ENSCPBG00000020964
pelodiscus_sinensis ENSPSIG00000009129
anolis_carolinensis ENSACAG00000010626
notechis_scutatus ENSNSUG00000003378
salvator_merianae ENSSMRG00000014104
sphenodon_punctatus ENSSPUG00000005018
phascolarctos_cinereus ENSPCIG00000029919
sarcophilus_harrisii ENSSHAG00000009920
monodelphis_domestica ENSMODG00000018218
pteropus_vampyrus ENSPVAG00000000311
myotis_lucifugus ENSMLUG00000003179
equus_asinus_asinus ENSEASG00005014644
equus_caballus ENSECAG00000016911
bos_mutus ENSBMUG00000009215
bos_taurus ENSBTAG00000005868
bison_bison_bison ENSBBBG00000014934
bos_taurus ENSBTAG00000039664
bison_bison_bison ENSBBBG00000023603
bison_bison_bison ENSBBBG00000022146
bos_taurus ENSBTAG00000016876
capra_hircus ENSCHIG00000000536
ovis_aries ENSOARG00000020830
sus_scrofa ENSSSCG00000040275
vicugna_pacos ENSVPAG00000004651
mustela_putorius_furo ENSMPUG00000011702
neovison_vison ENSNVIG00000011038
canis_lupus_dingo ENSCAFG00020006635
canis_lupus_familiaris ENSCAFG00000013209
vulpes_vulpes ENSVVUG00000004681
ursus_americanus ENSUAMG00000016369
ailuropoda_melanoleuca ENSAMEG00000010728
panthera_tigris_altaica ENSPTIG00000019485
panthera_pardus ENSPPRG00000012966
felis_catus ENSFCAG00000013993
loxodonta_africana ENSLAFG00000015492
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030037
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000042770
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028989
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022751
rattus_norvegicus ENSRNOG00000000024
meriones_unguiculatus ENSMUGG00000013843
cricetulus_griseus_crigri_1.0 ENSCGRG00000007797
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012881
cricetulus_griseus_crigri-picr ENSCGRG00015027438
mesocricetus_auratus ENSMAUG00000010545
peromyscus_maniculatus_bairdii ENSPEMG00000018770
microtus_ochrogaster ENSMOCG00000012337
nannospalax_galili ENSNGAG00000013665
castor_canadensis ENSCCNG00000000583
chinchilla_lanigera ENSCLAG00000015663
octodon_degus ENSODEG00000012201
cavia_porcellus ENSCPOG00000031916
cavia_aperea ENSCAPG00000000104
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010439
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012612
fukomys_damarensis ENSFDAG00000020484
ictidomys_tridecemlineatus ENSSTOG00000000610
marmota_marmota_marmota ENSMMMG00000015970
urocitellus_parryii ENSUPAG00010022685
spermophilus_dauricus ENSSDAG00000000865
oryctolagus_cuniculus ENSOCUG00000015344
ochotona_princeps ENSOPRG00000014481
pan_troglodytes ENSPTRG00000004712
pan_paniscus ENSPPAG00000040043
homo_sapiens ENSG00000013583
gorilla_gorilla ENSGGOG00000000902
pongo_abelii ENSPPYG00000004312
nomascus_leucogenys ENSNLEG00000003717
macaca_fascicularis ENSMFAG00000031854
macaca_mulatta ENSMMUG00000017633
macaca_nemestrina ENSMNEG00000038973
cercocebus_atys ENSCATG00000040495
mandrillus_leucophaeus ENSMLEG00000017855
theropithecus_gelada ENSTGEG00000022248
chlorocebus_sabaeus ENSCSAG00000008550
papio_anubis ENSPANG00000018872
rhinopithecus_bieti ENSRBIG00000042057
rhinopithecus_roxellana ENSRROG00000032868
colobus_angolensis_palliatus ENSCANG00000003770
piliocolobus_tephrosceles ENSPTEG00000015071
cebus_capucinus_imitator ENSCCAG00000025024
saimiri_boliviensis_boliviensis ENSSBOG00000019347
callithrix_jacchus ENSCJAG00000021628
aotus_nancymaae ENSANAG00000032846
carlito_syrichta ENSTSYG00000014555
propithecus_coquereli ENSPCOG00000021284
microcebus_murinus ENSMICG00000010117
prolemur_simus ENSPSMG00000006179
otolemur_garnettii ENSOGAG00000033976
tupaia_belangeri ENSTBEG00000014232
