latimeria_chalumnae ENSLACG00000011795
xenopus_tropicalis ENSXETG00000005818
pygocentrus_nattereri ENSPNAG00000024310
ictalurus_punctatus ENSIPUG00000016857
danio_rerio ENSDARG00000101076
scleropages_formosus ENSSFOG00015001125
scleropages_formosus ENSSFOG00015020465
mastacembelus_armatus ENSMAMG00000003809
monopterus_albus ENSMALG00000013208
anabas_testudineus ENSATEG00000002688
seriola_dumerili ENSSDUG00000006055
seriola_lalandi_dorsalis ENSSLDG00000018173
amphiprion_ocellaris ENSAOCG00000005587
amphiprion_percula ENSAPEG00000009734
acanthochromis_polyacanthus ENSAPOG00000000662
stegastes_partitus ENSSPAG00000015195
haplochromis_burtoni ENSHBUG00000023551
astatotilapia_calliptera ENSACLG00000016776
maylandia_zebra ENSMZEG00005006772
pundamilia_nyererei ENSPNYG00000011218
neolamprologus_brichardi ENSNBRG00000009776
oreochromis_niloticus ENSONIG00000002808
amphilophus_citrinellus ENSACIG00000003971
labrus_bergylta ENSLBEG00000011952
takifugu_rubripes ENSTRUG00000019772
tetraodon_nigroviridis ENSTNIG00000019841
mola_mola ENSMMOG00000016421
fundulus_heteroclitus ENSFHEG00000006148
cyprinodon_variegatus ENSCVAG00000016019
poecilia_formosa ENSPFOG00000016005
poecilia_mexicana ENSPMEG00000014973
poecilia_latipinna ENSPLAG00000010886
xiphophorus_couchianus ENSXCOG00000013008
xiphophorus_maculatus ENSXMAG00000025171
gambusia_affinis ENSGAFG00000010125
poecilia_reticulata ENSPREG00000006315
kryptolebias_marmoratus ENSKMAG00000017003
oryzias_latipes_asm223467v1 ENSORLG00000013724
oryzias_latipes_asm223471v1 ENSORLG00020020757
oryzias_latipes_asm223469v1 ENSORLG00015019234
oryzias_melastigma ENSOMEG00000015802
cynoglossus_semilaevis ENSCSEG00000009128
gasterosteus_aculeatus ENSGACG00000016682
scophthalmus_maximus ENSSMAG00000008924
periophthalmus_magnuspinnatus ENSPMGG00000021828
esox_lucius ENSELUG00000005810
paramormyrops_kingsleyae ENSPKIG00000025365
paramormyrops_kingsleyae ENSPKIG00000021731
gadus_morhua ENSGMOG00000005998
hippocampus_comes ENSHCOG00000000885
lepisosteus_oculatus ENSLOCG00000007127
astyanax_mexicanus ENSAMXG00000031879
ictalurus_punctatus ENSIPUG00000022990
danio_rerio ENSDARG00000031138
coturnix_japonica ENSCJPG00005012408
gallus_gallus ENSGALG00000042045
anser_brachyrhynchus ENSABRG00000022069
junco_hyemalis ENSJHYG00000014163
lonchura_striata_domestica ENSLSDG00000015489
numida_meleagris ENSNMEG00000016792
anas_platyrhynchos_platyrhynchos ENSAPLG00000019607
calidris_pugnax ENSCPUG00000013866
manacus_vitellinus ENSMVIG00005002256
nothoprocta_perdicaria ENSNPEG00000010637
crocodylus_porosus ENSCPRG00005003402
chrysemys_picta_bellii ENSCPBG00000012189
chelonoidis_abingdonii ENSCABG00000021141
pelodiscus_sinensis ENSPSIG00000006981
salvator_merianae ENSSMRG00000006062
notechis_scutatus ENSNSUG00000005234
pan_troglodytes ENSPTRG00000008120
pan_paniscus ENSPPAG00000004040
homo_sapiens ENSG00000177508
gorilla_gorilla ENSGGOG00000014067
pongo_abelii ENSPPYG00000007354
nomascus_leucogenys ENSNLEG00000032462
theropithecus_gelada ENSTGEG00000022052
mandrillus_leucophaeus ENSMLEG00000000052
cercocebus_atys ENSCATG00000035868
papio_anubis ENSPANG00000009026
macaca_fascicularis ENSMFAG00000032048
macaca_mulatta ENSMMUG00000001389
macaca_nemestrina ENSMNEG00000029795
chlorocebus_sabaeus ENSCSAG00000005290
rhinopithecus_bieti ENSRBIG00000023657
rhinopithecus_roxellana ENSRROG00000033524
piliocolobus_tephrosceles ENSPTEG00000021259
colobus_angolensis_palliatus ENSCANG00000024272
saimiri_boliviensis_boliviensis ENSSBOG00000030739
cebus_capucinus_imitator ENSCCAG00000029708
callithrix_jacchus ENSCJAG00000001418
aotus_nancymaae ENSANAG00000024444
carlito_syrichta ENSTSYG00000032548
propithecus_coquereli ENSPCOG00000020702
microcebus_murinus ENSMICG00000016860
prolemur_simus ENSPSMG00000006920
otolemur_garnettii ENSOGAG00000029236
tupaia_belangeri ENSTBEG00000008254
castor_canadensis ENSCCNG00000017416
dipodomys_ordii ENSDORG00000011798
nannospalax_galili ENSNGAG00000011571
jaculus_jaculus ENSJJAG00000021503
chinchilla_lanigera ENSCLAG00000013650
cavia_porcellus ENSCPOG00000034825
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004630
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006556
ictidomys_tridecemlineatus ENSSTOG00000019902
urocitellus_parryii ENSUPAG00010014349
mus_spicilegus ENSMSIG00000022187
rattus_norvegicus ENSRNOG00000011533
meriones_unguiculatus ENSMUGG00000008687
mesocricetus_auratus ENSMAUG00000017323
cricetulus_griseus_crigri-picr ENSCGRG00015027661
microtus_ochrogaster ENSMOCG00000001570
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022254
cricetulus_griseus_crigri_1.0 ENSCGRG00000007576
peromyscus_maniculatus_bairdii ENSPEMG00000022357
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031734
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032489
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031370
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022969
marmota_marmota_marmota ENSMMMG00000011681
octodon_degus ENSODEG00000004286
oryctolagus_cuniculus ENSOCUG00000029039
ursus_americanus ENSUAMG00000012486
ailuropoda_melanoleuca ENSAMEG00000016409
neovison_vison ENSNVIG00000017164
mustela_putorius_furo ENSMPUG00000003361
canis_lupus_familiaris ENSCAFG00000032579
canis_lupus_dingo ENSCAFG00020003699
vulpes_vulpes ENSVVUG00000019559
panthera_pardus ENSPPRG00000010599
felis_catus ENSFCAG00000039768
equus_caballus ENSECAG00000023496
equus_asinus_asinus ENSEASG00005018291
bos_taurus ENSBTAG00000012083
bos_mutus ENSBMUG00000010223
capra_hircus ENSCHIG00000014903
ovis_aries ENSOARG00000017964
sus_scrofa ENSSSCG00000002831
pteropus_vampyrus ENSPVAG00000015986
loxodonta_africana ENSLAFG00000010498
procavia_capensis ENSPCAG00000007496
echinops_telfairi ENSETEG00000020300
dasypus_novemcinctus ENSDNOG00000012985
notamacropus_eugenii ENSMEUG00000014864
monodelphis_domestica ENSMODG00000013192
sarcophilus_harrisii ENSSHAG00000012619
pogona_vitticeps ENSPVIG00000020117
paramormyrops_kingsleyae ENSPKIG00000024231
eptatretus_burgeri ENSEBUG00000008447
oryzias_melastigma ENSOMEG00000017510
periophthalmus_magnuspinnatus ENSPMGG00000021870
eptatretus_burgeri ENSEBUG00000012473
