mola_mola ENSMMOG00000004089
takifugu_rubripes ENSTRUG00000007762
gasterosteus_aculeatus ENSGACG00000004359
seriola_dumerili ENSSDUG00000008878
anabas_testudineus ENSATEG00000002677
poecilia_formosa ENSPFOG00000013839
cynoglossus_semilaevis ENSCSEG00000019945
tetraodon_nigroviridis ENSTNIG00000017131
labrus_bergylta ENSLBEG00000023331
periophthalmus_magnuspinnatus ENSPMGG00000013774
amphiprion_ocellaris ENSAOCG00000013320
amphiprion_percula ENSAPEG00000013040
acanthochromis_polyacanthus ENSAPOG00000018337
stegastes_partitus ENSSPAG00000004240
astatotilapia_calliptera ENSACLG00000002947
haplochromis_burtoni ENSHBUG00000015937
maylandia_zebra ENSMZEG00005018265
pundamilia_nyererei ENSPNYG00000001796
neolamprologus_brichardi ENSNBRG00000013843
amphilophus_citrinellus ENSACIG00000017484
monopterus_albus ENSMALG00000016851
mastacembelus_armatus ENSMAMG00000009569
seriola_lalandi_dorsalis ENSSLDG00000023584
scophthalmus_maximus ENSSMAG00000017935
hippocampus_comes ENSHCOG00000001078
xiphophorus_maculatus ENSXMAG00000020052
gambusia_affinis ENSGAFG00000000689
poecilia_mexicana ENSPMEG00000018106
poecilia_latipinna ENSPLAG00000011985
poecilia_reticulata ENSPREG00000006579
xiphophorus_couchianus ENSXCOG00000012263
cyprinodon_variegatus ENSCVAG00000009558
fundulus_heteroclitus ENSFHEG00000011593
kryptolebias_marmoratus ENSKMAG00000015441
oryzias_latipes_asm223467v1 ENSORLG00000030502
oryzias_latipes_asm223471v1 ENSORLG00020000903
oryzias_latipes_asm223469v1 ENSORLG00015008717
oryzias_melastigma ENSOMEG00000002012
gadus_morhua ENSGMOG00000005948
esox_lucius ENSELUG00000007893
astyanax_mexicanus ENSAMXG00000042280
pygocentrus_nattereri ENSPNAG00000027563
ictalurus_punctatus ENSIPUG00000001346
danio_rerio ENSDARG00000077057
paramormyrops_kingsleyae ENSPKIG00000018658
scleropages_formosus ENSSFOG00015016414
lepisosteus_oculatus ENSLOCG00000001896
phascolarctos_cinereus ENSPCIG00000020308
notamacropus_eugenii ENSMEUG00000011982
sarcophilus_harrisii ENSSHAG00000001904
monodelphis_domestica ENSMODG00000021486
