pan_troglodytes ENSPTRG00000008788
pan_paniscus ENSPPAG00000011633
gorilla_gorilla ENSGGOG00000015850
homo_sapiens ENSG00000006744
pongo_abelii ENSPPYG00000007997
nomascus_leucogenys ENSNLEG00000014599
papio_anubis ENSPANG00000023751
theropithecus_gelada ENSTGEG00000028085
cercocebus_atys ENSCATG00000030564
mandrillus_leucophaeus ENSMLEG00000036307
macaca_fascicularis ENSMFAG00000041840
macaca_mulatta ENSMMUG00000014450
macaca_nemestrina ENSMNEG00000044872
chlorocebus_sabaeus ENSCSAG00000009057
rhinopithecus_bieti ENSRBIG00000021596
rhinopithecus_roxellana ENSRROG00000033226
colobus_angolensis_palliatus ENSCANG00000040743
piliocolobus_tephrosceles ENSPTEG00000036781
cebus_capucinus_imitator ENSCCAG00000036307
saimiri_boliviensis_boliviensis ENSSBOG00000016993
callithrix_jacchus ENSCJAG00000004542
aotus_nancymaae ENSANAG00000036642
carlito_syrichta ENSTSYG00000005202
propithecus_coquereli ENSPCOG00000014581
prolemur_simus ENSPSMG00000017517
microcebus_murinus ENSMICG00000002428
otolemur_garnettii ENSOGAG00000012628
cavia_aperea ENSCAPG00000014359
cavia_porcellus ENSCPOG00000009098
chinchilla_lanigera ENSCLAG00000007156
octodon_degus ENSODEG00000000449
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005718
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003619
fukomys_damarensis ENSFDAG00000010293
urocitellus_parryii ENSUPAG00010017878
marmota_marmota_marmota ENSMMMG00000021323
ictidomys_tridecemlineatus ENSSTOG00000006680
spermophilus_dauricus ENSSDAG00000020928
castor_canadensis ENSCCNG00000025675
dipodomys_ordii ENSDORG00000005592
mus_spicilegus ENSMSIG00000019544
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017346
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020549
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016509
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017638
rattus_norvegicus ENSRNOG00000003424
meriones_unguiculatus ENSMUGG00000003589
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023086
cricetulus_griseus_crigri-picr ENSCGRG00015014205
cricetulus_griseus_crigri_1.0 ENSCGRG00000011564
mesocricetus_auratus ENSMAUG00000019006
microtus_ochrogaster ENSMOCG00000014060
peromyscus_maniculatus_bairdii ENSPEMG00000001670
nannospalax_galili ENSNGAG00000021585
tupaia_belangeri ENSTBEG00000011992
sorex_araneus ENSSARG00000013124
erinaceus_europaeus ENSEEUG00000010759
pteropus_vampyrus ENSPVAG00000017570
equus_asinus_asinus ENSEASG00005016922
equus_caballus ENSECAG00000025168
ursus_americanus ENSUAMG00000016626
ursus_maritimus ENSUMAG00000021393
ailuropoda_melanoleuca ENSAMEG00000010418
neovison_vison ENSNVIG00000019640
mustela_putorius_furo ENSMPUG00000003608
canis_lupus_familiaris ENSCAFG00000017886
canis_lupus_dingo ENSCAFG00020000574
vulpes_vulpes ENSVVUG00000029905
panthera_pardus ENSPPRG00000023801
felis_catus ENSFCAG00000008407
bos_taurus ENSBTAG00000021939
bos_mutus ENSBMUG00000013205
bison_bison_bison ENSBBBG00000014088
capra_hircus ENSCHIG00000025992
ovis_aries ENSOARG00000015747
tursiops_truncatus ENSTTRG00000002898
sus_scrofa ENSSSCG00000028465
loxodonta_africana ENSLAFG00000009404
procavia_capensis ENSPCAG00000012427
oryctolagus_cuniculus ENSOCUG00000012703
ochotona_princeps ENSOPRG00000011156
dasypus_novemcinctus ENSDNOG00000004242
phascolarctos_cinereus ENSPCIG00000009347
notamacropus_eugenii ENSMEUG00000000013
sarcophilus_harrisii ENSSHAG00000004575
monodelphis_domestica ENSMODG00000008064
ornithorhynchus_anatinus ENSOANG00000029080
ornithorhynchus_anatinus ENSOANG00000030277
pogona_vitticeps ENSPVIG00000014152
notechis_scutatus ENSNSUG00000018131
anolis_carolinensis ENSACAG00000017398
salvator_merianae ENSSMRG00000006166
sphenodon_punctatus ENSSPUG00000004817
apteryx_haastii ENSAHAG00000017583
apteryx_owenii ENSAOWG00000015308
apteryx_rowi ENSARWG00000014934
dromaius_novaehollandiae ENSDNVG00000006348
nothoprocta_perdicaria ENSNPEG00000014799
meleagris_gallopavo ENSMGAG00000002134
coturnix_japonica ENSCJPG00005020358
gallus_gallus ENSGALG00000001036
numida_meleagris ENSNMEG00000014797
anser_brachyrhynchus ENSABRG00000018352
