apteryx_owenii ENSAOWG00000007713
apteryx_haastii ENSAHAG00000000441
apteryx_rowi ENSARWG00000006264
nothoprocta_perdicaria ENSNPEG00000015402
dromaius_novaehollandiae ENSDNVG00000000701
anas_platyrhynchos_platyrhynchos ENSAPLG00000014858
anser_brachyrhynchus ENSABRG00000015862
meleagris_gallopavo ENSMGAG00000002620
coturnix_japonica ENSCJPG00005013063
gallus_gallus ENSGALG00000004129
taeniopygia_guttata ENSTGUG00000003884
lonchura_striata_domestica ENSLSDG00000000923
junco_hyemalis ENSJHYG00000016154
zonotrichia_albicollis ENSZALG00000011172
ficedula_albicollis ENSFALG00000002190
serinus_canaria ENSSCAG00000009733
parus_major ENSPMJG00000006527
cyanistes_caeruleus ENSCCEG00000000090
manacus_vitellinus ENSMVIG00005018546
manacus_vitellinus ENSMVIG00005018545
lepidothrix_coronata ENSLCOG00000003197
calidris_pugnax ENSCPUG00000016602
calidris_pygmaea ENSCPGG00000006097
melopsittacus_undulatus ENSMUNG00000016292
crocodylus_porosus ENSCPRG00005005661
gopherus_agassizii ENSGAGG00000021666
chelonoidis_abingdonii ENSCABG00000015244
chrysemys_picta_bellii ENSCPBG00000024691
vicugna_pacos ENSVPAG00000002296
sus_scrofa ENSSSCG00000016315
bos_taurus ENSBTAG00000002030
bos_mutus ENSBMUG00000025472
bison_bison_bison ENSBBBG00000005869
ovis_aries ENSOARG00000019162
capra_hircus ENSCHIG00000021100
equus_asinus_asinus ENSEASG00005019988
equus_caballus ENSECAG00000007372
myotis_lucifugus ENSMLUG00000017424
pteropus_vampyrus ENSPVAG00000010525
neovison_vison ENSNVIG00000005759
mustela_putorius_furo ENSMPUG00000002325
ursus_maritimus ENSUMAG00000013313
ursus_americanus ENSUAMG00000027872
ailuropoda_melanoleuca ENSAMEG00000016053
canis_lupus_dingo ENSCAFG00020024397
canis_lupus_familiaris ENSCAFG00000011984
vulpes_vulpes ENSVVUG00000025313
panthera_pardus ENSPPRG00000008027
panthera_tigris_altaica ENSPTIG00000010461
felis_catus ENSFCAG00000009703
erinaceus_europaeus ENSEEUG00000008431
castor_canadensis ENSCCNG00000001960
dipodomys_ordii ENSDORG00000025268
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026295
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015204
mus_spicilegus ENSMSIG00000026338
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014400
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027636
rattus_norvegicus ENSRNOG00000053244
meriones_unguiculatus ENSMUGG00000024308
cricetulus_griseus_crigri-picr ENSCGRG00015013160
cricetulus_griseus_crigri_1.0 ENSCGRG00000006313
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024730
mesocricetus_auratus ENSMAUG00000019000
microtus_ochrogaster ENSMOCG00000019546
peromyscus_maniculatus_bairdii ENSPEMG00000024148
nannospalax_galili ENSNGAG00000001831
jaculus_jaculus ENSJJAG00000019044
chinchilla_lanigera ENSCLAG00000016002
octodon_degus ENSODEG00000008199
cavia_porcellus ENSCPOG00000014773
cavia_aperea ENSCAPG00000012359
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017312
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003921
fukomys_damarensis ENSFDAG00000007573
ictidomys_tridecemlineatus ENSSTOG00000023763
urocitellus_parryii ENSUPAG00010020834
spermophilus_dauricus ENSSDAG00000019108
marmota_marmota_marmota ENSMMMG00000003655
ochotona_princeps ENSOPRG00000006370
oryctolagus_cuniculus ENSOCUG00000002056
propithecus_coquereli ENSPCOG00000007506
microcebus_murinus ENSMICG00000028114
prolemur_simus ENSPSMG00000014234
otolemur_garnettii ENSOGAG00000013450
saimiri_boliviensis_boliviensis ENSSBOG00000032899
callithrix_jacchus ENSCJAG00000038198
cebus_capucinus_imitator ENSCCAG00000024513
aotus_nancymaae ENSANAG00000037484
pan_troglodytes ENSPTRG00000013064
pan_troglodytes ENSPTRG00000052682
pan_paniscus ENSPPAG00000030789
homo_sapiens ENSG00000072080
gorilla_gorilla ENSGGOG00000006676
pongo_abelii ENSPPYG00000013298
nomascus_leucogenys ENSNLEG00000008531
macaca_nemestrina ENSMNEG00000034902
macaca_mulatta ENSMMUG00000012173
macaca_fascicularis ENSMFAG00000044433
chlorocebus_sabaeus ENSCSAG00000006237
theropithecus_gelada ENSTGEG00000021390
papio_anubis ENSPANG00000019534
mandrillus_leucophaeus ENSMLEG00000037361
cercocebus_atys ENSCATG00000024118
rhinopithecus_roxellana ENSRROG00000028127
rhinopithecus_bieti ENSRBIG00000044900
colobus_angolensis_palliatus ENSCANG00000033195
