drosophila_melanogaster FBgn0038925
caenorhabditis_elegans_strain_n2 WBGene00011527
poecilia_latipinna ENSPLAG00000001928
poecilia_formosa ENSPFOG00000000378
poecilia_mexicana ENSPMEG00000020700
poecilia_reticulata ENSPREG00000004956
xiphophorus_maculatus ENSXMAG00000000067
xiphophorus_couchianus ENSXCOG00000002018
gambusia_affinis ENSGAFG00000000820
fundulus_heteroclitus ENSFHEG00000000235
cyprinodon_variegatus ENSCVAG00000001521
kryptolebias_marmoratus ENSKMAG00000008457
oryzias_melastigma ENSOMEG00000009727
oryzias_latipes_asm223469v1 ENSORLG00015012109
amphiprion_ocellaris ENSAOCG00000005418
amphiprion_percula ENSAPEG00000010117
acanthochromis_polyacanthus ENSAPOG00000020389
astatotilapia_calliptera ENSACLG00000005545
maylandia_zebra ENSMZEG00005015572
pundamilia_nyererei ENSPNYG00000005621
haplochromis_burtoni ENSHBUG00000008601
oreochromis_niloticus ENSONIG00000009644
neolamprologus_brichardi ENSNBRG00000015558
amphilophus_citrinellus ENSACIG00000014736
mastacembelus_armatus ENSMAMG00000021628
monopterus_albus ENSMALG00000009854
cynoglossus_semilaevis ENSCSEG00000007016
labrus_bergylta ENSLBEG00000011709
gasterosteus_aculeatus ENSGACG00000000951
stegastes_partitus ENSSPAG00000020582
seriola_dumerili ENSSDUG00000015432
seriola_lalandi_dorsalis ENSSLDG00000019674
scophthalmus_maximus ENSSMAG00000004545
mola_mola ENSMMOG00000005778
anabas_testudineus ENSATEG00000018187
hippocampus_comes ENSHCOG00000013388
periophthalmus_magnuspinnatus ENSPMGG00000022501
gadus_morhua ENSGMOG00000011946
tetraodon_nigroviridis ENSTNIG00000014170
tetraodon_nigroviridis ENSTNIG00000002284
takifugu_rubripes ENSTRUG00000004210
gadus_morhua ENSGMOG00000005423
esox_lucius ENSELUG00000002492
pygocentrus_nattereri ENSPNAG00000022087
astyanax_mexicanus ENSAMXG00000000130
ictalurus_punctatus ENSIPUG00000009208
danio_rerio ENSDARG00000099358
pygocentrus_nattereri ENSPNAG00000021969
astyanax_mexicanus ENSAMXG00000000407
ictalurus_punctatus ENSIPUG00000018962
danio_rerio ENSDARG00000028131
danio_rerio ENSDARG00000095776
paramormyrops_kingsleyae ENSPKIG00000015011
scleropages_formosus ENSSFOG00015007493
apteryx_owenii ENSAOWG00000002909
apteryx_haastii ENSAHAG00000005151
apteryx_rowi ENSARWG00000014958
nothoprocta_perdicaria ENSNPEG00000004670
dromaius_novaehollandiae ENSDNVG00000007574
lepidothrix_coronata ENSLCOG00000002168
manacus_vitellinus ENSMVIG00005000277
taeniopygia_guttata ENSTGUG00000005585
lonchura_striata_domestica ENSLSDG00000010906
serinus_canaria ENSSCAG00000012531
ficedula_albicollis ENSFALG00000002376
cyanistes_caeruleus ENSCCEG00000001554
parus_major ENSPMJG00000019354
junco_hyemalis ENSJHYG00000017033
zonotrichia_albicollis ENSZALG00000007357
calidris_pygmaea ENSCPGG00000001871
calidris_pugnax ENSCPUG00000003832
melopsittacus_undulatus ENSMUNG00000011542
gallus_gallus ENSGALG00000005571
coturnix_japonica ENSCJPG00005000410
meleagris_gallopavo ENSMGAG00000007349
numida_meleagris ENSNMEG00000018153
anser_brachyrhynchus ENSABRG00000014937
crocodylus_porosus ENSCPRG00005014808
gopherus_agassizii ENSGAGG00000007622
chelonoidis_abingdonii ENSCABG00000006467
chrysemys_picta_bellii ENSCPBG00000017370
pelodiscus_sinensis ENSPSIG00000007023
sphenodon_punctatus ENSSPUG00000008108
pogona_vitticeps ENSPVIG00000021283
anolis_carolinensis ENSACAG00000004808
notechis_scutatus ENSNSUG00000008061
salvator_merianae ENSSMRG00000017825
notamacropus_eugenii ENSMEUG00000000807
phascolarctos_cinereus ENSPCIG00000003040
sarcophilus_harrisii ENSSHAG00000010709
monodelphis_domestica ENSMODG00000017375
octodon_degus ENSODEG00000004899
octodon_degus ENSODEG00000004249
chinchilla_lanigera ENSCLAG00000000544
cavia_aperea ENSCAPG00000000023
cavia_porcellus ENSCPOG00000031901
cavia_porcellus ENSCPOG00000019876
cavia_aperea ENSCAPG00000016190
cavia_porcellus ENSCPOG00000014469
cavia_aperea ENSCAPG00000011490
cavia_porcellus ENSCPOG00000009264
cavia_aperea ENSCAPG00000016121
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004225
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000466
fukomys_damarensis ENSFDAG00000010980
spermophilus_dauricus ENSSDAG00000004874
ictidomys_tridecemlineatus ENSSTOG00000031881
ictidomys_tridecemlineatus ENSSTOG00000014037
spermophilus_dauricus ENSSDAG00000017034
urocitellus_parryii ENSUPAG00010003138
marmota_marmota_marmota ENSMMMG00000004082
marmota_marmota_marmota ENSMMMG00000001295
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023787
cricetulus_griseus_crigri-picr ENSCGRG00015013710
cricetulus_griseus_crigri_1.0 ENSCGRG00000013145
mesocricetus_auratus ENSMAUG00000002769
microtus_ochrogaster ENSMOCG00000006338
peromyscus_maniculatus_bairdii ENSPEMG00000006006
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031352
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034753
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033584
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0032123
rattus_norvegicus ENSRNOG00000025910
meriones_unguiculatus ENSMUGG00000017577
nannospalax_galili ENSNGAG00000022003
jaculus_jaculus ENSJJAG00000009600
dipodomys_ordii ENSDORG00000026476
ochotona_princeps ENSOPRG00000004400
oryctolagus_cuniculus ENSOCUG00000010479
gorilla_gorilla ENSGGOG00000007328
homo_sapiens ENSG00000004961
pan_paniscus ENSPPAG00000040960
pan_troglodytes ENSPTRG00000021657
pongo_abelii ENSPPYG00000020120
nomascus_leucogenys ENSNLEG00000008965
colobus_angolensis_palliatus ENSCANG00000017804
colobus_angolensis_palliatus ENSCANG00000028597
piliocolobus_tephrosceles ENSPTEG00000032477
rhinopithecus_roxellana ENSRROG00000032899
rhinopithecus_bieti ENSRBIG00000041714
macaca_nemestrina ENSMNEG00000030629
macaca_mulatta ENSMMUG00000013993
macaca_fascicularis ENSMFAG00000030584
papio_anubis ENSPANG00000004637
mandrillus_leucophaeus ENSMLEG00000040385
cercocebus_atys ENSCATG00000037288
theropithecus_gelada ENSTGEG00000014368
chlorocebus_sabaeus ENSCSAG00000015264
cebus_capucinus_imitator ENSCCAG00000029155
saimiri_boliviensis_boliviensis ENSSBOG00000016272
callithrix_jacchus ENSCJAG00000001007
aotus_nancymaae ENSANAG00000014920
carlito_syrichta ENSTSYG00000000761
propithecus_coquereli ENSPCOG00000022245
microcebus_murinus ENSMICG00000014372
prolemur_simus ENSPSMG00000021085
otolemur_garnettii ENSOGAG00000003543
tupaia_belangeri ENSTBEG00000002670
myotis_lucifugus ENSMLUG00000003569
sorex_araneus ENSSARG00000008178
pteropus_vampyrus ENSPVAG00000004996
ursus_maritimus ENSUMAG00000005085
ursus_americanus ENSUAMG00000023531
ailuropoda_melanoleuca ENSAMEG00000010198
neovison_vison ENSNVIG00000019371
mustela_putorius_furo ENSMPUG00000002511
canis_lupus_dingo ENSCAFG00020002285
canis_lupus_familiaris ENSCAFG00000011591
vulpes_vulpes ENSVVUG00000019075
panthera_tigris_altaica ENSPTIG00000001735
panthera_pardus ENSPPRG00000023032
felis_catus ENSFCAG00000022393
capra_hircus ENSCHIG00000021236
ovis_aries ENSOARG00000010764
bos_taurus ENSBTAG00000012113
bos_mutus ENSBMUG00000013432
tursiops_truncatus ENSTTRG00000014231
vicugna_pacos ENSVPAG00000008559
sus_scrofa ENSSSCG00000012111
equus_caballus ENSECAG00000009436
equus_asinus_asinus ENSEASG00005020760
erinaceus_europaeus ENSEEUG00000011131
loxodonta_africana ENSLAFG00000004769
procavia_capensis ENSPCAG00000005963
choloepus_hoffmanni ENSCHOG00000012743
choloepus_hoffmanni ENSCHOG00000011691
dasypus_novemcinctus ENSDNOG00000003002
ornithorhynchus_anatinus ENSOANG00000012100
xenopus_tropicalis ENSXETG00000018924
latimeria_chalumnae ENSLACG00000008403
lepisosteus_oculatus ENSLOCG00000008198
eptatretus_burgeri ENSEBUG00000000951
ciona_savignyi ENSCSAVG00000004194
ciona_intestinalis ENSCING00000009267
saccharomyces_cerevisiae_strain_s288c YAL039C
saccharomyces_cerevisiae_strain_s288c YKL087C
piliocolobus_tephrosceles ENSPTEG00000008029
