gopherus_agassizii ENSGAGG00000001238
chelonoidis_abingdonii ENSCABG00000002105
chrysemys_picta_bellii ENSCPBG00000012172
pelodiscus_sinensis ENSPSIG00000009848
lepidothrix_coronata ENSLCOG00000014176
manacus_vitellinus ENSMVIG00005011340
lonchura_striata_domestica ENSLSDG00000003730
taeniopygia_guttata ENSTGUG00000006303
serinus_canaria ENSSCAG00000002629
zonotrichia_albicollis ENSZALG00000002329
junco_hyemalis ENSJHYG00000005503
ficedula_albicollis ENSFALG00000001758
parus_major ENSPMJG00000006033
cyanistes_caeruleus ENSCCEG00000006884
melopsittacus_undulatus ENSMUNG00000010414
calidris_pygmaea ENSCPGG00000010204
calidris_pugnax ENSCPUG00000014830
anas_platyrhynchos_platyrhynchos ENSAPLG00000007557
anser_brachyrhynchus ENSABRG00000021925
meleagris_gallopavo ENSMGAG00000007640
gallus_gallus ENSGALG00000044726
coturnix_japonica ENSCJPG00005008345
numida_meleagris ENSNMEG00000009645
apteryx_owenii ENSAOWG00000004284
apteryx_haastii ENSAHAG00000009940
apteryx_rowi ENSARWG00000009038
dromaius_novaehollandiae ENSDNVG00000012020
nothoprocta_perdicaria ENSNPEG00000013290
crocodylus_porosus ENSCPRG00005009292
anolis_carolinensis ENSACAG00000011642
pogona_vitticeps ENSPVIG00000018146
salvator_merianae ENSSMRG00000021337
sphenodon_punctatus ENSSPUG00000017834
phascolarctos_cinereus ENSPCIG00000005109
monodelphis_domestica ENSMODG00000017566
notamacropus_eugenii ENSMEUG00000009439
procavia_capensis ENSPCAG00000013146
echinops_telfairi ENSETEG00000017589
loxodonta_africana ENSLAFG00000017577
dasypus_novemcinctus ENSDNOG00000025543
pan_troglodytes ENSPTRG00000021554
pan_paniscus ENSPPAG00000036391
gorilla_gorilla ENSGGOG00000010887
homo_sapiens ENSG00000165684
pongo_abelii ENSPPYG00000019771
nomascus_leucogenys ENSNLEG00000008175
papio_anubis ENSPANG00000026126
theropithecus_gelada ENSTGEG00000006930
cercocebus_atys ENSCATG00000038668
mandrillus_leucophaeus ENSMLEG00000044397
macaca_fascicularis ENSMFAG00000003913
macaca_mulatta ENSMMUG00000003086
macaca_nemestrina ENSMNEG00000044910
chlorocebus_sabaeus ENSCSAG00000015779
piliocolobus_tephrosceles ENSPTEG00000026157
colobus_angolensis_palliatus ENSCANG00000001437
rhinopithecus_roxellana ENSRROG00000037831
