takifugu_rubripes ENSTRUG00000024943
tetraodon_nigroviridis ENSTNIG00000000020
gasterosteus_aculeatus ENSGACG00000012420
poecilia_mexicana ENSPMEG00000003978
poecilia_formosa ENSPFOG00000002215
poecilia_reticulata ENSPREG00000018243
fundulus_heteroclitus ENSFHEG00000014194
cyprinodon_variegatus ENSCVAG00000020188
kryptolebias_marmoratus ENSKMAG00000020133
amphiprion_ocellaris ENSAOCG00000009866
amphiprion_percula ENSAPEG00000003642
stegastes_partitus ENSSPAG00000002276
astatotilapia_calliptera ENSACLG00000002470
maylandia_zebra ENSMZEG00005008771
pundamilia_nyererei ENSPNYG00000015655
haplochromis_burtoni ENSHBUG00000018323
mastacembelus_armatus ENSMAMG00000009281
monopterus_albus ENSMALG00000020762
anabas_testudineus ENSATEG00000007311
seriola_lalandi_dorsalis ENSSLDG00000009463
oryzias_melastigma ENSOMEG00000021573
esox_lucius ENSELUG00000016100
esox_lucius ENSELUG00000016106
pygocentrus_nattereri ENSPNAG00000029110
ictalurus_punctatus ENSIPUG00000006069
lepisosteus_oculatus ENSLOCG00000005019
