takifugu_rubripes ENSTRUG00000000928
tetraodon_nigroviridis ENSTNIG00000012723
mola_mola ENSMMOG00000002835
labrus_bergylta ENSLBEG00000018585
gasterosteus_aculeatus ENSGACG00000003247
scophthalmus_maximus ENSSMAG00000014110
cynoglossus_semilaevis ENSCSEG00000017113
seriola_dumerili ENSSDUG00000015290
seriola_lalandi_dorsalis ENSSLDG00000003657
mastacembelus_armatus ENSMAMG00000001522
monopterus_albus ENSMALG00000021629
anabas_testudineus ENSATEG00000009766
amphiprion_ocellaris ENSAOCG00000008670
amphiprion_percula ENSAPEG00000019409
acanthochromis_polyacanthus ENSAPOG00000001865
stegastes_partitus ENSSPAG00000015390
maylandia_zebra ENSMZEG00005021950
pundamilia_nyererei ENSPNYG00000004165
astatotilapia_calliptera ENSACLG00000026795
haplochromis_burtoni ENSHBUG00000017114
neolamprologus_brichardi ENSNBRG00000022909
oreochromis_niloticus ENSONIG00000014079
amphilophus_citrinellus ENSACIG00000021565
fundulus_heteroclitus ENSFHEG00000017396
cyprinodon_variegatus ENSCVAG00000005523
poecilia_formosa ENSPFOG00000009784
poecilia_latipinna ENSPLAG00000002542
poecilia_mexicana ENSPMEG00000016661
poecilia_reticulata ENSPREG00000018899
xiphophorus_maculatus ENSXMAG00000010068
xiphophorus_couchianus ENSXCOG00000009516
gambusia_affinis ENSGAFG00000007493
kryptolebias_marmoratus ENSKMAG00000009752
oryzias_latipes_asm223469v1 ENSORLG00015013438
oryzias_latipes_asm223471v1 ENSORLG00020013629
oryzias_latipes_asm223467v1 ENSORLG00000009136
oryzias_melastigma ENSOMEG00000006824
pundamilia_nyererei ENSPNYG00000004142
neolamprologus_brichardi ENSNBRG00000022925
oryzias_latipes_asm223467v1 ENSORLG00000020467
cynoglossus_semilaevis ENSCSEG00000017149
periophthalmus_magnuspinnatus ENSPMGG00000023714
hippocampus_comes ENSHCOG00000018304
gadus_morhua ENSGMOG00000015652
esox_lucius ENSELUG00000013577
pygocentrus_nattereri ENSPNAG00000020585
astyanax_mexicanus ENSAMXG00000014778
ictalurus_punctatus ENSIPUG00000010842
danio_rerio ENSDARG00000076238
paramormyrops_kingsleyae ENSPKIG00000012972
scleropages_formosus ENSSFOG00015016504
lepisosteus_oculatus ENSLOCG00000003088
nothoprocta_perdicaria ENSNPEG00000001781
nothoprocta_perdicaria ENSNPEG00000001776
apteryx_owenii ENSAOWG00000001339
apteryx_haastii ENSAHAG00000009306
apteryx_rowi ENSARWG00000015688
dromaius_novaehollandiae ENSDNVG00000000916
gallus_gallus ENSGALG00000035629
coturnix_japonica ENSCJPG00005017435
meleagris_gallopavo ENSMGAG00000014324
numida_meleagris ENSNMEG00000017060
anser_brachyrhynchus ENSABRG00000009696
anas_platyrhynchos_platyrhynchos ENSAPLG00000015479
calidris_pugnax ENSCPUG00000007132
calidris_pygmaea ENSCPGG00000009148
melopsittacus_undulatus ENSMUNG00000005320
lonchura_striata_domestica ENSLSDG00000006136
serinus_canaria ENSSCAG00000009327
junco_hyemalis ENSJHYG00000018172
zonotrichia_albicollis ENSZALG00000018114
taeniopygia_guttata ENSTGUG00000013409
ficedula_albicollis ENSFALG00000005976
cyanistes_caeruleus ENSCCEG00000015261
parus_major ENSPMJG00000010954
lepidothrix_coronata ENSLCOG00000010763
manacus_vitellinus ENSMVIG00005011566
crocodylus_porosus ENSCPRG00005003955
chrysemys_picta_bellii ENSCPBG00000013873
gopherus_agassizii ENSGAGG00000010741
pelodiscus_sinensis ENSPSIG00000002384
anolis_carolinensis ENSACAG00000009972
pogona_vitticeps ENSPVIG00000014294
notechis_scutatus ENSNSUG00000010180
salvator_merianae ENSSMRG00000005534
sphenodon_punctatus ENSSPUG00000002223
salvator_merianae ENSSMRG00000005521
notamacropus_eugenii ENSMEUG00000006074
phascolarctos_cinereus ENSPCIG00000019836
sarcophilus_harrisii ENSSHAG00000002315
monodelphis_domestica ENSMODG00000018166
pan_paniscus ENSPPAG00000043239
pan_troglodytes ENSPTRG00000015236
gorilla_gorilla ENSGGOG00000009490
homo_sapiens ENSG00000178075
pongo_abelii ENSPPYG00000013534
nomascus_leucogenys ENSNLEG00000004679
colobus_angolensis_palliatus ENSCANG00000038383
piliocolobus_tephrosceles ENSPTEG00000022665
rhinopithecus_roxellana ENSRROG00000041359
rhinopithecus_bieti ENSRBIG00000032722
macaca_nemestrina ENSMNEG00000028748
macaca_mulatta ENSMMUG00000001943
macaca_fascicularis ENSMFAG00000032955
theropithecus_gelada ENSTGEG00000003552
papio_anubis ENSPANG00000023889
mandrillus_leucophaeus ENSMLEG00000037109
cercocebus_atys ENSCATG00000030534
chlorocebus_sabaeus ENSCSAG00000006883
saimiri_boliviensis_boliviensis ENSSBOG00000021613
cebus_capucinus_imitator ENSCCAG00000030750
callithrix_jacchus ENSCJAG00000009359
aotus_nancymaae ENSANAG00000025209
carlito_syrichta ENSTSYG00000013932
