drosophila_melanogaster FBgn0037377
caenorhabditis_elegans_strain_n2 WBGene00010439
mola_mola ENSMMOG00000007437
gasterosteus_aculeatus ENSGACG00000016057
monopterus_albus ENSMALG00000002300
anabas_testudineus ENSATEG00000020795
mastacembelus_armatus ENSMAMG00000001555
labrus_bergylta ENSLBEG00000002700
labrus_bergylta ENSLBEG00000012449
seriola_dumerili ENSSDUG00000022223
seriola_lalandi_dorsalis ENSSLDG00000024781
scophthalmus_maximus ENSSMAG00000011981
amphiprion_percula ENSAPEG00000020760
amphiprion_ocellaris ENSAOCG00000000530
acanthochromis_polyacanthus ENSAPOG00000012828
acanthochromis_polyacanthus ENSAPOG00000020498
stegastes_partitus ENSSPAG00000019040
xiphophorus_maculatus ENSXMAG00000012400
xiphophorus_couchianus ENSXCOG00000013698
gambusia_affinis ENSGAFG00000005304
poecilia_formosa ENSPFOG00000016797
poecilia_mexicana ENSPMEG00000014095
poecilia_latipinna ENSPLAG00000019551
poecilia_reticulata ENSPREG00000010038
fundulus_heteroclitus ENSFHEG00000009993
cyprinodon_variegatus ENSCVAG00000019964
kryptolebias_marmoratus ENSKMAG00000016624
oryzias_latipes_asm223467v1 ENSORLG00000004968
oryzias_latipes_asm223469v1 ENSORLG00015005669
oryzias_latipes_asm223471v1 ENSORLG00020007457
oryzias_melastigma ENSOMEG00000014263
maylandia_zebra ENSMZEG00005021483
pundamilia_nyererei ENSPNYG00000002058
astatotilapia_calliptera ENSACLG00000012405
neolamprologus_brichardi ENSNBRG00000017051
oreochromis_niloticus ENSONIG00000008911
amphilophus_citrinellus ENSACIG00000012747
hippocampus_comes ENSHCOG00000013653
cynoglossus_semilaevis ENSCSEG00000005962
tetraodon_nigroviridis ENSTNIG00000017806
takifugu_rubripes ENSTRUG00000008016
periophthalmus_magnuspinnatus ENSPMGG00000024177
gadus_morhua ENSGMOG00000006737
esox_lucius ENSELUG00000006606
pygocentrus_nattereri ENSPNAG00000022473
astyanax_mexicanus ENSAMXG00000034213
ictalurus_punctatus ENSIPUG00000022024
danio_rerio ENSDARG00000057114
paramormyrops_kingsleyae ENSPKIG00000016194
scleropages_formosus ENSSFOG00015007682
lepisosteus_oculatus ENSLOCG00000013083
notamacropus_eugenii ENSMEUG00000007279
phascolarctos_cinereus ENSPCIG00000024011
sarcophilus_harrisii ENSSHAG00000011452
monodelphis_domestica ENSMODG00000003037
equus_caballus ENSECAG00000013735
