calidris_pygmaea ENSCPGG00000000597
anser_brachyrhynchus ENSABRG00000005668
apteryx_haastii ENSAHAG00000019331
phascolarctos_cinereus ENSPCIG00000022911
notamacropus_eugenii ENSMEUG00000010052
castor_canadensis ENSCCNG00000000107
dipodomys_ordii ENSDORG00000027339
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000044709
mus_spicilegus ENSMSIG00000006656
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030381
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029297
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021157
rattus_norvegicus ENSRNOG00000049772
rattus_norvegicus ENSRNOG00000034168
meriones_unguiculatus ENSMUGG00000001129
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013306
cricetulus_griseus_crigri-picr ENSCGRG00015006713
cricetulus_griseus_crigri_1.0 ENSCGRG00000019443
mesocricetus_auratus ENSMAUG00000018897
peromyscus_maniculatus_bairdii ENSPEMG00000003653
microtus_ochrogaster ENSMOCG00000019633
nannospalax_galili ENSNGAG00000018443
jaculus_jaculus ENSJJAG00000000292
prolemur_simus ENSPSMG00000025129
prolemur_simus ENSPSMG00000013607
otolemur_garnettii ENSOGAG00000014987
macaca_nemestrina ENSMNEG00000022258
macaca_fascicularis ENSMFAG00000030305
macaca_mulatta ENSMMUG00000039904
macaca_mulatta ENSMMUG00000037567
cercocebus_atys ENSCATG00000015354
papio_anubis ENSPANG00000012354
mandrillus_leucophaeus ENSMLEG00000028032
theropithecus_gelada ENSTGEG00000020004
chlorocebus_sabaeus ENSCSAG00000019622
rhinopithecus_roxellana ENSRROG00000044813
piliocolobus_tephrosceles ENSPTEG00000036285
pan_paniscus ENSPPAG00000023831
pan_troglodytes ENSPTRG00000044428
gorilla_gorilla ENSGGOG00000037037
homo_sapiens ENSG00000142252
pongo_abelii ENSPPYG00000010106
nomascus_leucogenys ENSNLEG00000001846
gorilla_gorilla ENSGGOG00000025251
pan_paniscus ENSPPAG00000032293
nomascus_leucogenys ENSNLEG00000001923
macaca_fascicularis ENSMFAG00000002457
macaca_nemestrina ENSMNEG00000033837
macaca_mulatta ENSMMUG00000043051
papio_anubis ENSPANG00000032589
mandrillus_leucophaeus ENSMLEG00000029956
cercocebus_atys ENSCATG00000029958
colobus_angolensis_palliatus ENSCANG00000034839
rhinopithecus_roxellana ENSRROG00000040650
callithrix_jacchus ENSCJAG00000047637
callithrix_jacchus ENSCJAG00000022315
aotus_nancymaae ENSANAG00000019968
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020531
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019901
fukomys_damarensis ENSFDAG00000004461
octodon_degus ENSODEG00000009107
cavia_aperea ENSCAPG00000016241
cavia_porcellus ENSCPOG00000037844
ictidomys_tridecemlineatus ENSSTOG00000033006
urocitellus_parryii ENSUPAG00010021768
marmota_marmota_marmota ENSMMMG00000014641
spermophilus_dauricus ENSSDAG00000010410
pteropus_vampyrus ENSPVAG00000015956
myotis_lucifugus ENSMLUG00000002175
sus_scrofa ENSSSCG00000033194
ursus_americanus ENSUAMG00000026410
ursus_maritimus ENSUMAG00000023443
ailuropoda_melanoleuca ENSAMEG00000019697
mustela_putorius_furo ENSMPUG00000019379
neovison_vison ENSNVIG00000008011
canis_lupus_dingo ENSCAFG00020012296
