takifugu_rubripes ENSTRUG00000001592
tetraodon_nigroviridis ENSTNIG00000008001
mola_mola ENSMMOG00000011230
scophthalmus_maximus ENSSMAG00000004878
xiphophorus_couchianus ENSXCOG00000019975
poecilia_formosa ENSPFOG00000001465
poecilia_latipinna ENSPLAG00000008959
poecilia_mexicana ENSPMEG00000007132
poecilia_reticulata ENSPREG00000020629
xiphophorus_maculatus ENSXMAG00000022163
gambusia_affinis ENSGAFG00000018564
fundulus_heteroclitus ENSFHEG00000012162
cyprinodon_variegatus ENSCVAG00000010453
kryptolebias_marmoratus ENSKMAG00000000740
oryzias_latipes_asm223471v1 ENSORLG00020020213
oryzias_latipes_asm223467v1 ENSORLG00000006344
oryzias_latipes_asm223469v1 ENSORLG00015019449
oryzias_melastigma ENSOMEG00000020183
astatotilapia_calliptera ENSACLG00000024262
haplochromis_burtoni ENSHBUG00000011675
maylandia_zebra ENSMZEG00005000442
pundamilia_nyererei ENSPNYG00000016024
neolamprologus_brichardi ENSNBRG00000016349
oreochromis_niloticus ENSONIG00000012408
amphilophus_citrinellus ENSACIG00000010926
amphiprion_ocellaris ENSAOCG00000000709
amphiprion_percula ENSAPEG00000003745
acanthochromis_polyacanthus ENSAPOG00000022176
stegastes_partitus ENSSPAG00000003989
labrus_bergylta ENSLBEG00000019974
mastacembelus_armatus ENSMAMG00000015864
monopterus_albus ENSMALG00000011442
anabas_testudineus ENSATEG00000014296
seriola_lalandi_dorsalis ENSSLDG00000001616
seriola_dumerili ENSSDUG00000005253
cynoglossus_semilaevis ENSCSEG00000007237
gadus_morhua ENSGMOG00000018178
esox_lucius ENSELUG00000017854
danio_rerio ENSDARG00000075212
paramormyrops_kingsleyae ENSPKIG00000007965
scleropages_formosus ENSSFOG00015020497
lepisosteus_oculatus ENSLOCG00000012646
sarcophilus_harrisii ENSSHAG00000011946
phascolarctos_cinereus ENSPCIG00000003964
monodelphis_domestica ENSMODG00000003445
pan_troglodytes ENSPTRG00000016742
pan_paniscus ENSPPAG00000016393
gorilla_gorilla ENSGGOG00000015876
homo_sapiens ENSG00000183654
pongo_abelii ENSPPYG00000015355
nomascus_leucogenys ENSNLEG00000032192
macaca_fascicularis ENSMFAG00000039728
macaca_mulatta ENSMMUG00000007069
macaca_nemestrina ENSMNEG00000014598
theropithecus_gelada ENSTGEG00000002821
cercocebus_atys ENSCATG00000040604
mandrillus_leucophaeus ENSMLEG00000044357
papio_anubis ENSPANG00000017253
chlorocebus_sabaeus ENSCSAG00000017263
rhinopithecus_roxellana ENSRROG00000034909
rhinopithecus_bieti ENSRBIG00000038853
colobus_angolensis_palliatus ENSCANG00000011990
piliocolobus_tephrosceles ENSPTEG00000023755
callithrix_jacchus ENSCJAG00000047285
cebus_capucinus_imitator ENSCCAG00000024495
saimiri_boliviensis_boliviensis ENSSBOG00000035655
aotus_nancymaae ENSANAG00000029893
carlito_syrichta ENSTSYG00000013707
prolemur_simus ENSPSMG00000015740
propithecus_coquereli ENSPCOG00000018629
otolemur_garnettii ENSOGAG00000011673
