labrus_bergylta ENSLBEG00000013184
gasterosteus_aculeatus ENSGACG00000016602
takifugu_rubripes ENSTRUG00000010365
tetraodon_nigroviridis ENSTNIG00000014852
mola_mola ENSMMOG00000019403
seriola_dumerili ENSSDUG00000007908
seriola_lalandi_dorsalis ENSSLDG00000022537
scophthalmus_maximus ENSSMAG00000012391
monopterus_albus ENSMALG00000015494
mastacembelus_armatus ENSMAMG00000007266
anabas_testudineus ENSATEG00000018957
poecilia_formosa ENSPFOG00000000086
poecilia_latipinna ENSPLAG00000011899
poecilia_mexicana ENSPMEG00000005637
poecilia_reticulata ENSPREG00000017743
xiphophorus_maculatus ENSXMAG00000001001
xiphophorus_couchianus ENSXCOG00000019327
gambusia_affinis ENSGAFG00000020963
fundulus_heteroclitus ENSFHEG00000004925
cyprinodon_variegatus ENSCVAG00000013928
kryptolebias_marmoratus ENSKMAG00000019342
oryzias_latipes_asm223471v1 ENSORLG00020005521
oryzias_latipes_asm223469v1 ENSORLG00015008201
oryzias_latipes_asm223467v1 ENSORLG00000003698
oryzias_melastigma ENSOMEG00000021526
maylandia_zebra ENSMZEG00005024308
astatotilapia_calliptera ENSACLG00000006964
haplochromis_burtoni ENSHBUG00000000241
pundamilia_nyererei ENSPNYG00000004975
oreochromis_niloticus ENSONIG00000018445
neolamprologus_brichardi ENSNBRG00000014793
amphilophus_citrinellus ENSACIG00000020325
amphiprion_percula ENSAPEG00000012581
amphiprion_ocellaris ENSAOCG00000022613
acanthochromis_polyacanthus ENSAPOG00000013132
stegastes_partitus ENSSPAG00000010552
cynoglossus_semilaevis ENSCSEG00000021422
hippocampus_comes ENSHCOG00000012202
periophthalmus_magnuspinnatus ENSPMGG00000009329
gadus_morhua ENSGMOG00000012292
esox_lucius ENSELUG00000007485
pygocentrus_nattereri ENSPNAG00000027406
astyanax_mexicanus ENSAMXG00000004470
ictalurus_punctatus ENSIPUG00000000111
danio_rerio ENSDARG00000044488
scleropages_formosus ENSSFOG00015014117
paramormyrops_kingsleyae ENSPKIG00000008048
lepisosteus_oculatus ENSLOCG00000013164
chelonoidis_abingdonii ENSCABG00000006969
gopherus_agassizii ENSGAGG00000022380
chrysemys_picta_bellii ENSCPBG00000008378
pelodiscus_sinensis ENSPSIG00000004223
anser_brachyrhynchus ENSABRG00000013624
anas_platyrhynchos_platyrhynchos ENSAPLG00000005241
gallus_gallus ENSGALG00000012724
coturnix_japonica ENSCJPG00005017121
meleagris_gallopavo ENSMGAG00000003254
numida_meleagris ENSNMEG00000002064
melopsittacus_undulatus ENSMUNG00000009252
calidris_pygmaea ENSCPGG00000013656
calidris_pugnax ENSCPUG00000002197
parus_major ENSPMJG00000018246
cyanistes_caeruleus ENSCCEG00000001546
ficedula_albicollis ENSFALG00000013384
junco_hyemalis ENSJHYG00000015570
zonotrichia_albicollis ENSZALG00000001285
serinus_canaria ENSSCAG00000000637
taeniopygia_guttata ENSTGUG00000005887
lonchura_striata_domestica ENSLSDG00000010633
manacus_vitellinus ENSMVIG00005014075
apteryx_haastii ENSAHAG00000000904
apteryx_owenii ENSAOWG00000007692
apteryx_rowi ENSARWG00000004158
dromaius_novaehollandiae ENSDNVG00000015109
nothoprocta_perdicaria ENSNPEG00000010339
crocodylus_porosus ENSCPRG00005002291
pogona_vitticeps ENSPVIG00000005185
anolis_carolinensis ENSACAG00000004251
notechis_scutatus ENSNSUG00000017093
salvator_merianae ENSSMRG00000006371
sphenodon_punctatus ENSSPUG00000016718
phascolarctos_cinereus ENSPCIG00000027111
sarcophilus_harrisii ENSSHAG00000011569
