eptatretus_burgeri ENSEBUG00000007818
petromyzon_marinus ENSPMAG00000003166
apteryx_owenii ENSAOWG00000001718
apteryx_rowi ENSARWG00000015109
apteryx_haastii ENSAHAG00000011468
dromaius_novaehollandiae ENSDNVG00000014072
manacus_vitellinus ENSMVIG00005015024
lepidothrix_coronata ENSLCOG00000004166
taeniopygia_guttata ENSTGUG00000004753
lonchura_striata_domestica ENSLSDG00000004981
serinus_canaria ENSSCAG00000012404
zonotrichia_albicollis ENSZALG00000004636
junco_hyemalis ENSJHYG00000009273
ficedula_albicollis ENSFALG00000006690
parus_major ENSPMJG00000010394
cyanistes_caeruleus ENSCCEG00000003664
calidris_pygmaea ENSCPGG00000005329
calidris_pugnax ENSCPUG00000009823
melopsittacus_undulatus ENSMUNG00000000091
anser_brachyrhynchus ENSABRG00000008133
anas_platyrhynchos_platyrhynchos ENSAPLG00000009337
gallus_gallus ENSGALG00000011395
coturnix_japonica ENSCJPG00005010625
meleagris_gallopavo ENSMGAG00000008541
numida_meleagris ENSNMEG00000018860
crocodylus_porosus ENSCPRG00005006501
chrysemys_picta_bellii ENSCPBG00000015011
chelonoidis_abingdonii ENSCABG00000019970
pelodiscus_sinensis ENSPSIG00000003001
anolis_carolinensis ENSACAG00000002375
pogona_vitticeps ENSPVIG00000014857
notechis_scutatus ENSNSUG00000007789
salvator_merianae ENSSMRG00000005992
sphenodon_punctatus ENSSPUG00000018276
xenopus_tropicalis ENSXETG00000011292
pteropus_vampyrus ENSPVAG00000016664
myotis_lucifugus ENSMLUG00000012942
bos_mutus ENSBMUG00000007843
bos_taurus ENSBTAG00000013579
bison_bison_bison ENSBBBG00000021094
ovis_aries ENSOARG00000010298
capra_hircus ENSCHIG00000012032
tursiops_truncatus ENSTTRG00000003629
vicugna_pacos ENSVPAG00000004766
sus_scrofa ENSSSCG00000033402
erinaceus_europaeus ENSEEUG00000001348
sorex_araneus ENSSARG00000001340
equus_asinus_asinus ENSEASG00005016969
equus_caballus ENSECAG00000022913
ursus_maritimus ENSUMAG00000007371
ursus_americanus ENSUAMG00000025145
ailuropoda_melanoleuca ENSAMEG00000001483
mustela_putorius_furo ENSMPUG00000011372
neovison_vison ENSNVIG00000006647
canis_lupus_dingo ENSCAFG00020000989
canis_lupus_familiaris ENSCAFG00000031381
vulpes_vulpes ENSVVUG00000019747
panthera_tigris_altaica ENSPTIG00000020500
panthera_pardus ENSPPRG00000008259
felis_catus ENSFCAG00000037236
loxodonta_africana ENSLAFG00000010509
choloepus_hoffmanni ENSCHOG00000001267
dasypus_novemcinctus ENSDNOG00000049485
castor_canadensis ENSCCNG00000020684
dipodomys_ordii ENSDORG00000000028
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032091
mus_spicilegus ENSMSIG00000001623
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031532
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030974
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021443
rattus_norvegicus ENSRNOG00000012329
meriones_unguiculatus ENSMUGG00000002870
microtus_ochrogaster ENSMOCG00000016723
peromyscus_maniculatus_bairdii ENSPEMG00000000797
cricetulus_griseus_crigri-picr ENSCGRG00015024841
cricetulus_griseus_crigri_1.0 ENSCGRG00000009927
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024847
mesocricetus_auratus ENSMAUG00000007950
nannospalax_galili ENSNGAG00000006407
jaculus_jaculus ENSJJAG00000017570
ictidomys_tridecemlineatus ENSSTOG00000003782
urocitellus_parryii ENSUPAG00010020593
marmota_marmota_marmota ENSMMMG00000008605
spermophilus_dauricus ENSSDAG00000014924
octodon_degus ENSODEG00000005565
cavia_porcellus ENSCPOG00000006162
chinchilla_lanigera ENSCLAG00000002432
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004133
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009450
fukomys_damarensis ENSFDAG00000017581
oryctolagus_cuniculus ENSOCUG00000020996
ochotona_princeps ENSOPRG00000001156
pan_paniscus ENSPPAG00000032572
pan_troglodytes ENSPTRG00000020131
homo_sapiens ENSG00000133872
gorilla_gorilla ENSGGOG00000022354
pongo_abelii ENSPPYG00000018483
nomascus_leucogenys ENSNLEG00000011880
rhinopithecus_roxellana ENSRROG00000027882
rhinopithecus_bieti ENSRBIG00000034416
piliocolobus_tephrosceles ENSPTEG00000031589
colobus_angolensis_palliatus ENSCANG00000032205
papio_anubis ENSPANG00000005235
mandrillus_leucophaeus ENSMLEG00000034776
macaca_fascicularis ENSMFAG00000046215
macaca_mulatta ENSMMUG00000014143
macaca_nemestrina ENSMNEG00000010730
theropithecus_gelada ENSTGEG00000004702
chlorocebus_sabaeus ENSCSAG00000015848
cercocebus_atys ENSCATG00000044043
cebus_capucinus_imitator ENSCCAG00000027268
saimiri_boliviensis_boliviensis ENSSBOG00000034104
callithrix_jacchus ENSCJAG00000012289
aotus_nancymaae ENSANAG00000034265
aotus_nancymaae ENSANAG00000029742
carlito_syrichta ENSTSYG00000003935
microcebus_murinus ENSMICG00000030380
microcebus_murinus ENSMICG00000049539
propithecus_coquereli ENSPCOG00000011844
propithecus_coquereli ENSPCOG00000022522
prolemur_simus ENSPSMG00000005497
otolemur_garnettii ENSOGAG00000003599
tupaia_belangeri ENSTBEG00000006158
procavia_capensis ENSPCAG00000016805
sarcophilus_harrisii ENSSHAG00000012045
monodelphis_domestica ENSMODG00000019013
phascolarctos_cinereus ENSPCIG00000005100
notamacropus_eugenii ENSMEUG00000010626
ornithorhynchus_anatinus ENSOANG00000019731
ornithorhynchus_anatinus ENSOANG00000014793
latimeria_chalumnae ENSLACG00000004557
mola_mola ENSMMOG00000014545
labrus_bergylta ENSLBEG00000009059
gasterosteus_aculeatus ENSGACG00000016440
seriola_dumerili ENSSDUG00000006584
seriola_lalandi_dorsalis ENSSLDG00000020266
cynoglossus_semilaevis ENSCSEG00000015637
monopterus_albus ENSMALG00000011035
mastacembelus_armatus ENSMAMG00000002670
anabas_testudineus ENSATEG00000003079
