sarcophilus_harrisii ENSSHAG00000009460
monodelphis_domestica ENSMODG00000018250
phascolarctos_cinereus ENSPCIG00000022796
marmota_marmota_marmota ENSMMMG00000008348
spermophilus_dauricus ENSSDAG00000012838
urocitellus_parryii ENSUPAG00010005921
cricetulus_griseus_crigri-picr ENSCGRG00015008407
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012739
mesocricetus_auratus ENSMAUG00000004801
peromyscus_maniculatus_bairdii ENSPEMG00000024994
rattus_norvegicus ENSRNOG00000057407
rattus_norvegicus ENSRNOG00000033156
rattus_norvegicus ENSRNOG00000047496
rattus_norvegicus ENSRNOG00000056486
rattus_norvegicus ENSRNOG00000051634
rattus_norvegicus ENSRNOG00000055923
rattus_norvegicus ENSRNOG00000057013
rattus_norvegicus ENSRNOG00000055742
rattus_norvegicus ENSRNOG00000057926
rattus_norvegicus ENSRNOG00000052269
rattus_norvegicus ENSRNOG00000060534
rattus_norvegicus ENSRNOG00000053609
rattus_norvegicus ENSRNOG00000049646
rattus_norvegicus ENSRNOG00000052769
rattus_norvegicus ENSRNOG00000032889
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027479
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000048686
mus_spicilegus ENSMSIG00000017348
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026499
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028830
meriones_unguiculatus ENSMUGG00000004692
cavia_aperea ENSCAPG00000014768
cavia_porcellus ENSCPOG00000007550
chinchilla_lanigera ENSCLAG00000011441
castor_canadensis ENSCCNG00000005841
oryctolagus_cuniculus ENSOCUG00000007213
otolemur_garnettii ENSOGAG00000012760
prolemur_simus ENSPSMG00000021303
rhinopithecus_bieti ENSRBIG00000016201
rhinopithecus_roxellana ENSRROG00000027274
piliocolobus_tephrosceles ENSPTEG00000022042
macaca_nemestrina ENSMNEG00000025457
macaca_fascicularis ENSMFAG00000009241
macaca_mulatta ENSMMUG00000006238
theropithecus_gelada ENSTGEG00000017899
papio_anubis ENSPANG00000017958
cercocebus_atys ENSCATG00000006414
chlorocebus_sabaeus ENSCSAG00000000656
mandrillus_leucophaeus ENSMLEG00000027308
pongo_abelii ENSPPYG00000001571
homo_sapiens ENSG00000176256
nomascus_leucogenys ENSNLEG00000018198
saimiri_boliviensis_boliviensis ENSSBOG00000020083
equus_caballus ENSECAG00000005373
equus_asinus_asinus ENSEASG00005011986
erinaceus_europaeus ENSEEUG00000010501
pteropus_vampyrus ENSPVAG00000005906
myotis_lucifugus ENSMLUG00000016136
ursus_americanus ENSUAMG00000020951
ursus_maritimus ENSUMAG00000008162
ailuropoda_melanoleuca ENSAMEG00000018581
mustela_putorius_furo ENSMPUG00000018611
neovison_vison ENSNVIG00000017545
canis_lupus_familiaris ENSCAFG00000003671
canis_lupus_dingo ENSCAFG00020010772
vulpes_vulpes ENSVVUG00000001116
capra_hircus ENSCHIG00000009718
ovis_aries ENSOARG00000000365
bos_taurus ENSBTAG00000000335
bos_mutus ENSBMUG00000000706
bison_bison_bison ENSBBBG00000005574
tursiops_truncatus ENSTTRG00000002275
sus_scrofa ENSSSCG00000021247
vicugna_pacos ENSVPAG00000000008
tupaia_belangeri ENSTBEG00000006961
dasypus_novemcinctus ENSDNOG00000019389
loxodonta_africana ENSLAFG00000003279
nothoprocta_perdicaria ENSNPEG00000008566
