pan_paniscus ENSPPAG00000030261
pan_troglodytes ENSPTRG00000034117
homo_sapiens ENSG00000216588
gorilla_gorilla ENSGGOG00000036553
nomascus_leucogenys ENSNLEG00000032863
theropithecus_gelada ENSTGEG00000019140
papio_anubis ENSPANG00000012805
mandrillus_leucophaeus ENSMLEG00000044310
macaca_fascicularis ENSMFAG00000003377
macaca_mulatta ENSMMUG00000028750
macaca_nemestrina ENSMNEG00000044344
cercocebus_atys ENSCATG00000044963
saimiri_boliviensis_boliviensis ENSSBOG00000019010
cebus_capucinus_imitator ENSCCAG00000037670
callithrix_jacchus ENSCJAG00000013231
aotus_nancymaae ENSANAG00000022471
carlito_syrichta ENSTSYG00000035719
pteropus_vampyrus ENSPVAG00000012976
myotis_lucifugus ENSMLUG00000024001
ursus_americanus ENSUAMG00000007786
ursus_maritimus ENSUMAG00000023153
ailuropoda_melanoleuca ENSAMEG00000012898
canis_lupus_familiaris ENSCAFG00000004668
canis_lupus_dingo ENSCAFG00020013009
vulpes_vulpes ENSVVUG00000008518
mustela_putorius_furo ENSMPUG00000006436
neovison_vison ENSNVIG00000007379
felis_catus ENSFCAG00000028232
vicugna_pacos ENSVPAG00000007526
tursiops_truncatus ENSTTRG00000007929
marmota_marmota_marmota ENSMMMG00000016028
spermophilus_dauricus ENSSDAG00000009968
peromyscus_maniculatus_bairdii ENSPEMG00000012022
mesocricetus_auratus ENSMAUG00000009160
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040498
mus_spicilegus ENSMSIG00000007703
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029315
rattus_norvegicus ENSRNOG00000024630
microcebus_murinus ENSMICG00000044947
prolemur_simus ENSPSMG00000025343
otolemur_garnettii ENSOGAG00000027646
bison_bison_bison ENSBBBG00000015928
bos_mutus ENSBMUG00000019689
bos_taurus ENSBTAG00000048075
ovis_aries ENSOARG00000009138
sus_scrofa ENSSSCG00000003080
