phascolarctos_cinereus ENSPCIG00000033803
notamacropus_eugenii ENSMEUG00000011707
sarcophilus_harrisii ENSSHAG00000018752
monodelphis_domestica ENSMODG00000006637
gorilla_gorilla ENSGGOG00000005164
homo_sapiens ENSG00000180269
pan_troglodytes ENSPTRG00000051928
pan_paniscus ENSPPAG00000040727
pongo_abelii ENSPPYG00000007154
nomascus_leucogenys ENSNLEG00000012460
mandrillus_leucophaeus ENSMLEG00000023016
cercocebus_atys ENSCATG00000035938
theropithecus_gelada ENSTGEG00000022174
papio_anubis ENSPANG00000018656
macaca_nemestrina ENSMNEG00000032271
macaca_fascicularis ENSMFAG00000006757
chlorocebus_sabaeus ENSCSAG00000007730
rhinopithecus_bieti ENSRBIG00000039379
rhinopithecus_roxellana ENSRROG00000030688
piliocolobus_tephrosceles ENSPTEG00000011658
colobus_angolensis_palliatus ENSCANG00000034320
cebus_capucinus_imitator ENSCCAG00000019895
saimiri_boliviensis_boliviensis ENSSBOG00000032105
callithrix_jacchus ENSCJAG00000009595
aotus_nancymaae ENSANAG00000025906
carlito_syrichta ENSTSYG00000030610
propithecus_coquereli ENSPCOG00000024314
microcebus_murinus ENSMICG00000042554
prolemur_simus ENSPSMG00000017769
otolemur_garnettii ENSOGAG00000010075
cavia_porcellus ENSCPOG00000022641
cavia_aperea ENSCAPG00000014839
chinchilla_lanigera ENSCLAG00000010918
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006426
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018625
fukomys_damarensis ENSFDAG00000005355
octodon_degus ENSODEG00000001706
castor_canadensis ENSCCNG00000029410
mus_spicilegus ENSMSIG00000003093
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000066197
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031489
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030374
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013585
rattus_norvegicus ENSRNOG00000023863
meriones_unguiculatus ENSMUGG00000010402
peromyscus_maniculatus_bairdii ENSPEMG00000029538
microtus_ochrogaster ENSMOCG00000022488
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021239
cricetulus_griseus_crigri-picr ENSCGRG00015012702
cricetulus_griseus_crigri_1.0 ENSCGRG00000008003
mesocricetus_auratus ENSMAUG00000013410
nannospalax_galili ENSNGAG00000018632
jaculus_jaculus ENSJJAG00000014655
ochotona_princeps ENSOPRG00000005890
oryctolagus_cuniculus ENSOCUG00000027486
tupaia_belangeri ENSTBEG00000006222
neovison_vison ENSNVIG00000017831
mustela_putorius_furo ENSMPUG00000019694
canis_lupus_dingo ENSCAFG00020021968
canis_lupus_familiaris ENSCAFG00000018025
vulpes_vulpes ENSVVUG00000023143
ursus_maritimus ENSUMAG00000008038
ursus_americanus ENSUAMG00000016855
ailuropoda_melanoleuca ENSAMEG00000012059
panthera_pardus ENSPPRG00000008431
panthera_tigris_altaica ENSPTIG00000013984
felis_catus ENSFCAG00000034789
capra_hircus ENSCHIG00000023903
ovis_aries ENSOARG00000012464
bos_taurus ENSBTAG00000022535
bos_mutus ENSBMUG00000015131
bison_bison_bison ENSBBBG00000021868
tursiops_truncatus ENSTTRG00000016173
echinops_telfairi ENSETEG00000000880
procavia_capensis ENSPCAG00000015931
loxodonta_africana ENSLAFG00000021913
choloepus_hoffmanni ENSCHOG00000011866
dasypus_novemcinctus ENSDNOG00000030778
ictidomys_tridecemlineatus ENSSTOG00000004919
urocitellus_parryii ENSUPAG00010009328
spermophilus_dauricus ENSSDAG00000000501
marmota_marmota_marmota ENSMMMG00000022741
dipodomys_ordii ENSDORG00000010929
sorex_araneus ENSSARG00000012797
sus_scrofa ENSSSCG00000007862
pteropus_vampyrus ENSPVAG00000008146
equus_asinus_asinus ENSEASG00005010635
equus_caballus ENSECAG00000021991
ornithorhynchus_anatinus ENSOANG00000014307
pogona_vitticeps ENSPVIG00000011650
anolis_carolinensis ENSACAG00000001576
notechis_scutatus ENSNSUG00000018810
salvator_merianae ENSSMRG00000017043
sphenodon_punctatus ENSSPUG00000005863
apteryx_owenii ENSAOWG00000001849
apteryx_haastii ENSAHAG00000013818
apteryx_rowi ENSARWG00000001080
dromaius_novaehollandiae ENSDNVG00000015733
nothoprocta_perdicaria ENSNPEG00000005505
calidris_pygmaea ENSCPGG00000016194
calidris_pugnax ENSCPUG00000016742
lepidothrix_coronata ENSLCOG00000002438
manacus_vitellinus ENSMVIG00005003952
lonchura_striata_domestica ENSLSDG00000004742
taeniopygia_guttata ENSTGUG00000009306
parus_major ENSPMJG00000017106
cyanistes_caeruleus ENSCCEG00000021133
junco_hyemalis ENSJHYG00000007130
zonotrichia_albicollis ENSZALG00000016100
serinus_canaria ENSSCAG00000011132
ficedula_albicollis ENSFALG00000014264
anas_platyrhynchos_platyrhynchos ENSAPLG00000001473
anser_brachyrhynchus ENSABRG00000014996
gallus_gallus ENSGALG00000027146
coturnix_japonica ENSCJPG00005018502
meleagris_gallopavo ENSMGAG00000015619
numida_meleagris ENSNMEG00000021846
melopsittacus_undulatus ENSMUNG00000015302
crocodylus_porosus ENSCPRG00005006771
chelonoidis_abingdonii ENSCABG00000002933
gopherus_agassizii ENSGAGG00000018974
chrysemys_picta_bellii ENSCPBG00000018124
pelodiscus_sinensis ENSPSIG00000014176
latimeria_chalumnae ENSLACG00000009695
myotis_lucifugus ENSMLUG00000014916
paramormyrops_kingsleyae ENSPKIG00000003194
scleropages_formosus ENSSFOG00015017165
paramormyrops_kingsleyae ENSPKIG00000005512
scleropages_formosus ENSSFOG00015009087
tetraodon_nigroviridis ENSTNIG00000017975
takifugu_rubripes ENSTRUG00000015993
cynoglossus_semilaevis ENSCSEG00000014194
amphiprion_ocellaris ENSAOCG00000017259
amphiprion_percula ENSAPEG00000012582
acanthochromis_polyacanthus ENSAPOG00000018221
stegastes_partitus ENSSPAG00000008885
labrus_bergylta ENSLBEG00000024982
mola_mola ENSMMOG00000013915
gasterosteus_aculeatus ENSGACG00000011500
seriola_dumerili ENSSDUG00000010057
seriola_lalandi_dorsalis ENSSLDG00000022610
scophthalmus_maximus ENSSMAG00000015671
monopterus_albus ENSMALG00000018455
mastacembelus_armatus ENSMAMG00000023371
anabas_testudineus ENSATEG00000024391
poecilia_mexicana ENSPMEG00000014446
poecilia_mexicana ENSPMEG00000001423
poecilia_reticulata ENSPREG00000007029
poecilia_formosa ENSPFOG00000022471
poecilia_formosa ENSPFOG00000019920
poecilia_latipinna ENSPLAG00000015530
xiphophorus_maculatus ENSXMAG00000000935
xiphophorus_couchianus ENSXCOG00000010382
gambusia_affinis ENSGAFG00000020302
fundulus_heteroclitus ENSFHEG00000013875
cyprinodon_variegatus ENSCVAG00000018740
kryptolebias_marmoratus ENSKMAG00000018680
oryzias_latipes_asm223471v1 ENSORLG00020019140
oryzias_latipes_asm223467v1 ENSORLG00000030441
oryzias_latipes_asm223469v1 ENSORLG00015000259
oryzias_melastigma ENSOMEG00000010740
astatotilapia_calliptera ENSACLG00000027831
maylandia_zebra ENSMZEG00005004002
pundamilia_nyererei ENSPNYG00000018830
haplochromis_burtoni ENSHBUG00000013189
neolamprologus_brichardi ENSNBRG00000000866
oreochromis_niloticus ENSONIG00000017124
amphilophus_citrinellus ENSACIG00000023106
periophthalmus_magnuspinnatus ENSPMGG00000001770
hippocampus_comes ENSHCOG00000018603
gadus_morhua ENSGMOG00000009694
esox_lucius ENSELUG00000016675
pygocentrus_nattereri ENSPNAG00000023274
astyanax_mexicanus ENSAMXG00000025412
danio_rerio ENSDARG00000109742
lepisosteus_oculatus ENSLOCG00000002954
eptatretus_burgeri ENSEBUG00000011062
