apteryx_owenii ENSAOWG00000007275
apteryx_haastii ENSAHAG00000001667
apteryx_rowi ENSARWG00000012413
dromaius_novaehollandiae ENSDNVG00000011970
nothoprocta_perdicaria ENSNPEG00000000856
lonchura_striata_domestica ENSLSDG00000000568
taeniopygia_guttata ENSTGUG00000010803
serinus_canaria ENSSCAG00000014840
junco_hyemalis ENSJHYG00000013768
zonotrichia_albicollis ENSZALG00000012479
parus_major ENSPMJG00000016792
cyanistes_caeruleus ENSCCEG00000024049
ficedula_albicollis ENSFALG00000010109
manacus_vitellinus ENSMVIG00005015235
lepidothrix_coronata ENSLCOG00000011827
melopsittacus_undulatus ENSMUNG00000010822
calidris_pygmaea ENSCPGG00000011261
calidris_pugnax ENSCPUG00000008469
anser_brachyrhynchus ENSABRG00000012928
anas_platyrhynchos_platyrhynchos ENSAPLG00000004274
gallus_gallus ENSGALG00000015803
coturnix_japonica ENSCJPG00005006188
meleagris_gallopavo ENSMGAG00000013141
numida_meleagris ENSNMEG00000001705
crocodylus_porosus ENSCPRG00005000515
gopherus_agassizii ENSGAGG00000020083
chelonoidis_abingdonii ENSCABG00000000433
chrysemys_picta_bellii ENSCPBG00000001228
pelodiscus_sinensis ENSPSIG00000006346
sphenodon_punctatus ENSSPUG00000004848
taeniopygia_guttata ENSTGUG00000010832
melopsittacus_undulatus ENSMUNG00000010821
phascolarctos_cinereus ENSPCIG00000004328
notamacropus_eugenii ENSMEUG00000001436
sarcophilus_harrisii ENSSHAG00000013168
monodelphis_domestica ENSMODG00000009450
sorex_araneus ENSSARG00000008872
erinaceus_europaeus ENSEEUG00000010773
equus_caballus ENSECAG00000007369
equus_asinus_asinus ENSEASG00005001676
pteropus_vampyrus ENSPVAG00000009451
myotis_lucifugus ENSMLUG00000003349
bos_mutus ENSBMUG00000001357
bos_taurus ENSBTAG00000013580
bison_bison_bison ENSBBBG00000019138
capra_hircus ENSCHIG00000012854
ovis_aries ENSOARG00000020664
tursiops_truncatus ENSTTRG00000010387
sus_scrofa ENSSSCG00000008221
vicugna_pacos ENSVPAG00000000435
ursus_americanus ENSUAMG00000019391
ursus_maritimus ENSUMAG00000007948
ailuropoda_melanoleuca ENSAMEG00000009939
neovison_vison ENSNVIG00000018097
mustela_putorius_furo ENSMPUG00000009253
canis_lupus_familiaris ENSCAFG00000007522
canis_lupus_dingo ENSCAFG00020016056
vulpes_vulpes ENSVVUG00000028770
panthera_pardus ENSPPRG00000006509
panthera_tigris_altaica ENSPTIG00000003722
