phascolarctos_cinereus ENSPCIG00000002791
notamacropus_eugenii ENSMEUG00000002840
sarcophilus_harrisii ENSSHAG00000017205
monodelphis_domestica ENSMODG00000005905
castor_canadensis ENSCCNG00000020898
dipodomys_ordii ENSDORG00000026541
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000034266
mus_spicilegus ENSMSIG00000011008
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018815
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017969
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029728
rattus_norvegicus ENSRNOG00000008588
meriones_unguiculatus ENSMUGG00000014275
cricetulus_griseus_crigri-picr ENSCGRG00015001461
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012598
cricetulus_griseus_crigri_1.0 ENSCGRG00000003777
mesocricetus_auratus ENSMAUG00000006835
microtus_ochrogaster ENSMOCG00000014949
peromyscus_maniculatus_bairdii ENSPEMG00000026240
nannospalax_galili ENSNGAG00000020639
jaculus_jaculus ENSJJAG00000008958
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009995
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004767
fukomys_damarensis ENSFDAG00000007799
cavia_porcellus ENSCPOG00000039637
cavia_aperea ENSCAPG00000014832
chinchilla_lanigera ENSCLAG00000005182
octodon_degus ENSODEG00000015516
urocitellus_parryii ENSUPAG00010013971
ictidomys_tridecemlineatus ENSSTOG00000024626
marmota_marmota_marmota ENSMMMG00000018997
spermophilus_dauricus ENSSDAG00000020217
sorex_araneus ENSSARG00000008924
tursiops_truncatus ENSTTRG00000009370
sus_scrofa ENSSSCG00000030582
vicugna_pacos ENSVPAG00000003093
bos_taurus ENSBTAG00000025405
bos_mutus ENSBMUG00000007615
bison_bison_bison ENSBBBG00000014403
capra_hircus ENSCHIG00000009266
ovis_aries ENSOARG00000001812
myotis_lucifugus ENSMLUG00000013360
ursus_americanus ENSUAMG00000013541
ursus_maritimus ENSUMAG00000007730
ailuropoda_melanoleuca ENSAMEG00000018338
mustela_putorius_furo ENSMPUG00000009143
neovison_vison ENSNVIG00000015275
canis_lupus_dingo ENSCAFG00020002062
canis_lupus_familiaris ENSCAFG00000017044
vulpes_vulpes ENSVVUG00000005666
panthera_pardus ENSPPRG00000016427
panthera_tigris_altaica ENSPTIG00000015520
felis_catus ENSFCAG00000036906
prolemur_simus ENSPSMG00000014617
microcebus_murinus ENSMICG00000029066
propithecus_coquereli ENSPCOG00000025160
otolemur_garnettii ENSOGAG00000010133
cebus_capucinus_imitator ENSCCAG00000037730
saimiri_boliviensis_boliviensis ENSSBOG00000034354
callithrix_jacchus ENSCJAG00000044623
aotus_nancymaae ENSANAG00000031689
macaca_fascicularis ENSMFAG00000031172
macaca_mulatta ENSMMUG00000003834
macaca_nemestrina ENSMNEG00000028812
mandrillus_leucophaeus ENSMLEG00000033193
theropithecus_gelada ENSTGEG00000024980
