pan_paniscus ENSPPAG00000035919
pan_troglodytes ENSPTRG00000016304
homo_sapiens ENSG00000172955
gorilla_gorilla ENSGGOG00000001080
pongo_abelii ENSPPYG00000014948
nomascus_leucogenys ENSNLEG00000013891
piliocolobus_tephrosceles ENSPTEG00000037121
rhinopithecus_bieti ENSRBIG00000014607
macaca_mulatta ENSMMUG00000015966
macaca_nemestrina ENSMNEG00000035946
macaca_fascicularis ENSMFAG00000003019
mandrillus_leucophaeus ENSMLEG00000044315
cercocebus_atys ENSCATG00000033505
papio_anubis ENSPANG00000017466
theropithecus_gelada ENSTGEG00000025729
chlorocebus_sabaeus ENSCSAG00000004112
aotus_nancymaae ENSANAG00000022631
callithrix_jacchus ENSCJAG00000042204
tupaia_belangeri ENSTBEG00000015792
meriones_unguiculatus ENSMUGG00000025388
mus_spicilegus ENSMSIG00000010367
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011022
cricetulus_griseus_crigri_1.0 ENSCGRG00000009028
cricetulus_griseus_crigri-picr ENSCGRG00015008947
microtus_ochrogaster ENSMOCG00000015411
peromyscus_maniculatus_bairdii ENSPEMG00000029521
jaculus_jaculus ENSJJAG00000004564
oryctolagus_cuniculus ENSOCUG00000000001
equus_caballus ENSECAG00000036418
equus_caballus ENSECAG00000032577
myotis_lucifugus ENSMLUG00000000050
ursus_maritimus ENSUMAG00000005007
ursus_americanus ENSUAMG00000002975
neovison_vison ENSNVIG00000004215
capra_hircus ENSCHIG00000020284
capra_hircus ENSCHIG00000024279
ovis_aries ENSOARG00000001730
bos_taurus ENSBTAG00000006991
bos_mutus ENSBMUG00000018001
bison_bison_bison ENSBBBG00000007283
sus_scrofa ENSSSCG00000039017
vicugna_pacos ENSVPAG00000000398
mus_spicilegus ENSMSIG00000010269
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000074206
nannospalax_galili ENSNGAG00000020225
equus_caballus ENSECAG00000015328
equus_caballus ENSECAG00000034093
echinops_telfairi ENSETEG00000005630
loxodonta_africana ENSLAFG00000013178
procavia_capensis ENSPCAG00000015406
