labrus_bergylta ENSLBEG00000006960
gasterosteus_aculeatus ENSGACG00000000257
scophthalmus_maximus ENSSMAG00000005504
cynoglossus_semilaevis ENSCSEG00000005871
seriola_dumerili ENSSDUG00000011177
seriola_lalandi_dorsalis ENSSLDG00000008004
mastacembelus_armatus ENSMAMG00000019443
anabas_testudineus ENSATEG00000004324
takifugu_rubripes ENSTRUG00000014971
tetraodon_nigroviridis ENSTNIG00000010930
mola_mola ENSMMOG00000019681
amphiprion_percula ENSAPEG00000001928
amphiprion_ocellaris ENSAOCG00000017559
acanthochromis_polyacanthus ENSAPOG00000005545
stegastes_partitus ENSSPAG00000009463
astatotilapia_calliptera ENSACLG00000021050
maylandia_zebra ENSMZEG00005018690
pundamilia_nyererei ENSPNYG00000012560
haplochromis_burtoni ENSHBUG00000002259
neolamprologus_brichardi ENSNBRG00000001312
oreochromis_niloticus ENSONIG00000017077
amphilophus_citrinellus ENSACIG00000021828
poecilia_formosa ENSPFOG00000015810
poecilia_formosa ENSPFOG00000015793
poecilia_latipinna ENSPLAG00000010766
poecilia_mexicana ENSPMEG00000003187
poecilia_reticulata ENSPREG00000003675
gambusia_affinis ENSGAFG00000003978
xiphophorus_maculatus ENSXMAG00000001088
xiphophorus_couchianus ENSXCOG00000018518
fundulus_heteroclitus ENSFHEG00000015255
cyprinodon_variegatus ENSCVAG00000021792
kryptolebias_marmoratus ENSKMAG00000004736
oryzias_latipes_asm223471v1 ENSORLG00020016253
oryzias_latipes_asm223469v1 ENSORLG00015019033
oryzias_latipes_asm223467v1 ENSORLG00000010201
oryzias_melastigma ENSOMEG00000016087
hippocampus_comes ENSHCOG00000001796
hippocampus_comes ENSHCOG00000019023
periophthalmus_magnuspinnatus ENSPMGG00000019421
gadus_morhua ENSGMOG00000009293
esox_lucius ENSELUG00000001158
astyanax_mexicanus ENSAMXG00000013541
pygocentrus_nattereri ENSPNAG00000007993
ictalurus_punctatus ENSIPUG00000002285
danio_rerio ENSDARG00000011770
scleropages_formosus ENSSFOG00015002871
paramormyrops_kingsleyae ENSPKIG00000020280
lepisosteus_oculatus ENSLOCG00000010359
pogona_vitticeps ENSPVIG00000001934
anolis_carolinensis ENSACAG00000011958
salvator_merianae ENSSMRG00000005661
sphenodon_punctatus ENSSPUG00000006621
gopherus_agassizii ENSGAGG00000001628
chelonoidis_abingdonii ENSCABG00000014995
chrysemys_picta_bellii ENSCPBG00000008898
pelodiscus_sinensis ENSPSIG00000003621
apteryx_owenii ENSAOWG00000010643
apteryx_haastii ENSAHAG00000014277
apteryx_rowi ENSARWG00000011805
dromaius_novaehollandiae ENSDNVG00000013815
manacus_vitellinus ENSMVIG00005008367
lepidothrix_coronata ENSLCOG00000007372
taeniopygia_guttata ENSTGUG00000012073
lonchura_striata_domestica ENSLSDG00000011695
serinus_canaria ENSSCAG00000012959
parus_major ENSPMJG00000014959
cyanistes_caeruleus ENSCCEG00000010290
ficedula_albicollis ENSFALG00000008490
junco_hyemalis ENSJHYG00000016082
zonotrichia_albicollis ENSZALG00000003692
calidris_pygmaea ENSCPGG00000018843
calidris_pugnax ENSCPUG00000013072
coturnix_japonica ENSCJPG00005019809
gallus_gallus ENSGALG00000048038
meleagris_gallopavo ENSMGAG00000015027
numida_meleagris ENSNMEG00000007529
anser_brachyrhynchus ENSABRG00000005591
anas_platyrhynchos_platyrhynchos ENSAPLG00000007313
vicugna_pacos ENSVPAG00000007732
tursiops_truncatus ENSTTRG00000011975
sus_scrofa ENSSSCG00000033483
sorex_araneus ENSSARG00000005692
myotis_lucifugus ENSMLUG00000017485
mandrillus_leucophaeus ENSMLEG00000042500
echinops_telfairi ENSETEG00000012413
latimeria_chalumnae ENSLACG00000001801
petromyzon_marinus ENSPMAG00000000586
eptatretus_burgeri ENSEBUG00000008854
