pan_paniscus ENSPPAG00000027065
pan_troglodytes ENSPTRG00000009342
homo_sapiens ENSG00000167182
gorilla_gorilla ENSGGOG00000005330
pongo_abelii ENSPPYG00000008885
nomascus_leucogenys ENSNLEG00000002058
theropithecus_gelada ENSTGEG00000001458
papio_anubis ENSPANG00000022922
cercocebus_atys ENSCATG00000003341
mandrillus_leucophaeus ENSMLEG00000032228
macaca_fascicularis ENSMFAG00000038712
macaca_mulatta ENSMMUG00000004765
macaca_nemestrina ENSMNEG00000029577
chlorocebus_sabaeus ENSCSAG00000002567
rhinopithecus_bieti ENSRBIG00000032526
rhinopithecus_roxellana ENSRROG00000037481
colobus_angolensis_palliatus ENSCANG00000040619
piliocolobus_tephrosceles ENSPTEG00000031775
cebus_capucinus_imitator ENSCCAG00000038047
saimiri_boliviensis_boliviensis ENSSBOG00000029098
callithrix_jacchus ENSCJAG00000007713
aotus_nancymaae ENSANAG00000032738
carlito_syrichta ENSTSYG00000013766
microcebus_murinus ENSMICG00000036051
propithecus_coquereli ENSPCOG00000017198
prolemur_simus ENSPSMG00000007456
otolemur_garnettii ENSOGAG00000030380
prolemur_simus ENSPSMG00000003078
prolemur_simus ENSPSMG00000007462
cercocebus_atys ENSCATG00000029564
tupaia_belangeri ENSTBEG00000013463
castor_canadensis ENSCCNG00000009238
dipodomys_ordii ENSDORG00000014109
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017888
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000018678
mus_spicilegus ENSMSIG00000018237
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017042
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018172
rattus_norvegicus ENSRNOG00000010492
meriones_unguiculatus ENSMUGG00000022426
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010976
cricetulus_griseus_crigri_1.0 ENSCGRG00000009633
cricetulus_griseus_crigri-picr ENSCGRG00015019645
mesocricetus_auratus ENSMAUG00000019269
microtus_ochrogaster ENSMOCG00000020935
peromyscus_maniculatus_bairdii ENSPEMG00000017112
nannospalax_galili ENSNGAG00000017612
jaculus_jaculus ENSJJAG00000003061
ictidomys_tridecemlineatus ENSSTOG00000015926
urocitellus_parryii ENSUPAG00010006507
spermophilus_dauricus ENSSDAG00000012873
marmota_marmota_marmota ENSMMMG00000020394
