chelonoidis_abingdonii ENSCABG00000010038
gopherus_agassizii ENSGAGG00000005982
chrysemys_picta_bellii ENSCPBG00000017508
pelodiscus_sinensis ENSPSIG00000016153
crocodylus_porosus ENSCPRG00005002274
sphenodon_punctatus ENSSPUG00000001039
meleagris_gallopavo ENSMGAG00000003101
coturnix_japonica ENSCJPG00005000563
gallus_gallus ENSGALG00000008048
numida_meleagris ENSNMEG00000000128
anser_brachyrhynchus ENSABRG00000006926
anas_platyrhynchos_platyrhynchos ENSAPLG00000005551
calidris_pugnax ENSCPUG00000004913
calidris_pygmaea ENSCPGG00000011663
serinus_canaria ENSSCAG00000012282
lonchura_striata_domestica ENSLSDG00000007475
cyanistes_caeruleus ENSCCEG00000004261
parus_major ENSPMJG00000012431
ficedula_albicollis ENSFALG00000005078
zonotrichia_albicollis ENSZALG00000003088
junco_hyemalis ENSJHYG00000017376
manacus_vitellinus ENSMVIG00005006069
lepidothrix_coronata ENSLCOG00000009025
melopsittacus_undulatus ENSMUNG00000003970
apteryx_haastii ENSAHAG00000019276
apteryx_rowi ENSARWG00000000181
apteryx_owenii ENSAOWG00000013642
dromaius_novaehollandiae ENSDNVG00000006867
dromaius_novaehollandiae ENSDNVG00000014014
nothoprocta_perdicaria ENSNPEG00000015501
pogona_vitticeps ENSPVIG00000022568
pogona_vitticeps ENSPVIG00000022569
anolis_carolinensis ENSACAG00000025595
salvator_merianae ENSSMRG00000013472
ornithorhynchus_anatinus ENSOANG00000006678
ornithorhynchus_anatinus ENSOANG00000011465
ornithorhynchus_anatinus ENSOANG00000031259
loxodonta_africana ENSLAFG00000005532
procavia_capensis ENSPCAG00000001365
echinops_telfairi ENSETEG00000004970
ursus_americanus ENSUAMG00000025797
ursus_maritimus ENSUMAG00000009302
ailuropoda_melanoleuca ENSAMEG00000005506
neovison_vison ENSNVIG00000022912
mustela_putorius_furo ENSMPUG00000005196
canis_lupus_dingo ENSCAFG00020023371
vulpes_vulpes ENSVVUG00000012445
panthera_pardus ENSPPRG00000000717
panthera_tigris_altaica ENSPTIG00000016384
felis_catus ENSFCAG00000009321
equus_asinus_asinus ENSEASG00005008812
equus_caballus ENSECAG00000031336
tursiops_truncatus ENSTTRG00000011327
vicugna_pacos ENSVPAG00000010851
sus_scrofa ENSSSCG00000016559
pteropus_vampyrus ENSPVAG00000017821
myotis_lucifugus ENSMLUG00000015389
pan_paniscus ENSPPAG00000042610
pan_troglodytes ENSPTRG00000019693
homo_sapiens ENSG00000158516
gorilla_gorilla ENSGGOG00000002408
pongo_abelii ENSPPYG00000018002
nomascus_leucogenys ENSNLEG00000012753
piliocolobus_tephrosceles ENSPTEG00000032109
colobus_angolensis_palliatus ENSCANG00000018091
rhinopithecus_roxellana ENSRROG00000043354
rhinopithecus_bieti ENSRBIG00000038340
mandrillus_leucophaeus ENSMLEG00000030622
papio_anubis ENSPANG00000032358
macaca_nemestrina ENSMNEG00000038670
macaca_fascicularis ENSMFAG00000042924
theropithecus_gelada ENSTGEG00000022740
chlorocebus_sabaeus ENSCSAG00000009833
cercocebus_atys ENSCATG00000010458
cebus_capucinus_imitator ENSCCAG00000025022
saimiri_boliviensis_boliviensis ENSSBOG00000035827
callithrix_jacchus ENSCJAG00000010612
aotus_nancymaae ENSANAG00000025802
carlito_syrichta ENSTSYG00000006679
propithecus_coquereli ENSPCOG00000006189
microcebus_murinus ENSMICG00000047308
prolemur_simus ENSPSMG00000025892
otolemur_garnettii ENSOGAG00000017032
tupaia_belangeri ENSTBEG00000015885
castor_canadensis ENSCCNG00000018973
dipodomys_ordii ENSDORG00000006512
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017999
cricetulus_griseus_crigri_1.0 ENSCGRG00000014833
cricetulus_griseus_crigri-picr ENSCGRG00015026682
mesocricetus_auratus ENSMAUG00000009428
peromyscus_maniculatus_bairdii ENSPEMG00000021462
microtus_ochrogaster ENSMOCG00000019742
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000071553
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029187
mus_spicilegus ENSMSIG00000021716
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028187
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021945
rattus_norvegicus ENSRNOG00000028092
meriones_unguiculatus ENSMUGG00000000801
nannospalax_galili ENSNGAG00000013955
ictidomys_tridecemlineatus ENSSTOG00000009214
urocitellus_parryii ENSUPAG00010002638
marmota_marmota_marmota ENSMMMG00000013424
spermophilus_dauricus ENSSDAG00000014051
chinchilla_lanigera ENSCLAG00000008527
octodon_degus ENSODEG00000013927
cavia_porcellus ENSCPOG00000008445
cavia_aperea ENSCAPG00000015774
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004207
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005708
fukomys_damarensis ENSFDAG00000015767
oryctolagus_cuniculus ENSOCUG00000006983
ochotona_princeps ENSOPRG00000000774
choloepus_hoffmanni ENSCHOG00000007059
erinaceus_europaeus ENSEEUG00000002420
sorex_araneus ENSSARG00000000516
sarcophilus_harrisii ENSSHAG00000004010
sarcophilus_harrisii ENSSHAG00000004415
notamacropus_eugenii ENSMEUG00000008629
monodelphis_domestica ENSMODG00000025458
pygocentrus_nattereri ENSPNAG00000009989
astyanax_mexicanus ENSAMXG00000013116
ictalurus_punctatus ENSIPUG00000011190
danio_rerio ENSDARG00000043722
danio_rerio ENSDARG00000010146
gasterosteus_aculeatus ENSGACG00000009648
mola_mola ENSMMOG00000009048
labrus_bergylta ENSLBEG00000019388
poecilia_formosa ENSPFOG00000010454
poecilia_mexicana ENSPMEG00000013342
poecilia_reticulata ENSPREG00000003875
poecilia_latipinna ENSPLAG00000006402
xiphophorus_maculatus ENSXMAG00000009449
xiphophorus_couchianus ENSXCOG00000003679
gambusia_affinis ENSGAFG00000006781
cyprinodon_variegatus ENSCVAG00000013456
fundulus_heteroclitus ENSFHEG00000019930
kryptolebias_marmoratus ENSKMAG00000015062
oryzias_latipes_asm223467v1 ENSORLG00000000965
oryzias_latipes_asm223469v1 ENSORLG00015018227
oryzias_melastigma ENSOMEG00000002837
amphiprion_ocellaris ENSAOCG00000013911
amphiprion_percula ENSAPEG00000012746
acanthochromis_polyacanthus ENSAPOG00000016400
stegastes_partitus ENSSPAG00000012539
astatotilapia_calliptera ENSACLG00000021629
maylandia_zebra ENSMZEG00005012831
haplochromis_burtoni ENSHBUG00000016344
pundamilia_nyererei ENSPNYG00000011831
neolamprologus_brichardi ENSNBRG00000014816
oreochromis_niloticus ENSONIG00000015493
amphilophus_citrinellus ENSACIG00000008190
monopterus_albus ENSMALG00000012295
mastacembelus_armatus ENSMAMG00000022939
anabas_testudineus ENSATEG00000001263
seriola_lalandi_dorsalis ENSSLDG00000006223
seriola_dumerili ENSSDUG00000001934
scophthalmus_maximus ENSSMAG00000000744
gadus_morhua ENSGMOG00000003430
esox_lucius ENSELUG00000010803
paramormyrops_kingsleyae ENSPKIG00000000906
lepisosteus_oculatus ENSLOCG00000015944
ciona_intestinalis ENSCING00000002468
ciona_intestinalis ENSCING00000005496
ciona_savignyi ENSCSAVG00000010021
