pan_troglodytes ENSPTRG00000001670
pan_paniscus ENSPPAG00000033963
homo_sapiens ENSG00000007933
gorilla_gorilla ENSGGOG00000016607
pongo_abelii ENSPPYG00000000519
nomascus_leucogenys ENSNLEG00000015146
macaca_nemestrina ENSMNEG00000038010
macaca_mulatta ENSMMUG00000007952
macaca_fascicularis ENSMFAG00000039471
theropithecus_gelada ENSTGEG00000009477
cercocebus_atys ENSCATG00000000282
theropithecus_gelada ENSTGEG00000009552
papio_anubis ENSPANG00000009150
chlorocebus_sabaeus ENSCSAG00000011600
rhinopithecus_roxellana ENSRROG00000002756
rhinopithecus_bieti ENSRBIG00000036458
colobus_angolensis_palliatus ENSCANG00000035409
piliocolobus_tephrosceles ENSPTEG00000016401
callithrix_jacchus ENSCJAG00000042102
saimiri_boliviensis_boliviensis ENSSBOG00000022473
cebus_capucinus_imitator ENSCCAG00000026265
aotus_nancymaae ENSANAG00000038350
carlito_syrichta ENSTSYG00000033561
carlito_syrichta ENSTSYG00000011640
propithecus_coquereli ENSPCOG00000027022
microcebus_murinus ENSMICG00000031362
prolemur_simus ENSPSMG00000025507
otolemur_garnettii ENSOGAG00000016468
oryctolagus_cuniculus ENSOCUG00000003610
ochotona_princeps ENSOPRG00000011006
tupaia_belangeri ENSTBEG00000002043
equus_asinus_asinus ENSEASG00005018963
equus_caballus ENSECAG00000012649
erinaceus_europaeus ENSEEUG00000011311
capra_hircus ENSCHIG00000020694
ovis_aries ENSOARG00000012259
bos_taurus ENSBTAG00000020597
bos_mutus ENSBMUG00000021223
bison_bison_bison ENSBBBG00000015813
tursiops_truncatus ENSTTRG00000012646
sus_scrofa ENSSSCG00000023472
vicugna_pacos ENSVPAG00000005147
ursus_americanus ENSUAMG00000018040
ursus_maritimus ENSUMAG00000017759
mustela_putorius_furo ENSMPUG00000015595
neovison_vison ENSNVIG00000024994
canis_lupus_familiaris ENSCAFG00000014992
canis_lupus_dingo ENSCAFG00020022071
vulpes_vulpes ENSVVUG00000025162
panthera_tigris_altaica ENSPTIG00000008499
panthera_pardus ENSPPRG00000014008
felis_catus ENSFCAG00000003013
echinops_telfairi ENSETEG00000017451
procavia_capensis ENSPCAG00000003859
choloepus_hoffmanni ENSCHOG00000001499
urocitellus_parryii ENSUPAG00010010464
ictidomys_tridecemlineatus ENSSTOG00000003824
spermophilus_dauricus ENSSDAG00000012095
marmota_marmota_marmota ENSMMMG00000018122
dipodomys_ordii ENSDORG00000006804
castor_canadensis ENSCCNG00000023290
peromyscus_maniculatus_bairdii ENSPEMG00000020171
microtus_ochrogaster ENSMOCG00000011022
cricetulus_griseus_crigri_1.0 ENSCGRG00000007657
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023190
cricetulus_griseus_crigri-picr ENSCGRG00015010575
mesocricetus_auratus ENSMAUG00000003542
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026691
mus_spicilegus ENSMSIG00000022885
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015587
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014780
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028017
rattus_norvegicus ENSRNOG00000003620
meriones_unguiculatus ENSMUGG00000011564
nannospalax_galili ENSNGAG00000001433
jaculus_jaculus ENSJJAG00000021700
cavia_porcellus ENSCPOG00000013912
cavia_aperea ENSCAPG00000014789
octodon_degus ENSODEG00000014414
chinchilla_lanigera ENSCLAG00000008480
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010544
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016209
fukomys_damarensis ENSFDAG00000006192
monodelphis_domestica ENSMODG00000003637
sarcophilus_harrisii ENSSHAG00000016202
phascolarctos_cinereus ENSPCIG00000022954
notamacropus_eugenii ENSMEUG00000011206
ornithorhynchus_anatinus ENSOANG00000000895
anolis_carolinensis ENSACAG00000013117
anolis_carolinensis ENSACAG00000011921
pogona_vitticeps ENSPVIG00000011241
notechis_scutatus ENSNSUG00000019095
salvator_merianae ENSSMRG00000023550
sphenodon_punctatus ENSSPUG00000014792
apteryx_haastii ENSAHAG00000004654
apteryx_owenii ENSAOWG00000011761
apteryx_rowi ENSARWG00000018414
dromaius_novaehollandiae ENSDNVG00000001008
nothoprocta_perdicaria ENSNPEG00000003411
anser_brachyrhynchus ENSABRG00000022762
anas_platyrhynchos_platyrhynchos ENSAPLG00000002757
meleagris_gallopavo ENSMGAG00000017304
meleagris_gallopavo ENSMGAG00000017270
gallus_gallus ENSGALG00000040573
meleagris_gallopavo ENSMGAG00000004076
coturnix_japonica ENSCJPG00005021457
numida_meleagris ENSNMEG00000021152
calidris_pygmaea ENSCPGG00000007399
calidris_pugnax ENSCPUG00000019996
crocodylus_porosus ENSCPRG00005004925
chelonoidis_abingdonii ENSCABG00000018691
gopherus_agassizii ENSGAGG00000004236
chrysemys_picta_bellii ENSCPBG00000012903
pelodiscus_sinensis ENSPSIG00000010535
apteryx_haastii ENSAHAG00000004670
xenopus_tropicalis ENSXETG00000025142
