eptatretus_burgeri ENSEBUG00000006613
petromyzon_marinus ENSPMAG00000002685
scleropages_formosus ENSSFOG00015022139
paramormyrops_kingsleyae ENSPKIG00000018671
esox_lucius ENSELUG00000007958
esox_lucius ENSELUG00000004594
oryzias_latipes_asm223469v1 ENSORLG00015007525
oryzias_latipes_asm223471v1 ENSORLG00020015201
oryzias_latipes_asm223467v1 ENSORLG00000028267
oryzias_melastigma ENSOMEG00000009178
cynoglossus_semilaevis ENSCSEG00000010039
tetraodon_nigroviridis ENSTNIG00000018880
takifugu_rubripes ENSTRUG00000023119
mola_mola ENSMMOG00000010417
cyprinodon_variegatus ENSCVAG00000017621
fundulus_heteroclitus ENSFHEG00000000493
poecilia_formosa ENSPFOG00000015887
poecilia_latipinna ENSPLAG00000007784
poecilia_mexicana ENSPMEG00000003056
poecilia_reticulata ENSPREG00000017307
xiphophorus_maculatus ENSXMAG00000029788
gambusia_affinis ENSGAFG00000015815
kryptolebias_marmoratus ENSKMAG00000011155
amphiprion_percula ENSAPEG00000022170
amphiprion_ocellaris ENSAOCG00000002718
acanthochromis_polyacanthus ENSAPOG00000002199
haplochromis_burtoni ENSHBUG00000006131
maylandia_zebra ENSMZEG00005001765
astatotilapia_calliptera ENSACLG00000006259
oreochromis_niloticus ENSONIG00000000542
amphilophus_citrinellus ENSACIG00000005082
gasterosteus_aculeatus ENSGACG00000001093
monopterus_albus ENSMALG00000003858
seriola_dumerili ENSSDUG00000012930
anabas_testudineus ENSATEG00000012472
scophthalmus_maximus ENSSMAG00000016803
seriola_lalandi_dorsalis ENSSLDG00000021916
xiphophorus_couchianus ENSXCOG00000012530
labrus_bergylta ENSLBEG00000026727
mastacembelus_armatus ENSMAMG00000018346
hippocampus_comes ENSHCOG00000013231
periophthalmus_magnuspinnatus ENSPMGG00000015313
gadus_morhua ENSGMOG00000003264
astyanax_mexicanus ENSAMXG00000043011
pygocentrus_nattereri ENSPNAG00000009392
ictalurus_punctatus ENSIPUG00000025084
danio_rerio ENSDARG00000035699
lepisosteus_oculatus ENSLOCG00000010302
phascolarctos_cinereus ENSPCIG00000010250
notamacropus_eugenii ENSMEUG00000012529
monodelphis_domestica ENSMODG00000013278
macaca_fascicularis ENSMFAG00000040055
macaca_nemestrina ENSMNEG00000040117
macaca_mulatta ENSMMUG00000032515
cercocebus_atys ENSCATG00000040513
theropithecus_gelada ENSTGEG00000028808
rhinopithecus_roxellana ENSRROG00000037316
nomascus_leucogenys ENSNLEG00000035364
cebus_capucinus_imitator ENSCCAG00000029821
cebus_capucinus_imitator ENSCCAG00000023426
aotus_nancymaae ENSANAG00000030287
callithrix_jacchus ENSCJAG00000045531
carlito_syrichta ENSTSYG00000007875
propithecus_coquereli ENSPCOG00000023239
prolemur_simus ENSPSMG00000025175
microcebus_murinus ENSMICG00000000399
capra_hircus ENSCHIG00000017551
ovis_aries ENSOARG00000016066
bos_taurus ENSBTAG00000012803
bison_bison_bison ENSBBBG00000005687
bos_mutus ENSBMUG00000003109
tursiops_truncatus ENSTTRG00000001690
sus_scrofa ENSSSCG00000026230
vicugna_pacos ENSVPAG00000006001
myotis_lucifugus ENSMLUG00000014793
myotis_lucifugus ENSMLUG00000024549
erinaceus_europaeus ENSEEUG00000007298
neovison_vison ENSNVIG00000021141
mustela_putorius_furo ENSMPUG00000012695
ursus_maritimus ENSUMAG00000016997
ursus_americanus ENSUAMG00000000111
ailuropoda_melanoleuca ENSAMEG00000012623
canis_lupus_dingo ENSCAFG00020014267
canis_lupus_dingo ENSCAFG00020022437
canis_lupus_familiaris ENSCAFG00000031549
panthera_tigris_altaica ENSPTIG00000021474
panthera_pardus ENSPPRG00000015591
felis_catus ENSFCAG00000025895
pan_troglodytes ENSPTRG00000017136
pan_paniscus ENSPPAG00000037062
homo_sapiens ENSG00000153037
pongo_abelii ENSPPYG00000029584
rhinopithecus_bieti ENSRBIG00000015627
piliocolobus_tephrosceles ENSPTEG00000037853
papio_anubis ENSPANG00000004370
theropithecus_gelada ENSTGEG00000010609
macaca_nemestrina ENSMNEG00000038714
papio_anubis ENSPANG00000034740
theropithecus_gelada ENSTGEG00000006324
cercocebus_atys ENSCATG00000039250
macaca_mulatta ENSMMUG00000049186
macaca_fascicularis ENSMFAG00000000554
rhinopithecus_roxellana ENSRROG00000037054
rhinopithecus_bieti ENSRBIG00000040440
cricetulus_griseus_crigri-picr ENSCGRG00015001463
mus_spicilegus ENSMSIG00000003530
cavia_porcellus ENSCPOG00000036806
prolemur_simus ENSPSMG00000003146
castor_canadensis ENSCCNG00000021838
neovison_vison ENSNVIG00000023097
rhinopithecus_bieti ENSRBIG00000031651
bison_bison_bison ENSBBBG00000009896
microtus_ochrogaster ENSMOCG00000006534
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020510
peromyscus_maniculatus_bairdii ENSPEMG00000004412
meriones_unguiculatus ENSMUGG00000005021
cricetulus_griseus_crigri_1.0 ENSCGRG00000008542
cricetulus_griseus_crigri_1.0 ENSCGRG00000010716
microtus_ochrogaster ENSMOCG00000010532
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000014504
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022998
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022086
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018820
rattus_norvegicus ENSRNOG00000020204
jaculus_jaculus ENSJJAG00000017185
spermophilus_dauricus ENSSDAG00000014181
spermophilus_dauricus ENSSDAG00000022543
urocitellus_parryii ENSUPAG00010021920
marmota_marmota_marmota ENSMMMG00000008991
ictidomys_tridecemlineatus ENSSTOG00000000348
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015859
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006075
fukomys_damarensis ENSFDAG00000013543
octodon_degus ENSODEG00000013862
octodon_degus ENSODEG00000019119
chinchilla_lanigera ENSCLAG00000004791
chinchilla_lanigera ENSCLAG00000016055
oryctolagus_cuniculus ENSOCUG00000015639
ochotona_princeps ENSOPRG00000010549
saimiri_boliviensis_boliviensis ENSSBOG00000028071
callithrix_jacchus ENSCJAG00000038676
cebus_capucinus_imitator ENSCCAG00000035651
aotus_nancymaae ENSANAG00000032576
octodon_degus ENSODEG00000005538
peromyscus_maniculatus_bairdii ENSPEMG00000030795
microcebus_murinus ENSMICG00000049202
dipodomys_ordii ENSDORG00000004746
aotus_nancymaae ENSANAG00000029862
