mola_mola ENSMMOG00000011221
takifugu_rubripes ENSTRUG00000000995
oryzias_latipes_asm223467v1 ENSORLG00000029699
fundulus_heteroclitus ENSFHEG00000011378
ictalurus_punctatus ENSIPUG00000007076
esox_lucius ENSELUG00000002844
astatotilapia_calliptera ENSACLG00000018431
astatotilapia_calliptera ENSACLG00000013538
poecilia_latipinna ENSPLAG00000023496
poecilia_mexicana ENSPMEG00000014109
xiphophorus_maculatus ENSXMAG00000024322
oryzias_melastigma ENSOMEG00000015148
kryptolebias_marmoratus ENSKMAG00000012934
pundamilia_nyererei ENSPNYG00000022227
monopterus_albus ENSMALG00000007657
anabas_testudineus ENSATEG00000009871
pygocentrus_nattereri ENSPNAG00000000303
pygocentrus_nattereri ENSPNAG00000010678
oryzias_latipes_asm223467v1 ENSORLG00000026463
pygocentrus_nattereri ENSPNAG00000024818
vicugna_pacos ENSVPAG00000004914
equus_caballus ENSECAG00000006385
ursus_americanus ENSUAMG00000001318
ursus_maritimus ENSUMAG00000023087
mustela_putorius_furo ENSMPUG00000006454
neovison_vison ENSNVIG00000007180
canis_lupus_familiaris ENSCAFG00000030170
canis_lupus_dingo ENSCAFG00020013048
vulpes_vulpes ENSVVUG00000008563
panthera_pardus ENSPPRG00000015288
panthera_tigris_altaica ENSPTIG00000005566
felis_catus ENSFCAG00000009559
pteropus_vampyrus ENSPVAG00000001600
homo_sapiens ENSG00000278318
gorilla_gorilla ENSGGOG00000008044
pan_paniscus ENSPPAG00000035377
pan_troglodytes ENSPTRG00000011116
pongo_abelii ENSPPYG00000010089
nomascus_leucogenys ENSNLEG00000001600
cercocebus_atys ENSCATG00000033307
mandrillus_leucophaeus ENSMLEG00000036324
papio_anubis ENSPANG00000013319
theropithecus_gelada ENSTGEG00000016894
macaca_fascicularis ENSMFAG00000000152
macaca_nemestrina ENSMNEG00000029928
chlorocebus_sabaeus ENSCSAG00000003316
rhinopithecus_roxellana ENSRROG00000035999
rhinopithecus_bieti ENSRBIG00000029078
colobus_angolensis_palliatus ENSCANG00000020718
piliocolobus_tephrosceles ENSPTEG00000031720
carlito_syrichta ENSTSYG00000003408
propithecus_coquereli ENSPCOG00000026414
prolemur_simus ENSPSMG00000004368
microcebus_murinus ENSMICG00000035509
otolemur_garnettii ENSOGAG00000034415
choloepus_hoffmanni ENSCHOG00000009959
dasypus_novemcinctus ENSDNOG00000049184
ornithorhynchus_anatinus ENSOANG00000012394
crocodylus_porosus ENSCPRG00005003921
monodelphis_domestica ENSMODG00000029418
monodelphis_domestica ENSMODG00000027558
monodelphis_domestica ENSMODG00000023473
monodelphis_domestica ENSMODG00000025177
monodelphis_domestica ENSMODG00000029094
monodelphis_domestica ENSMODG00000009165
ornithorhynchus_anatinus ENSOANG00000010666
salvator_merianae ENSSMRG00000015801
eptatretus_burgeri ENSEBUG00000014667
