anas_platyrhynchos_platyrhynchos ENSAPLG00000013347
anser_brachyrhynchus ENSABRG00000010930
gallus_gallus ENSGALG00000009470
coturnix_japonica ENSCJPG00005017954
meleagris_gallopavo ENSMGAG00000010398
numida_meleagris ENSNMEG00000016646
manacus_vitellinus ENSMVIG00005017168
lepidothrix_coronata ENSLCOG00000006733
taeniopygia_guttata ENSTGUG00000014324
taeniopygia_guttata ENSTGUG00000011067
lonchura_striata_domestica ENSLSDG00000003223
junco_hyemalis ENSJHYG00000004354
zonotrichia_albicollis ENSZALG00000011254
serinus_canaria ENSSCAG00000009803
ficedula_albicollis ENSFALG00000008658
parus_major ENSPMJG00000004948
cyanistes_caeruleus ENSCCEG00000005772
melopsittacus_undulatus ENSMUNG00000007581
calidris_pygmaea ENSCPGG00000006678
calidris_pugnax ENSCPUG00000009063
apteryx_haastii ENSAHAG00000007096
apteryx_owenii ENSAOWG00000015625
apteryx_rowi ENSARWG00000000034
dromaius_novaehollandiae ENSDNVG00000010146
nothoprocta_perdicaria ENSNPEG00000002121
crocodylus_porosus ENSCPRG00005008452
chelonoidis_abingdonii ENSCABG00000013682
gopherus_agassizii ENSGAGG00000011154
chrysemys_picta_bellii ENSCPBG00000016105
pelodiscus_sinensis ENSPSIG00000003451
anolis_carolinensis ENSACAG00000017893
pogona_vitticeps ENSPVIG00000014047
notechis_scutatus ENSNSUG00000002515
salvator_merianae ENSSMRG00000023679
sphenodon_punctatus ENSSPUG00000012990
notamacropus_eugenii ENSMEUG00000000573
phascolarctos_cinereus ENSPCIG00000022458
sarcophilus_harrisii ENSSHAG00000002513
monodelphis_domestica ENSMODG00000016222
castor_canadensis ENSCCNG00000015355
dipodomys_ordii ENSDORG00000010707
urocitellus_parryii ENSUPAG00010021227
spermophilus_dauricus ENSSDAG00000005659
ictidomys_tridecemlineatus ENSSTOG00000001277
marmota_marmota_marmota ENSMMMG00000007648
mus_spicilegus ENSMSIG00000023147
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026021
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027834
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025079
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026522
rattus_norvegicus ENSRNOG00000010248
meriones_unguiculatus ENSMUGG00000027111
peromyscus_maniculatus_bairdii ENSPEMG00000023027
microtus_ochrogaster ENSMOCG00000017834
cricetulus_griseus_crigri_1.0 ENSCGRG00000015630
cricetulus_griseus_crigri-picr ENSCGRG00015024512
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014906
mesocricetus_auratus ENSMAUG00000015215
nannospalax_galili ENSNGAG00000020159
jaculus_jaculus ENSJJAG00000014831
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019457
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017816
fukomys_damarensis ENSFDAG00000020075
octodon_degus ENSODEG00000008341
chinchilla_lanigera ENSCLAG00000002993
cavia_porcellus ENSCPOG00000011960
cavia_aperea ENSCAPG00000015948
oryctolagus_cuniculus ENSOCUG00000017509
ochotona_princeps ENSOPRG00000010054
tupaia_belangeri ENSTBEG00000000379
theropithecus_gelada ENSTGEG00000000134
papio_anubis ENSPANG00000007986
cercocebus_atys ENSCATG00000010583
macaca_fascicularis ENSMFAG00000032238
macaca_nemestrina ENSMNEG00000039492
macaca_mulatta ENSMMUG00000005939
chlorocebus_sabaeus ENSCSAG00000012507
piliocolobus_tephrosceles ENSPTEG00000034009
colobus_angolensis_palliatus ENSCANG00000036755
rhinopithecus_roxellana ENSRROG00000030131
rhinopithecus_bieti ENSRBIG00000031568
pan_troglodytes ENSPTRG00000015599
pan_paniscus ENSPPAG00000038674
homo_sapiens ENSG00000163536
gorilla_gorilla ENSGGOG00000000274
pongo_abelii ENSPPYG00000014275
nomascus_leucogenys ENSNLEG00000004903
mandrillus_leucophaeus ENSMLEG00000034654
mandrillus_leucophaeus ENSMLEG00000034097
cebus_capucinus_imitator ENSCCAG00000009037
saimiri_boliviensis_boliviensis ENSSBOG00000035807
callithrix_jacchus ENSCJAG00000002746
aotus_nancymaae ENSANAG00000032063
carlito_syrichta ENSTSYG00000000115
prolemur_simus ENSPSMG00000021854
propithecus_coquereli ENSPCOG00000016496
microcebus_murinus ENSMICG00000049293
otolemur_garnettii ENSOGAG00000014806
pteropus_vampyrus ENSPVAG00000014528
myotis_lucifugus ENSMLUG00000023461
sorex_araneus ENSSARG00000002002
erinaceus_europaeus ENSEEUG00000014972
sus_scrofa ENSSSCG00000011740
vicugna_pacos ENSVPAG00000011656
bos_mutus ENSBMUG00000009747
bos_taurus ENSBTAG00000012708
bison_bison_bison ENSBBBG00000010044
capra_hircus ENSCHIG00000000612
capra_hircus ENSCHIG00000000080
ovis_aries ENSOARG00000001244
tursiops_truncatus ENSTTRG00000007332
equus_caballus ENSECAG00000009903
equus_asinus_asinus ENSEASG00005000096
ursus_maritimus ENSUMAG00000002950
ursus_americanus ENSUAMG00000017190
ailuropoda_melanoleuca ENSAMEG00000002160
mustela_putorius_furo ENSMPUG00000017077
neovison_vison ENSNVIG00000024825
canis_lupus_dingo ENSCAFG00020000460
canis_lupus_familiaris ENSCAFG00000014582
vulpes_vulpes ENSVVUG00000000154
panthera_tigris_altaica ENSPTIG00000019240
panthera_pardus ENSPPRG00000012234
felis_catus ENSFCAG00000007213
loxodonta_africana ENSLAFG00000029836
procavia_capensis ENSPCAG00000005754
echinops_telfairi ENSETEG00000002078
choloepus_hoffmanni ENSCHOG00000003943
