pteropus_vampyrus ENSPVAG00000008837
myotis_lucifugus ENSMLUG00000013722
bos_taurus ENSBTAG00000023635
bos_mutus ENSBMUG00000014778
bison_bison_bison ENSBBBG00000015551
capra_hircus ENSCHIG00000007701
ovis_aries ENSOARG00000002605
erinaceus_europaeus ENSEEUG00000013832
equus_caballus ENSECAG00000010716
equus_asinus_asinus ENSEASG00005015985
panthera_tigris_altaica ENSPTIG00000008989
panthera_pardus ENSPPRG00000002256
felis_catus ENSFCAG00000042424
ailuropoda_melanoleuca ENSAMEG00000016971
ursus_maritimus ENSUMAG00000003089
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000023349
mus_spicilegus ENSMSIG00000016062
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029871
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028836
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022591
rattus_norvegicus ENSRNOG00000010057
meriones_unguiculatus ENSMUGG00000027115
cricetulus_griseus_crigri-picr ENSCGRG00015011873
cricetulus_griseus_crigri_1.0 ENSCGRG00000003095
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014711
mesocricetus_auratus ENSMAUG00000016308
peromyscus_maniculatus_bairdii ENSPEMG00000022600
microtus_ochrogaster ENSMOCG00000015908
nannospalax_galili ENSNGAG00000022656
spermophilus_dauricus ENSSDAG00000024614
urocitellus_parryii ENSUPAG00010020672
marmota_marmota_marmota ENSMMMG00000013839
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001945
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007583
prolemur_simus ENSPSMG00000007308
propithecus_coquereli ENSPCOG00000016396
microcebus_murinus ENSMICG00000034509
otolemur_garnettii ENSOGAG00000003347
rhinopithecus_roxellana ENSRROG00000033999
rhinopithecus_bieti ENSRBIG00000035492
colobus_angolensis_palliatus ENSCANG00000032645
macaca_fascicularis ENSMFAG00000000336
macaca_mulatta ENSMMUG00000013698
macaca_nemestrina ENSMNEG00000031194
theropithecus_gelada ENSTGEG00000005946
cercocebus_atys ENSCATG00000040225
mandrillus_leucophaeus ENSMLEG00000033281
papio_anubis ENSPANG00000004869
chlorocebus_sabaeus ENSCSAG00000009723
pan_troglodytes ENSPTRG00000029793
pan_paniscus ENSPPAG00000028446
gorilla_gorilla ENSGGOG00000024119
homo_sapiens ENSG00000205846
pongo_abelii ENSPPYG00000004240
saimiri_boliviensis_boliviensis ENSSBOG00000023125
cebus_capucinus_imitator ENSCCAG00000029120
callithrix_jacchus ENSCJAG00000037433
aotus_nancymaae ENSANAG00000035639
carlito_syrichta ENSTSYG00000010349
tupaia_belangeri ENSTBEG00000014939
choloepus_hoffmanni ENSCHOG00000013260
dasypus_novemcinctus ENSDNOG00000005595
procavia_capensis ENSPCAG00000002867
echinops_telfairi ENSETEG00000008129
