ciona_savignyi ENSCSAVG00000011295
ciona_intestinalis ENSCING00000024591
ciona_intestinalis ENSCING00000004743
pan_paniscus ENSPPAG00000033677
pan_troglodytes ENSPTRG00000005033
homo_sapiens ENSG00000123415
gorilla_gorilla ENSGGOG00000000039
nomascus_leucogenys ENSNLEG00000017673
chlorocebus_sabaeus ENSCSAG00000005441
mandrillus_leucophaeus ENSMLEG00000009954
papio_anubis ENSPANG00000013482
theropithecus_gelada ENSTGEG00000010048
macaca_mulatta ENSMMUG00000011642
macaca_nemestrina ENSMNEG00000042533
macaca_fascicularis ENSMFAG00000038455
cercocebus_atys ENSCATG00000042299
colobus_angolensis_palliatus ENSCANG00000034324
piliocolobus_tephrosceles ENSPTEG00000035859
rhinopithecus_roxellana ENSRROG00000042549
rhinopithecus_bieti ENSRBIG00000029643
piliocolobus_tephrosceles ENSPTEG00000018764
cebus_capucinus_imitator ENSCCAG00000035935
saimiri_boliviensis_boliviensis ENSSBOG00000011270
callithrix_jacchus ENSCJAG00000044092
cebus_capucinus_imitator ENSCCAG00000019646
saimiri_boliviensis_boliviensis ENSSBOG00000033573
callithrix_jacchus ENSCJAG00000018842
aotus_nancymaae ENSANAG00000024467
carlito_syrichta ENSTSYG00000035028
carlito_syrichta ENSTSYG00000037079
propithecus_coquereli ENSPCOG00000020042
propithecus_coquereli ENSPCOG00000016093
prolemur_simus ENSPSMG00000017015
microcebus_murinus ENSMICG00000034005
microcebus_murinus ENSMICG00000005431
otolemur_garnettii ENSOGAG00000026440
otolemur_garnettii ENSOGAG00000033755
otolemur_garnettii ENSOGAG00000003623
tupaia_belangeri ENSTBEG00000007917
oryctolagus_cuniculus ENSOCUG00000021131
ovis_aries ENSOARG00000016261
procavia_capensis ENSPCAG00000001888
loxodonta_africana ENSLAFG00000002187
bos_taurus ENSBTAG00000021974
bos_mutus ENSBMUG00000021018
bison_bison_bison ENSBBBG00000018790
capra_hircus ENSCHIG00000009918
tursiops_truncatus ENSTTRG00000004528
sus_scrofa ENSSSCG00000024221
myotis_lucifugus ENSMLUG00000000491
canis_lupus_familiaris ENSCAFG00000006603
canis_lupus_dingo ENSCAFG00020020617
vulpes_vulpes ENSVVUG00000024425
castor_canadensis ENSCCNG00000024939
dipodomys_ordii ENSDORG00000024701
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021264
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020371
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000036061
mus_spicilegus ENSMSIG00000010575
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020370
rattus_norvegicus ENSRNOG00000036842
meriones_unguiculatus ENSMUGG00000007097
cricetulus_griseus_crigri_1.0 ENSCGRG00000006004
cricetulus_griseus_crigri-picr ENSCGRG00015028685
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016146
mesocricetus_auratus ENSMAUG00000018792
microtus_ochrogaster ENSMOCG00000017727
peromyscus_maniculatus_bairdii ENSPEMG00000027645
nannospalax_galili ENSNGAG00000019663
jaculus_jaculus ENSJJAG00000022700
chinchilla_lanigera ENSCLAG00000009996
octodon_degus ENSODEG00000014942
cavia_aperea ENSCAPG00000011816
cavia_porcellus ENSCPOG00000034157
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002864
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009525
fukomys_damarensis ENSFDAG00000008914
ictidomys_tridecemlineatus ENSSTOG00000004542
urocitellus_parryii ENSUPAG00010020511
spermophilus_dauricus ENSSDAG00000019787
marmota_marmota_marmota ENSMMMG00000003585
choloepus_hoffmanni ENSCHOG00000012539
dasypus_novemcinctus ENSDNOG00000037933
echinops_telfairi ENSETEG00000001219
ursus_maritimus ENSUMAG00000010531
ursus_americanus ENSUAMG00000021978
ailuropoda_melanoleuca ENSAMEG00000000705
mustela_putorius_furo ENSMPUG00000005833
neovison_vison ENSNVIG00000002426
panthera_pardus ENSPPRG00000013822
panthera_tigris_altaica ENSPTIG00000014332
felis_catus ENSFCAG00000010148
equus_asinus_asinus ENSEASG00005010163
equus_caballus ENSECAG00000007776
pongo_abelii ENSPPYG00000004598
sarcophilus_harrisii ENSSHAG00000011766
notamacropus_eugenii ENSMEUG00000014238
monodelphis_domestica ENSMODG00000016015
ornithorhynchus_anatinus ENSOANG00000006508
numida_meleagris ENSNMEG00000002811
gallus_gallus ENSGALG00000053068
anser_brachyrhynchus ENSABRG00000012658
anas_platyrhynchos_platyrhynchos ENSAPLG00000025253
calidris_pygmaea ENSCPGG00000007819
lepidothrix_coronata ENSLCOG00000001779
calidris_pugnax ENSCPUG00000016725
calidris_pugnax ENSCPUG00000001859
coturnix_japonica ENSCJPG00005007690
lonchura_striata_domestica ENSLSDG00000003699
apteryx_owenii ENSAOWG00000002634
lepisosteus_oculatus ENSLOCG00000006445
pogona_vitticeps ENSPVIG00000006870
anolis_carolinensis ENSACAG00000010999
notechis_scutatus ENSNSUG00000002968
salvator_merianae ENSSMRG00000002499
sphenodon_punctatus ENSSPUG00000010704
chelonoidis_abingdonii ENSCABG00000004659
gopherus_agassizii ENSGAGG00000007420
chrysemys_picta_bellii ENSCPBG00000022333
latimeria_chalumnae ENSLACG00000015958
xenopus_tropicalis ENSXETG00000021280
scophthalmus_maximus ENSSMAG00000003776
cynoglossus_semilaevis ENSCSEG00000004399
monopterus_albus ENSMALG00000017212
mastacembelus_armatus ENSMAMG00000004064
anabas_testudineus ENSATEG00000024681
seriola_lalandi_dorsalis ENSSLDG00000003720
seriola_dumerili ENSSDUG00000005440
takifugu_rubripes ENSTRUG00000024244
tetraodon_nigroviridis ENSTNIG00000006417
mola_mola ENSMMOG00000021888
labrus_bergylta ENSLBEG00000017432
gasterosteus_aculeatus ENSGACG00000000609
amphiprion_ocellaris ENSAOCG00000005071
amphiprion_percula ENSAPEG00000010234
acanthochromis_polyacanthus ENSAPOG00000006413
stegastes_partitus ENSSPAG00000000450
astatotilapia_calliptera ENSACLG00000003023
pundamilia_nyererei ENSPNYG00000020705
haplochromis_burtoni ENSHBUG00000023504
maylandia_zebra ENSMZEG00005001517
neolamprologus_brichardi ENSNBRG00000009836
oreochromis_niloticus ENSONIG00000019167
