phascolarctos_cinereus ENSPCIG00000033459
notamacropus_eugenii ENSMEUG00000002905
sarcophilus_harrisii ENSSHAG00000005311
monodelphis_domestica ENSMODG00000006657
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038895
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033018
mus_spicilegus ENSMSIG00000013726
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031895
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014761
rattus_norvegicus ENSRNOG00000014065
meriones_unguiculatus ENSMUGG00000019389
cricetulus_griseus_crigri_1.0 ENSCGRG00000012151
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012039
cricetulus_griseus_crigri-picr ENSCGRG00015003395
mesocricetus_auratus ENSMAUG00000013339
microtus_ochrogaster ENSMOCG00000016821
peromyscus_maniculatus_bairdii ENSPEMG00000022827
jaculus_jaculus ENSJJAG00000000128
castor_canadensis ENSCCNG00000010238
ictidomys_tridecemlineatus ENSSTOG00000003640
urocitellus_parryii ENSUPAG00010007541
spermophilus_dauricus ENSSDAG00000008094
marmota_marmota_marmota ENSMMMG00000020464
otolemur_garnettii ENSOGAG00000007074
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000111842
nannospalax_galili ENSNGAG00000019641
homo_sapiens ENSG00000267477
ursus_americanus ENSUAMG00000000598
ailuropoda_melanoleuca ENSAMEG00000010478
neovison_vison ENSNVIG00000003028
mustela_putorius_furo ENSMPUG00000005002
canis_lupus_dingo ENSCAFG00020004992
canis_lupus_familiaris ENSCAFG00000031712
vulpes_vulpes ENSVVUG00000023734
felis_catus ENSFCAG00000004922
panthera_pardus ENSPPRG00000005629
equus_caballus ENSECAG00000019306
equus_asinus_asinus ENSEASG00005004556
bos_taurus ENSBTAG00000014415
bos_mutus ENSBMUG00000026068
bison_bison_bison ENSBBBG00000018040
capra_hircus ENSCHIG00000012969
ovis_aries ENSOARG00000018502
tursiops_truncatus ENSTTRG00000001794
sus_scrofa ENSSSCG00000013616
vicugna_pacos ENSVPAG00000001997
myotis_lucifugus ENSMLUG00000016337
pteropus_vampyrus ENSPVAG00000014895
loxodonta_africana ENSLAFG00000026889
procavia_capensis ENSPCAG00000015998
pan_troglodytes ENSPTRG00000010507
pan_paniscus ENSPPAG00000033830
homo_sapiens ENSG00000161914
gorilla_gorilla ENSGGOG00000043719
pongo_abelii ENSPPYG00000009584
nomascus_leucogenys ENSNLEG00000012591
macaca_fascicularis ENSMFAG00000041927
macaca_mulatta ENSMMUG00000020617
macaca_nemestrina ENSMNEG00000042404
cercocebus_atys ENSCATG00000029707
mandrillus_leucophaeus ENSMLEG00000017417
papio_anubis ENSPANG00000016446
theropithecus_gelada ENSTGEG00000027228
chlorocebus_sabaeus ENSCSAG00000006753
rhinopithecus_roxellana ENSRROG00000042307
rhinopithecus_bieti ENSRBIG00000034824
colobus_angolensis_palliatus ENSCANG00000033408
piliocolobus_tephrosceles ENSPTEG00000023168
cebus_capucinus_imitator ENSCCAG00000027104
callithrix_jacchus ENSCJAG00000005551
saimiri_boliviensis_boliviensis ENSSBOG00000020038
aotus_nancymaae ENSANAG00000033771
carlito_syrichta ENSTSYG00000026189
microcebus_murinus ENSMICG00000034400
prolemur_simus ENSPSMG00000020062
propithecus_coquereli ENSPCOG00000028213
chinchilla_lanigera ENSCLAG00000016100
fukomys_damarensis ENSFDAG00000006434
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015197
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007308
octodon_degus ENSODEG00000015477
cavia_porcellus ENSCPOG00000010842
cavia_aperea ENSCAPG00000015685
oryctolagus_cuniculus ENSOCUG00000027901
ochotona_princeps ENSOPRG00000005147
dipodomys_ordii ENSDORG00000007511
echinops_telfairi ENSETEG00000007616
ursus_maritimus ENSUMAG00000019540
ornithorhynchus_anatinus ENSOANG00000012102
chelonoidis_abingdonii ENSCABG00000003093
gopherus_agassizii ENSGAGG00000007325
chrysemys_picta_bellii ENSCPBG00000023963
pelodiscus_sinensis ENSPSIG00000006507
pogona_vitticeps ENSPVIG00000017152
anolis_carolinensis ENSACAG00000016965
salvator_merianae ENSSMRG00000002966
notechis_scutatus ENSNSUG00000015993
sphenodon_punctatus ENSSPUG00000003142
ailuropoda_melanoleuca ENSAMEG00000000058
gallus_gallus ENSGALG00000047517
anser_brachyrhynchus ENSABRG00000018636
coturnix_japonica ENSCJPG00005002695
xenopus_tropicalis ENSXETG00000016739
latimeria_chalumnae ENSLACG00000017182
mola_mola ENSMMOG00000006236
takifugu_rubripes ENSTRUG00000008577
cynoglossus_semilaevis ENSCSEG00000012787
