pteropus_vampyrus ENSPVAG00000004951
myotis_lucifugus ENSMLUG00000001422
bos_taurus ENSBTAG00000013843
bos_mutus ENSBMUG00000008408
bison_bison_bison ENSBBBG00000020929
capra_hircus ENSCHIG00000027035
ovis_aries ENSOARG00000017242
tursiops_truncatus ENSTTRG00000004939
vicugna_pacos ENSVPAG00000007710
sus_scrofa ENSSSCG00000000232
ursus_americanus ENSUAMG00000013883
ursus_maritimus ENSUMAG00000008800
ailuropoda_melanoleuca ENSAMEG00000001811
neovison_vison ENSNVIG00000004527
mustela_putorius_furo ENSMPUG00000007859
canis_lupus_dingo ENSCAFG00020001263
canis_lupus_familiaris ENSCAFG00000025220
vulpes_vulpes ENSVVUG00000027757
panthera_pardus ENSPPRG00000001630
panthera_tigris_altaica ENSPTIG00000021376
felis_catus ENSFCAG00000000265
equus_caballus ENSECAG00000009133
equus_asinus_asinus ENSEASG00005008753
sorex_araneus ENSSARG00000003889
erinaceus_europaeus ENSEEUG00000012833
pan_troglodytes ENSPTRG00000004963
pan_paniscus ENSPPAG00000035573
homo_sapiens ENSG00000139567
gorilla_gorilla ENSGGOG00000006661
pongo_abelii ENSPPYG00000004534
nomascus_leucogenys ENSNLEG00000017766
colobus_angolensis_palliatus ENSCANG00000028625
piliocolobus_tephrosceles ENSPTEG00000038665
rhinopithecus_roxellana ENSRROG00000032701
rhinopithecus_bieti ENSRBIG00000028774
theropithecus_gelada ENSTGEG00000005528
papio_anubis ENSPANG00000019742
mandrillus_leucophaeus ENSMLEG00000040795
macaca_fascicularis ENSMFAG00000039766
macaca_mulatta ENSMMUG00000004982
macaca_nemestrina ENSMNEG00000038433
cercocebus_atys ENSCATG00000039505
chlorocebus_sabaeus ENSCSAG00000005832
saimiri_boliviensis_boliviensis ENSSBOG00000031625
cebus_capucinus_imitator ENSCCAG00000031789
callithrix_jacchus ENSCJAG00000017879
aotus_nancymaae ENSANAG00000026806
carlito_syrichta ENSTSYG00000001098
microcebus_murinus ENSMICG00000016800
prolemur_simus ENSPSMG00000012686
propithecus_coquereli ENSPCOG00000023527
otolemur_garnettii ENSOGAG00000004094
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000000530
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021197
mus_spicilegus ENSMSIG00000017719
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020304
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020305
rattus_norvegicus ENSRNOG00000028713
meriones_unguiculatus ENSMUGG00000005356
cricetulus_griseus_crigri-picr ENSCGRG00015028599
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008709
cricetulus_griseus_crigri_1.0 ENSCGRG00000001669
mesocricetus_auratus ENSMAUG00000012242
microtus_ochrogaster ENSMOCG00000006424
peromyscus_maniculatus_bairdii ENSPEMG00000012111
nannospalax_galili ENSNGAG00000010548
jaculus_jaculus ENSJJAG00000013658
castor_canadensis ENSCCNG00000019188
dipodomys_ordii ENSDORG00000016137
cavia_porcellus ENSCPOG00000001660
cavia_aperea ENSCAPG00000017630
octodon_degus ENSODEG00000012774
chinchilla_lanigera ENSCLAG00000000983
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017593
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017397
fukomys_damarensis ENSFDAG00000014556
urocitellus_parryii ENSUPAG00010002166
marmota_marmota_marmota ENSMMMG00000000708
spermophilus_dauricus ENSSDAG00000022373
ictidomys_tridecemlineatus ENSSTOG00000000477
tupaia_belangeri ENSTBEG00000006778
loxodonta_africana ENSLAFG00000008019
procavia_capensis ENSPCAG00000008545
echinops_telfairi ENSETEG00000010062
choloepus_hoffmanni ENSCHOG00000007819
dasypus_novemcinctus ENSDNOG00000044427
oryctolagus_cuniculus ENSOCUG00000022530
ochotona_princeps ENSOPRG00000002021
phascolarctos_cinereus ENSPCIG00000012160
notamacropus_eugenii ENSMEUG00000000139
monodelphis_domestica ENSMODG00000014248
sarcophilus_harrisii ENSSHAG00000011355
ornithorhynchus_anatinus ENSOANG00000003970
anas_platyrhynchos_platyrhynchos ENSAPLG00000024318
anas_platyrhynchos_platyrhynchos ENSAPLG00000026915
gallus_gallus ENSGALG00000035635
meleagris_gallopavo ENSMGAG00000009120
manacus_vitellinus ENSMVIG00005004589
serinus_canaria ENSSCAG00000006807
calidris_pygmaea ENSCPGG00000019037
taeniopygia_guttata ENSTGUG00000003267
apteryx_owenii ENSAOWG00000003862
nothoprocta_perdicaria ENSNPEG00000012281
