takifugu_rubripes ENSTRUG00000001534
tetraodon_nigroviridis ENSTNIG00000006694
mola_mola ENSMMOG00000015411
labrus_bergylta ENSLBEG00000020705
gasterosteus_aculeatus ENSGACG00000013986
amphiprion_ocellaris ENSAOCG00000022356
amphiprion_percula ENSAPEG00000000286
acanthochromis_polyacanthus ENSAPOG00000022228
stegastes_partitus ENSSPAG00000021537
seriola_dumerili ENSSDUG00000012087
seriola_lalandi_dorsalis ENSSLDG00000022577
scophthalmus_maximus ENSSMAG00000014835
mastacembelus_armatus ENSMAMG00000010742
monopterus_albus ENSMALG00000016004
anabas_testudineus ENSATEG00000011730
fundulus_heteroclitus ENSFHEG00000019231
cyprinodon_variegatus ENSCVAG00000008944
xiphophorus_couchianus ENSXCOG00000017758
xiphophorus_maculatus ENSXMAG00000001303
gambusia_affinis ENSGAFG00000016873
poecilia_latipinna ENSPLAG00000021579
poecilia_latipinna ENSPLAG00000010145
poecilia_formosa ENSPFOG00000010138
poecilia_mexicana ENSPMEG00000004636
poecilia_reticulata ENSPREG00000002437
kryptolebias_marmoratus ENSKMAG00000013483
oryzias_melastigma ENSOMEG00000008510
amphilophus_citrinellus ENSACIG00000023938
cynoglossus_semilaevis ENSCSEG00000008999
esox_lucius ENSELUG00000024111
gadus_morhua ENSGMOG00000017260
astyanax_mexicanus ENSAMXG00000034226
pygocentrus_nattereri ENSPNAG00000012732
ictalurus_punctatus ENSIPUG00000023124
danio_rerio ENSDARG00000076933
paramormyrops_kingsleyae ENSPKIG00000017513
scleropages_formosus ENSSFOG00015016944
paramormyrops_kingsleyae ENSPKIG00000020760
scleropages_formosus ENSSFOG00015016101
gopherus_agassizii ENSGAGG00000009716
chelonoidis_abingdonii ENSCABG00000013571
chrysemys_picta_bellii ENSCPBG00000019604
pelodiscus_sinensis ENSPSIG00000014175
pogona_vitticeps ENSPVIG00000004321
anolis_carolinensis ENSACAG00000009322
notechis_scutatus ENSNSUG00000002611
salvator_merianae ENSSMRG00000022279
anser_brachyrhynchus ENSABRG00000009908
anas_platyrhynchos_platyrhynchos ENSAPLG00000006274
coturnix_japonica ENSCJPG00005020654
gallus_gallus ENSGALG00000033365
meleagris_gallopavo ENSMGAG00000009365
numida_meleagris ENSNMEG00000023153
calidris_pugnax ENSCPUG00000017270
calidris_pygmaea ENSCPGG00000013963
junco_hyemalis ENSJHYG00000013285
zonotrichia_albicollis ENSZALG00000005829
serinus_canaria ENSSCAG00000008577
lonchura_striata_domestica ENSLSDG00000011301
taeniopygia_guttata ENSTGUG00000008854
ficedula_albicollis ENSFALG00000010228
parus_major ENSPMJG00000009765
cyanistes_caeruleus ENSCCEG00000008920
lepidothrix_coronata ENSLCOG00000012048
manacus_vitellinus ENSMVIG00005010767
melopsittacus_undulatus ENSMUNG00000008667
apteryx_haastii ENSAHAG00000002846
apteryx_rowi ENSARWG00000003970
apteryx_owenii ENSAOWG00000000788
dromaius_novaehollandiae ENSDNVG00000011645
nothoprocta_perdicaria ENSNPEG00000008109
crocodylus_porosus ENSCPRG00005017924
sphenodon_punctatus ENSSPUG00000011084
notamacropus_eugenii ENSMEUG00000002553
phascolarctos_cinereus ENSPCIG00000011711
sarcophilus_harrisii ENSSHAG00000009473
monodelphis_domestica ENSMODG00000012141
ursus_americanus ENSUAMG00000028372
ursus_maritimus ENSUMAG00000024498
ailuropoda_melanoleuca ENSAMEG00000014337
neovison_vison ENSNVIG00000006746
mustela_putorius_furo ENSMPUG00000010914
canis_lupus_familiaris ENSCAFG00000010617
canis_lupus_dingo ENSCAFG00020020018
vulpes_vulpes ENSVVUG00000014482
panthera_pardus ENSPPRG00000003584
panthera_tigris_altaica ENSPTIG00000020879
felis_catus ENSFCAG00000010734
equus_caballus ENSECAG00000008871
equus_asinus_asinus ENSEASG00005017694
capra_hircus ENSCHIG00000020729
ovis_aries ENSOARG00000009599
bison_bison_bison ENSBBBG00000007771
bos_mutus ENSBMUG00000001380
bos_taurus ENSBTAG00000009125
tursiops_truncatus ENSTTRG00000005093
sus_scrofa ENSSSCG00000004822
vicugna_pacos ENSVPAG00000010925
cebus_capucinus_imitator ENSCCAG00000028268
saimiri_boliviensis_boliviensis ENSSBOG00000024642
callithrix_jacchus ENSCJAG00000017159
aotus_nancymaae ENSANAG00000030617
pan_paniscus ENSPPAG00000042248
pan_troglodytes ENSPTRG00000007508
gorilla_gorilla ENSGGOG00000000056
homo_sapiens ENSG00000184254
pongo_abelii ENSPPYG00000006823
nomascus_leucogenys ENSNLEG00000001039
macaca_mulatta ENSMMUG00000006659
macaca_fascicularis ENSMFAG00000041683
macaca_nemestrina ENSMNEG00000034012
theropithecus_gelada ENSTGEG00000012178
papio_anubis ENSPANG00000020509
mandrillus_leucophaeus ENSMLEG00000042904
cercocebus_atys ENSCATG00000028904
chlorocebus_sabaeus ENSCSAG00000016862
colobus_angolensis_palliatus ENSCANG00000016670
piliocolobus_tephrosceles ENSPTEG00000037597
rhinopithecus_roxellana ENSRROG00000029441
rhinopithecus_bieti ENSRBIG00000027502
carlito_syrichta ENSTSYG00000005864
propithecus_coquereli ENSPCOG00000017094
microcebus_murinus ENSMICG00000014808
prolemur_simus ENSPSMG00000007915
otolemur_garnettii ENSOGAG00000005864
mus_spicilegus ENSMSIG00000022507
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030945
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000015134
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029842
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013067
rattus_norvegicus ENSRNOG00000052070
meriones_unguiculatus ENSMUGG00000022374
peromyscus_maniculatus_bairdii ENSPEMG00000021611
microtus_ochrogaster ENSMOCG00000002659
cricetulus_griseus_crigri_1.0 ENSCGRG00000007281
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010590
cricetulus_griseus_crigri-picr ENSCGRG00015020829
mesocricetus_auratus ENSMAUG00000001172
nannospalax_galili ENSNGAG00000017800
jaculus_jaculus ENSJJAG00000004688
castor_canadensis ENSCCNG00000011247
urocitellus_parryii ENSUPAG00010010112
ictidomys_tridecemlineatus ENSSTOG00000008968
marmota_marmota_marmota ENSMMMG00000021150
spermophilus_dauricus ENSSDAG00000015303
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013150
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013998
fukomys_damarensis ENSFDAG00000008315
cavia_aperea ENSCAPG00000014391
cavia_porcellus ENSCPOG00000032250
chinchilla_lanigera ENSCLAG00000010903
octodon_degus ENSODEG00000015012
oryctolagus_cuniculus ENSOCUG00000007938
ochotona_princeps ENSOPRG00000006186
dipodomys_ordii ENSDORG00000000437
