ursus_americanus ENSUAMG00000018158
ursus_maritimus ENSUMAG00000023192
ailuropoda_melanoleuca ENSAMEG00000012836
neovison_vison ENSNVIG00000007507
mustela_putorius_furo ENSMPUG00000006308
canis_lupus_familiaris ENSCAFG00000004651
canis_lupus_dingo ENSCAFG00020012825
vulpes_vulpes ENSVVUG00000008339
panthera_tigris_altaica ENSPTIG00000016851
panthera_pardus ENSPPRG00000007275
felis_catus ENSFCAG00000004785
equus_caballus ENSECAG00000018127
equus_asinus_asinus ENSEASG00005013699
sus_scrofa ENSSSCG00000003083
tursiops_truncatus ENSTTRG00000007941
bos_mutus ENSBMUG00000019790
bos_taurus ENSBTAG00000009494
bison_bison_bison ENSBBBG00000015833
ovis_aries ENSOARG00000009278
capra_hircus ENSCHIG00000024908
myotis_lucifugus ENSMLUG00000017546
pteropus_vampyrus ENSPVAG00000015937
propithecus_coquereli ENSPCOG00000022191
prolemur_simus ENSPSMG00000025289
microcebus_murinus ENSMICG00000000852
otolemur_garnettii ENSOGAG00000006844
pan_troglodytes ENSPTRG00000011123
pan_paniscus ENSPPAG00000041388
homo_sapiens ENSG00000142273
pongo_abelii ENSPPYG00000010096
nomascus_leucogenys ENSNLEG00000001721
rhinopithecus_roxellana ENSRROG00000044984
rhinopithecus_bieti ENSRBIG00000030856
piliocolobus_tephrosceles ENSPTEG00000031345
colobus_angolensis_palliatus ENSCANG00000034469
theropithecus_gelada ENSTGEG00000019367
papio_anubis ENSPANG00000007942
cercocebus_atys ENSCATG00000041711
macaca_fascicularis ENSMFAG00000033278
chlorocebus_sabaeus ENSCSAG00000003261
cebus_capucinus_imitator ENSCCAG00000037607
callithrix_jacchus ENSCJAG00000013125
saimiri_boliviensis_boliviensis ENSSBOG00000034758
aotus_nancymaae ENSANAG00000019252
macaca_nemestrina ENSMNEG00000044697
gorilla_gorilla ENSGGOG00000025562
tupaia_belangeri ENSTBEG00000001982
peromyscus_maniculatus_bairdii ENSPEMG00000008941
microtus_ochrogaster ENSMOCG00000000299
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002264
cricetulus_griseus_crigri_1.0 ENSCGRG00000016062
cricetulus_griseus_crigri-picr ENSCGRG00015005884
mesocricetus_auratus ENSMAUG00000020128
mus_spicilegus ENSMSIG00000007426
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030393
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040525
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029309
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021169
rattus_norvegicus ENSRNOG00000018953
nannospalax_galili ENSNGAG00000009613
jaculus_jaculus ENSJJAG00000017173
castor_canadensis ENSCCNG00000000724
urocitellus_parryii ENSUPAG00010021801
marmota_marmota_marmota ENSMMMG00000015894
cavia_porcellus ENSCPOG00000001085
cavia_aperea ENSCAPG00000006683
octodon_degus ENSODEG00000008402
chinchilla_lanigera ENSCLAG00000006275
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008971
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008012
fukomys_damarensis ENSFDAG00000013220
oryctolagus_cuniculus ENSOCUG00000024783
dasypus_novemcinctus ENSDNOG00000034007
sorex_araneus ENSSARG00000008123
carlito_syrichta ENSTSYG00000026813
loxodonta_africana ENSLAFG00000022051
procavia_capensis ENSPCAG00000003186
sarcophilus_harrisii ENSSHAG00000004198
monodelphis_domestica ENSMODG00000027898
phascolarctos_cinereus ENSPCIG00000001899
notamacropus_eugenii ENSMEUG00000015602
ornithorhynchus_anatinus ENSOANG00000031170
