eptatretus_burgeri ENSEBUG00000013808
petromyzon_marinus ENSPMAG00000005362
scleropages_formosus ENSSFOG00015019344
paramormyrops_kingsleyae ENSPKIG00000023484
pygocentrus_nattereri ENSPNAG00000017554
astyanax_mexicanus ENSAMXG00000002549
ictalurus_punctatus ENSIPUG00000019886
danio_rerio ENSDARG00000017315
lepisosteus_oculatus ENSLOCG00000011608
takifugu_rubripes ENSTRUG00000004996
tetraodon_nigroviridis ENSTNIG00000007183
periophthalmus_magnuspinnatus ENSPMGG00000019887
xiphophorus_maculatus ENSXMAG00000008479
xiphophorus_couchianus ENSXCOG00000004883
gambusia_affinis ENSGAFG00000015400
poecilia_latipinna ENSPLAG00000012181
poecilia_mexicana ENSPMEG00000007182
poecilia_formosa ENSPFOG00000000265
poecilia_reticulata ENSPREG00000019513
fundulus_heteroclitus ENSFHEG00000021652
cyprinodon_variegatus ENSCVAG00000016852
kryptolebias_marmoratus ENSKMAG00000005057
oryzias_latipes_asm223467v1 ENSORLG00000004978
oryzias_latipes_asm223469v1 ENSORLG00015011451
oryzias_latipes_asm223471v1 ENSORLG00020013825
cynoglossus_semilaevis ENSCSEG00000009088
oryzias_melastigma ENSOMEG00000006920
oryzias_latipes_asm223469v1 ENSORLG00015011435
neolamprologus_brichardi ENSNBRG00000007968
pundamilia_nyererei ENSPNYG00000023801
monopterus_albus ENSMALG00000009893
labrus_bergylta ENSLBEG00000020062
labrus_bergylta ENSLBEG00000018789
mola_mola ENSMMOG00000011816
scophthalmus_maximus ENSSMAG00000011296
seriola_lalandi_dorsalis ENSSLDG00000005109
seriola_lalandi_dorsalis ENSSLDG00000005128
seriola_dumerili ENSSDUG00000007045
periophthalmus_magnuspinnatus ENSPMGG00000019892
amphiprion_ocellaris ENSAOCG00000016160
amphiprion_percula ENSAPEG00000021823
acanthochromis_polyacanthus ENSAPOG00000014570
stegastes_partitus ENSSPAG00000016066
haplochromis_burtoni ENSHBUG00000019223
pundamilia_nyererei ENSPNYG00000023799
astatotilapia_calliptera ENSACLG00000023184
maylandia_zebra ENSMZEG00005002084
neolamprologus_brichardi ENSNBRG00000007978
oreochromis_niloticus ENSONIG00000008763
amphilophus_citrinellus ENSACIG00000023850
anabas_testudineus ENSATEG00000016238
mastacembelus_armatus ENSMAMG00000005835
gasterosteus_aculeatus ENSGACG00000019618
hippocampus_comes ENSHCOG00000000664
gadus_morhua ENSGMOG00000010536
gadus_morhua ENSGMOG00000013971
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026567
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025614
mola_mola ENSMMOG00000006110
mola_mola ENSMMOG00000011817
esox_lucius ENSELUG00000015341
apteryx_haastii ENSAHAG00000009712
apteryx_rowi ENSARWG00000004626
apteryx_owenii ENSAOWG00000005171
dromaius_novaehollandiae ENSDNVG00000008910
nothoprocta_perdicaria ENSNPEG00000011342
nothoprocta_perdicaria ENSNPEG00000011339
