caenorhabditis_elegans_strain_n2 WBGene00007683
drosophila_melanogaster FBgn0011584
phascolarctos_cinereus ENSPCIG00000025944
notamacropus_eugenii ENSMEUG00000000554
monodelphis_domestica ENSMODG00000016096
sarcophilus_harrisii ENSSHAG00000000094
loxodonta_africana ENSLAFG00000006508
echinops_telfairi ENSETEG00000016696
dasypus_novemcinctus ENSDNOG00000014081
castor_canadensis ENSCCNG00000013399
castor_canadensis ENSCCNG00000013379
dipodomys_ordii ENSDORG00000027333
spermophilus_dauricus ENSSDAG00000004859
urocitellus_parryii ENSUPAG00010020997
ictidomys_tridecemlineatus ENSSTOG00000009366
marmota_marmota_marmota ENSMMMG00000007094
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025840
mus_spicilegus ENSMSIG00000008838
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027706
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024906
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026351
rattus_norvegicus ENSRNOG00000009057
meriones_unguiculatus ENSMUGG00000007135
microtus_ochrogaster ENSMOCG00000006581
peromyscus_maniculatus_bairdii ENSPEMG00000025604
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001001768
cricetulus_griseus_crigri-picr ENSCGRG00015027437
cricetulus_griseus_crigri_1.0 ENSCGRG00000008484
mesocricetus_auratus ENSMAUG00000011713
nannospalax_galili ENSNGAG00000001330
jaculus_jaculus ENSJJAG00000020073
octodon_degus ENSODEG00000010940
octodon_degus ENSODEG00000000464
chinchilla_lanigera ENSCLAG00000012328
chinchilla_lanigera ENSCLAG00000009724
chinchilla_lanigera ENSCLAG00000010122
chinchilla_lanigera ENSCLAG00000012770
cavia_porcellus ENSCPOG00000040337
cavia_aperea ENSCAPG00000006883
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012517
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011800
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014414
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003975
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007361
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000861
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012374
fukomys_damarensis ENSFDAG00000017983
dipodomys_ordii ENSDORG00000023703
oryctolagus_cuniculus ENSOCUG00000008720
otolemur_garnettii ENSOGAG00000008947
pan_troglodytes ENSPTRG00000015611
pan_paniscus ENSPPAG00000039452
gorilla_gorilla ENSGGOG00000013658
homo_sapiens ENSG00000008952
pongo_abelii ENSPPYG00000014285
nomascus_leucogenys ENSNLEG00000005155
colobus_angolensis_palliatus ENSCANG00000041219
piliocolobus_tephrosceles ENSPTEG00000033138
rhinopithecus_bieti ENSRBIG00000027302
rhinopithecus_roxellana ENSRROG00000040666
macaca_fascicularis ENSMFAG00000017749
macaca_nemestrina ENSMNEG00000045483
macaca_mulatta ENSMMUG00000021899
papio_anubis ENSPANG00000003126
cercocebus_atys ENSCATG00000035408
mandrillus_leucophaeus ENSMLEG00000042206
theropithecus_gelada ENSTGEG00000027832
chlorocebus_sabaeus ENSCSAG00000012673
saimiri_boliviensis_boliviensis ENSSBOG00000023568
callithrix_jacchus ENSCJAG00000002576
cebus_capucinus_imitator ENSCCAG00000031533
aotus_nancymaae ENSANAG00000032999
carlito_syrichta ENSTSYG00000001033
microcebus_murinus ENSMICG00000048942
propithecus_coquereli ENSPCOG00000022507
prolemur_simus ENSPSMG00000024095
ochotona_princeps ENSOPRG00000013544
tupaia_belangeri ENSTBEG00000009657
pteropus_vampyrus ENSPVAG00000001748
myotis_lucifugus ENSMLUG00000002555
tursiops_truncatus ENSTTRG00000001890
sus_scrofa ENSSSCG00000029608
vicugna_pacos ENSVPAG00000007986
bos_mutus ENSBMUG00000015658
bos_taurus ENSBTAG00000039442
bison_bison_bison ENSBBBG00000009926
ovis_aries ENSOARG00000000472
capra_hircus ENSCHIG00000020545
mustela_putorius_furo ENSMPUG00000017105
neovison_vison ENSNVIG00000013294
ailuropoda_melanoleuca ENSAMEG00000004609
ursus_maritimus ENSUMAG00000011521
canis_lupus_familiaris ENSCAFG00000031588
canis_lupus_dingo ENSCAFG00020000719
vulpes_vulpes ENSVVUG00000000766
canis_lupus_familiaris ENSCAFG00000005268
panthera_pardus ENSPPRG00000005909
panthera_tigris_altaica ENSPTIG00000015580
felis_catus ENSFCAG00000026086
equus_caballus ENSECAG00000017105
equus_asinus_asinus ENSEASG00005017229
sorex_araneus ENSSARG00000010947
canis_lupus_dingo ENSCAFG00020000715
ursus_americanus ENSUAMG00000016432
erinaceus_europaeus ENSEEUG00000000926
procavia_capensis ENSPCAG00000011085
choloepus_hoffmanni ENSCHOG00000009086
