pan_troglodytes ENSPTRG00000052026
pan_paniscus ENSPPAG00000037940
homo_sapiens ENSG00000116176
gorilla_gorilla ENSGGOG00000014055
pongo_abelii ENSPPYG00000006942
nomascus_leucogenys ENSNLEG00000008523
mandrillus_leucophaeus ENSMLEG00000041326
cercocebus_atys ENSCATG00000037946
papio_anubis ENSPANG00000006969
theropithecus_gelada ENSTGEG00000005787
macaca_mulatta ENSMMUG00000000392
macaca_fascicularis ENSMFAG00000035519
macaca_nemestrina ENSMNEG00000043978
chlorocebus_sabaeus ENSCSAG00000011847
colobus_angolensis_palliatus ENSCANG00000036269
piliocolobus_tephrosceles ENSPTEG00000036282
rhinopithecus_bieti ENSRBIG00000041776
rhinopithecus_roxellana ENSRROG00000026922
cebus_capucinus_imitator ENSCCAG00000026315
saimiri_boliviensis_boliviensis ENSSBOG00000020761
callithrix_jacchus ENSCJAG00000013318
aotus_nancymaae ENSANAG00000028801
carlito_syrichta ENSTSYG00000028718
propithecus_coquereli ENSPCOG00000004340
propithecus_coquereli ENSPCOG00000021145
microcebus_murinus ENSMICG00000045902
otolemur_garnettii ENSOGAG00000012919
peromyscus_maniculatus_bairdii ENSPEMG00000007929
microtus_ochrogaster ENSMOCG00000005651
cricetulus_griseus_crigri-picr ENSCGRG00015017366
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011942
cricetulus_griseus_crigri_1.0 ENSCGRG00000015098
mesocricetus_auratus ENSMAUG00000013328
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022147
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000033200
mus_spicilegus ENSMSIG00000012348
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021236
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023554
rattus_norvegicus ENSRNOG00000018701
meriones_unguiculatus ENSMUGG00000015495
nannospalax_galili ENSNGAG00000024356
jaculus_jaculus ENSJJAG00000015444
ochotona_princeps ENSOPRG00000008185
equus_caballus ENSECAG00000021470
equus_asinus_asinus ENSEASG00005018520
procavia_capensis ENSPCAG00000011198
echinops_telfairi ENSETEG00000002211
