gallus_gallus ENSGALG00000049072
coturnix_japonica ENSCJPG00005002348
numida_meleagris ENSNMEG00000000473
cyanistes_caeruleus ENSCCEG00000005959
serinus_canaria ENSSCAG00000000417
junco_hyemalis ENSJHYG00000000184
manacus_vitellinus ENSMVIG00005000328
calidris_pugnax ENSCPUG00000002218
gopherus_agassizii ENSGAGG00000002731
ursus_americanus ENSUAMG00000011982
ursus_americanus ENSUAMG00000018912
octodon_degus ENSODEG00000014732
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005913
urocitellus_parryii ENSUPAG00010016192
paramormyrops_kingsleyae ENSPKIG00000020823
takifugu_rubripes ENSTRUG00000025635
