eptatretus_burgeri ENSEBUG00000000428
petromyzon_marinus ENSPMAG00000007811
pogona_vitticeps ENSPVIG00000025682
anolis_carolinensis ENSACAG00000013185
notechis_scutatus ENSNSUG00000003096
salvator_merianae ENSSMRG00000011535
apteryx_owenii ENSAOWG00000000995
apteryx_rowi ENSARWG00000006729
apteryx_haastii ENSAHAG00000017621
dromaius_novaehollandiae ENSDNVG00000002771
nothoprocta_perdicaria ENSNPEG00000004842
anser_brachyrhynchus ENSABRG00000018278
anas_platyrhynchos_platyrhynchos ENSAPLG00000006425
gallus_gallus ENSGALG00000038145
coturnix_japonica ENSCJPG00005015771
meleagris_gallopavo ENSMGAG00000000894
numida_meleagris ENSNMEG00000022772
taeniopygia_guttata ENSTGUG00000002295
lonchura_striata_domestica ENSLSDG00000014276
serinus_canaria ENSSCAG00000011859
junco_hyemalis ENSJHYG00000016727
zonotrichia_albicollis ENSZALG00000010966
ficedula_albicollis ENSFALG00000004753
manacus_vitellinus ENSMVIG00005010978
lepidothrix_coronata ENSLCOG00000003017
melopsittacus_undulatus ENSMUNG00000009679
calidris_pygmaea ENSCPGG00000009407
calidris_pugnax ENSCPUG00000007572
crocodylus_porosus ENSCPRG00005010623
chelonoidis_abingdonii ENSCABG00000012838
gopherus_agassizii ENSGAGG00000017523
chrysemys_picta_bellii ENSCPBG00000010681
pelodiscus_sinensis ENSPSIG00000014691
pelodiscus_sinensis ENSPSIG00000006381
sphenodon_punctatus ENSSPUG00000012058
ornithorhynchus_anatinus ENSOANG00000031263
ornithorhynchus_anatinus ENSOANG00000007477
prolemur_simus ENSPSMG00000006685
propithecus_coquereli ENSPCOG00000015154
microcebus_murinus ENSMICG00000006205
otolemur_garnettii ENSOGAG00000014568
cercocebus_atys ENSCATG00000041366
theropithecus_gelada ENSTGEG00000014097
papio_anubis ENSPANG00000026296
mandrillus_leucophaeus ENSMLEG00000034409
macaca_nemestrina ENSMNEG00000029772
macaca_fascicularis ENSMFAG00000042206
macaca_mulatta ENSMMUG00000022750
chlorocebus_sabaeus ENSCSAG00000016487
rhinopithecus_bieti ENSRBIG00000014433
rhinopithecus_roxellana ENSRROG00000030437
colobus_angolensis_palliatus ENSCANG00000033100
piliocolobus_tephrosceles ENSPTEG00000023973
gorilla_gorilla ENSGGOG00000008823
pan_paniscus ENSPPAG00000041221
pan_troglodytes ENSPTRG00000021592
homo_sapiens ENSG00000176978
pongo_abelii ENSPPYG00000019807
nomascus_leucogenys ENSNLEG00000008967
saimiri_boliviensis_boliviensis ENSSBOG00000024015
callithrix_jacchus ENSCJAG00000012949
cebus_capucinus_imitator ENSCCAG00000030515
aotus_nancymaae ENSANAG00000033637
meriones_unguiculatus ENSMUGG00000006669
meriones_unguiculatus ENSMUGG00000006443
mus_spicilegus ENSMSIG00000023133
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026958
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024185
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023268
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024726
rattus_norvegicus ENSRNOG00000012640
peromyscus_maniculatus_bairdii ENSPEMG00000014332
microtus_ochrogaster ENSMOCG00000022857
cricetulus_griseus_crigri-picr ENSCGRG00015007278
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009351
cricetulus_griseus_crigri_1.0 ENSCGRG00000000070
mesocricetus_auratus ENSMAUG00000010547
nannospalax_galili ENSNGAG00000020456
jaculus_jaculus ENSJJAG00000023901
castor_canadensis ENSCCNG00000009517
dipodomys_ordii ENSDORG00000001210
