apteryx_rowi ENSARWG00000008903
apteryx_haastii ENSAHAG00000003043
apteryx_owenii ENSAOWG00000006618
nothoprocta_perdicaria ENSNPEG00000008144
dromaius_novaehollandiae ENSDNVG00000012290
gallus_gallus ENSGALG00000052020
coturnix_japonica ENSCJPG00005001086
meleagris_gallopavo ENSMGAG00000016469
numida_meleagris ENSNMEG00000008289
anas_platyrhynchos_platyrhynchos ENSAPLG00000012580
anser_brachyrhynchus ENSABRG00000004002
gopherus_agassizii ENSGAGG00000009912
chelonoidis_abingdonii ENSCABG00000000168
chrysemys_picta_bellii ENSCPBG00000003006
