takifugu_rubripes ENSTRUG00000011179
tetraodon_nigroviridis ENSTNIG00000005615
mola_mola ENSMMOG00000009228
poecilia_formosa ENSPFOG00000000842
poecilia_mexicana ENSPMEG00000003441
poecilia_latipinna ENSPLAG00000017133
poecilia_reticulata ENSPREG00000019423
xiphophorus_couchianus ENSXCOG00000010343
xiphophorus_maculatus ENSXMAG00000010241
gambusia_affinis ENSGAFG00000006687
cyprinodon_variegatus ENSCVAG00000013371
fundulus_heteroclitus ENSFHEG00000007619
kryptolebias_marmoratus ENSKMAG00000008835
oryzias_latipes_asm223471v1 ENSORLG00020006852
oryzias_latipes_asm223469v1 ENSORLG00015000180
oryzias_latipes_asm223467v1 ENSORLG00000007301
oryzias_melastigma ENSOMEG00000011141
amphiprion_percula ENSAPEG00000011970
amphiprion_ocellaris ENSAOCG00000015898
acanthochromis_polyacanthus ENSAPOG00000006931
stegastes_partitus ENSSPAG00000008483
maylandia_zebra ENSMZEG00005009035
astatotilapia_calliptera ENSACLG00000002103
pundamilia_nyererei ENSPNYG00000000182
haplochromis_burtoni ENSHBUG00000004242
neolamprologus_brichardi ENSNBRG00000016184
oreochromis_niloticus ENSONIG00000017690
amphilophus_citrinellus ENSACIG00000016863
labrus_bergylta ENSLBEG00000023007
gasterosteus_aculeatus ENSGACG00000018418
hippocampus_comes ENSHCOG00000006541
monopterus_albus ENSMALG00000004696
mastacembelus_armatus ENSMAMG00000012108
anabas_testudineus ENSATEG00000001908
seriola_dumerili ENSSDUG00000009558
seriola_lalandi_dorsalis ENSSLDG00000003765
scophthalmus_maximus ENSSMAG00000008767
periophthalmus_magnuspinnatus ENSPMGG00000017983
gadus_morhua ENSGMOG00000007050
esox_lucius ENSELUG00000005200
astyanax_mexicanus ENSAMXG00000041669
pygocentrus_nattereri ENSPNAG00000025676
ictalurus_punctatus ENSIPUG00000000539
danio_rerio ENSDARG00000004527
scleropages_formosus ENSSFOG00015009817
paramormyrops_kingsleyae ENSPKIG00000022178
lepisosteus_oculatus ENSLOCG00000014511
pogona_vitticeps ENSPVIG00000005823
anolis_carolinensis ENSACAG00000008618
notechis_scutatus ENSNSUG00000002112
salvator_merianae ENSSMRG00000013186
sphenodon_punctatus ENSSPUG00000005934
gopherus_agassizii ENSGAGG00000018781
chelonoidis_abingdonii ENSCABG00000011664
chrysemys_picta_bellii ENSCPBG00000011960
pelodiscus_sinensis ENSPSIG00000004878
apteryx_owenii ENSAOWG00000014989
apteryx_haastii ENSAHAG00000002797
apteryx_rowi ENSARWG00000003303
dromaius_novaehollandiae ENSDNVG00000001570
nothoprocta_perdicaria ENSNPEG00000005732
gallus_gallus ENSGALG00000003878
coturnix_japonica ENSCJPG00005005465
numida_meleagris ENSNMEG00000011375
anser_brachyrhynchus ENSABRG00000002501
zonotrichia_albicollis ENSZALG00000013454
ficedula_albicollis ENSFALG00000011814
lonchura_striata_domestica ENSLSDG00000001711
melopsittacus_undulatus ENSMUNG00000015482
calidris_pygmaea ENSCPGG00000000500
junco_hyemalis ENSJHYG00000013619
cyanistes_caeruleus ENSCCEG00000019973
taeniopygia_guttata ENSTGUG00000004983
calidris_pugnax ENSCPUG00000008196
crocodylus_porosus ENSCPRG00005009487
chelonoidis_abingdonii ENSCABG00000019236
vicugna_pacos ENSVPAG00000010947
tursiops_truncatus ENSTTRG00000010740
ovis_aries ENSOARG00000017735
capra_hircus ENSCHIG00000014397
bos_taurus ENSBTAG00000047376
bos_mutus ENSBMUG00000021858
sus_scrofa ENSSSCG00000023312
myotis_lucifugus ENSMLUG00000012073
erinaceus_europaeus ENSEEUG00000009335
sorex_araneus ENSSARG00000003732
equus_caballus ENSECAG00000000364
equus_asinus_asinus ENSEASG00005007027
neovison_vison ENSNVIG00000024405
neovison_vison ENSNVIG00000016549
mustela_putorius_furo ENSMPUG00000005287
panthera_tigris_altaica ENSPTIG00000013728
panthera_pardus ENSPPRG00000013099
felis_catus ENSFCAG00000012036
panthera_pardus ENSPPRG00000020096
panthera_tigris_altaica ENSPTIG00000006170
felis_catus ENSFCAG00000039698
ursus_americanus ENSUAMG00000015603
ursus_maritimus ENSUMAG00000004865
ailuropoda_melanoleuca ENSAMEG00000005801
canis_lupus_dingo ENSCAFG00020021311
canis_lupus_dingo ENSCAFG00020017349
canis_lupus_familiaris ENSCAFG00000032230
canis_lupus_familiaris ENSCAFG00000024653
canis_lupus_dingo ENSCAFG00020011608
canis_lupus_dingo ENSCAFG00020016356
felis_catus ENSFCAG00000043970
pan_troglodytes ENSPTRG00000046083
nomascus_leucogenys ENSNLEG00000034664
aotus_nancymaae ENSANAG00000031834
cebus_capucinus_imitator ENSCCAG00000032365
cebus_capucinus_imitator ENSCCAG00000027406
cebus_capucinus_imitator ENSCCAG00000016728
saimiri_boliviensis_boliviensis ENSSBOG00000021742
aotus_nancymaae ENSANAG00000028007
cebus_capucinus_imitator ENSCCAG00000033129
saimiri_boliviensis_boliviensis ENSSBOG00000029884
saimiri_boliviensis_boliviensis ENSSBOG00000026467
cebus_capucinus_imitator ENSCCAG00000018203
aotus_nancymaae ENSANAG00000030057
callithrix_jacchus ENSCJAG00000004992
aotus_nancymaae ENSANAG00000019497
rhinopithecus_bieti ENSRBIG00000044500
saimiri_boliviensis_boliviensis ENSSBOG00000031393
cebus_capucinus_imitator ENSCCAG00000024604
rhinopithecus_roxellana ENSRROG00000017904
colobus_angolensis_palliatus ENSCANG00000037727
colobus_angolensis_palliatus ENSCANG00000007188
rhinopithecus_roxellana ENSRROG00000025809
rhinopithecus_bieti ENSRBIG00000032127
colobus_angolensis_palliatus ENSCANG00000035272
theropithecus_gelada ENSTGEG00000005130
theropithecus_gelada ENSTGEG00000014847
papio_anubis ENSPANG00000034428
mandrillus_leucophaeus ENSMLEG00000009764
macaca_mulatta ENSMMUG00000012956
macaca_fascicularis ENSMFAG00000043832
macaca_mulatta ENSMMUG00000031552
macaca_mulatta ENSMMUG00000031551
macaca_fascicularis ENSMFAG00000018870
macaca_nemestrina ENSMNEG00000033596
chlorocebus_sabaeus ENSCSAG00000000580
rhinopithecus_bieti ENSRBIG00000025755
rhinopithecus_bieti ENSRBIG00000036980
rhinopithecus_bieti ENSRBIG00000034774
rhinopithecus_roxellana ENSRROG00000037850
colobus_angolensis_palliatus ENSCANG00000003012
macaca_fascicularis ENSMFAG00000045700
macaca_nemestrina ENSMNEG00000007710
macaca_mulatta ENSMMUG00000038987
macaca_mulatta ENSMMUG00000048313
macaca_nemestrina ENSMNEG00000026014
macaca_fascicularis ENSMFAG00000006526
mandrillus_leucophaeus ENSMLEG00000028050
chlorocebus_sabaeus ENSCSAG00000000337
theropithecus_gelada ENSTGEG00000017269
pan_troglodytes ENSPTRG00000049495
pan_paniscus ENSPPAG00000035593
homo_sapiens ENSG00000102309
gorilla_gorilla ENSGGOG00000016008
pongo_abelii ENSPPYG00000025893
pongo_abelii ENSPPYG00000020460
nomascus_leucogenys ENSNLEG00000036320
saimiri_boliviensis_boliviensis ENSSBOG00000027879
carlito_syrichta ENSTSYG00000032242
carlito_syrichta ENSTSYG00000035103
callithrix_jacchus ENSCJAG00000020487
microcebus_murinus ENSMICG00000001640
microcebus_murinus ENSMICG00000028029
microcebus_murinus ENSMICG00000036333
prolemur_simus ENSPSMG00000006137
propithecus_coquereli ENSPCOG00000009273
propithecus_coquereli ENSPCOG00000019355
microcebus_murinus ENSMICG00000030729
otolemur_garnettii ENSOGAG00000033588
oryctolagus_cuniculus ENSOCUG00000008715
oryctolagus_cuniculus ENSOCUG00000021523
ochotona_princeps ENSOPRG00000000376
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003490
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016193
fukomys_damarensis ENSFDAG00000001613
octodon_degus ENSODEG00000004468
octodon_degus ENSODEG00000004965
octodon_degus ENSODEG00000019868
octodon_degus ENSODEG00000002336
octodon_degus ENSODEG00000000991
cavia_porcellus ENSCPOG00000031758
chinchilla_lanigera ENSCLAG00000014880
spermophilus_dauricus ENSSDAG00000001718
urocitellus_parryii ENSUPAG00010016701
ictidomys_tridecemlineatus ENSSTOG00000015344
marmota_marmota_marmota ENSMMMG00000021657
mus_spicilegus ENSMSIG00000010419
mus_spicilegus ENSMSIG00000031893
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000079480
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034460
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0031834
rattus_norvegicus ENSRNOG00000050051
meriones_unguiculatus ENSMUGG00000005255
mus_spicilegus ENSMSIG00000030937
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033296
meriones_unguiculatus ENSMUGG00000009184
cricetulus_griseus_crigri-picr ENSCGRG00015009811
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023057
cricetulus_griseus_crigri_1.0 ENSCGRG00000013766
cricetulus_griseus_crigri_1.0 ENSCGRG00000019860
cricetulus_griseus_crigri-picr ENSCGRG00015007340
mesocricetus_auratus ENSMAUG00000015251
microtus_ochrogaster ENSMOCG00000000929
microtus_ochrogaster ENSMOCG00000002474
microtus_ochrogaster ENSMOCG00000002949
peromyscus_maniculatus_bairdii ENSPEMG00000027821
peromyscus_maniculatus_bairdii ENSPEMG00000016800
peromyscus_maniculatus_bairdii ENSPEMG00000009326
nannospalax_galili ENSNGAG00000000797
nannospalax_galili ENSNGAG00000017180
jaculus_jaculus ENSJJAG00000022110
jaculus_jaculus ENSJJAG00000013508
jaculus_jaculus ENSJJAG00000023444
jaculus_jaculus ENSJJAG00000020398
jaculus_jaculus ENSJJAG00000011557
castor_canadensis ENSCCNG00000016903
castor_canadensis ENSCCNG00000015670
tupaia_belangeri ENSTBEG00000004347
saimiri_boliviensis_boliviensis ENSSBOG00000013156
loxodonta_africana ENSLAFG00000018261
procavia_capensis ENSPCAG00000000166
dasypus_novemcinctus ENSDNOG00000012537
dasypus_novemcinctus ENSDNOG00000043501
dipodomys_ordii ENSDORG00000024313
dipodomys_ordii ENSDORG00000029390
pteropus_vampyrus ENSPVAG00000013595
notamacropus_eugenii ENSMEUG00000003611
phascolarctos_cinereus ENSPCIG00000026976
sarcophilus_harrisii ENSSHAG00000000328
monodelphis_domestica ENSMODG00000010913
ornithorhynchus_anatinus ENSOANG00000014709
xenopus_tropicalis ENSXETG00000022578
latimeria_chalumnae ENSLACG00000002000
ciona_intestinalis ENSCING00000008045
ciona_savignyi ENSCSAVG00000007195
caenorhabditis_elegans_strain_n2 WBGene00012996
drosophila_melanogaster FBgn0039305
