takifugu_rubripes ENSTRUG00000012510
tetraodon_nigroviridis ENSTNIG00000018148
labrus_bergylta ENSLBEG00000027171
amphiprion_percula ENSAPEG00000009924
amphiprion_percula ENSAPEG00000009843
amphiprion_ocellaris ENSAOCG00000011707
acanthochromis_polyacanthus ENSAPOG00000009891
stegastes_partitus ENSSPAG00000013464
astatotilapia_calliptera ENSACLG00000022354
maylandia_zebra ENSMZEG00005015454
pundamilia_nyererei ENSPNYG00000020045
haplochromis_burtoni ENSHBUG00000011660
neolamprologus_brichardi ENSNBRG00000012063
oreochromis_niloticus ENSONIG00000001668
amphilophus_citrinellus ENSACIG00000004691
monopterus_albus ENSMALG00000003745
mastacembelus_armatus ENSMAMG00000011277
seriola_lalandi_dorsalis ENSSLDG00000010748
seriola_dumerili ENSSDUG00000003311
gasterosteus_aculeatus ENSGACG00000014602
cynoglossus_semilaevis ENSCSEG00000021194
hippocampus_comes ENSHCOG00000016621
anabas_testudineus ENSATEG00000005008
anabas_testudineus ENSATEG00000005273
poecilia_formosa ENSPFOG00000000304
poecilia_latipinna ENSPLAG00000010619
poecilia_mexicana ENSPMEG00000013503
poecilia_reticulata ENSPREG00000012719
xiphophorus_couchianus ENSXCOG00000006913
xiphophorus_maculatus ENSXMAG00000000885
gambusia_affinis ENSGAFG00000020406
fundulus_heteroclitus ENSFHEG00000009425
kryptolebias_marmoratus ENSKMAG00000011961
mola_mola ENSMMOG00000021455
scophthalmus_maximus ENSSMAG00000019802
oryzias_latipes_asm223469v1 ENSORLG00015005635
oryzias_latipes_asm223467v1 ENSORLG00000005359
oryzias_melastigma ENSOMEG00000017307
cyprinodon_variegatus ENSCVAG00000021257
periophthalmus_magnuspinnatus ENSPMGG00000005284
gadus_morhua ENSGMOG00000009051
esox_lucius ENSELUG00000012310
pygocentrus_nattereri ENSPNAG00000029511
astyanax_mexicanus ENSAMXG00000005594
ictalurus_punctatus ENSIPUG00000001108
danio_rerio ENSDARG00000010381
scleropages_formosus ENSSFOG00015004836
paramormyrops_kingsleyae ENSPKIG00000005901
lepisosteus_oculatus ENSLOCG00000001809
junco_hyemalis ENSJHYG00000015844
zonotrichia_albicollis ENSZALG00000014849
taeniopygia_guttata ENSTGUG00000003764
taeniopygia_guttata ENSTGUG00000015451
lonchura_striata_domestica ENSLSDG00000010393
serinus_canaria ENSSCAG00000011085
ficedula_albicollis ENSFALG00000003161
cyanistes_caeruleus ENSCCEG00000020501
parus_major ENSPMJG00000019206
manacus_vitellinus ENSMVIG00005003758
lepidothrix_coronata ENSLCOG00000004554
sorex_araneus ENSSARG00000010120
gopherus_agassizii ENSGAGG00000007461
chelonoidis_abingdonii ENSCABG00000002881
chrysemys_picta_bellii ENSCPBG00000015695
pelodiscus_sinensis ENSPSIG00000012959
crocodylus_porosus ENSCPRG00005012954
pogona_vitticeps ENSPVIG00000019931
anolis_carolinensis ENSACAG00000002433
notechis_scutatus ENSNSUG00000014558
salvator_merianae ENSSMRG00000012488
sphenodon_punctatus ENSSPUG00000004004
calidris_pygmaea ENSCPGG00000002108
calidris_pugnax ENSCPUG00000010311
melopsittacus_undulatus ENSMUNG00000011058
anser_brachyrhynchus ENSABRG00000002776
anas_platyrhynchos_platyrhynchos ENSAPLG00000008212
meleagris_gallopavo ENSMGAG00000001373
coturnix_japonica ENSCJPG00005021479
gallus_gallus ENSGALG00000037219
numida_meleagris ENSNMEG00000017305
apteryx_haastii ENSAHAG00000003419
apteryx_rowi ENSARWG00000001717
apteryx_owenii ENSAOWG00000017135
dromaius_novaehollandiae ENSDNVG00000014309
nothoprocta_perdicaria ENSNPEG00000005215
phascolarctos_cinereus ENSPCIG00000002387
notamacropus_eugenii ENSMEUG00000011337
monodelphis_domestica ENSMODG00000007422
sarcophilus_harrisii ENSSHAG00000008595
dasypus_novemcinctus ENSDNOG00000043672
choloepus_hoffmanni ENSCHOG00000011199
bos_taurus ENSBTAG00000000023
bos_mutus ENSBMUG00000021717
bison_bison_bison ENSBBBG00000023182
ovis_aries ENSOARG00000003573
capra_hircus ENSCHIG00000011390
tursiops_truncatus ENSTTRG00000011331
sus_scrofa ENSSSCG00000015568
vicugna_pacos ENSVPAG00000011853
myotis_lucifugus ENSMLUG00000001129
ursus_maritimus ENSUMAG00000021923
ursus_americanus ENSUAMG00000020935
ailuropoda_melanoleuca ENSAMEG00000013518
vulpes_vulpes ENSVVUG00000009159
vulpes_vulpes ENSVVUG00000023846
canis_lupus_dingo ENSCAFG00020015632
canis_lupus_familiaris ENSCAFG00000013499
neovison_vison ENSNVIG00000009964
mustela_putorius_furo ENSMPUG00000011854
panthera_pardus ENSPPRG00000024081
panthera_tigris_altaica ENSPTIG00000021633
felis_catus ENSFCAG00000009609
equus_caballus ENSECAG00000014782
equus_asinus_asinus ENSEASG00005005698
castor_canadensis ENSCCNG00000004359
dipodomys_ordii ENSDORG00000003231
cricetulus_griseus_crigri_1.0 ENSCGRG00000016133
cricetulus_griseus_crigri-picr ENSCGRG00015018739
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018674
mesocricetus_auratus ENSMAUG00000007552
microtus_ochrogaster ENSMOCG00000017379
mus_spicilegus ENSMSIG00000009086
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026484
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015501
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014694
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027930
rattus_norvegicus ENSRNOG00000002454
meriones_unguiculatus ENSMUGG00000019066
nannospalax_galili ENSNGAG00000019146
jaculus_jaculus ENSJJAG00000011187
jaculus_jaculus ENSJJAG00000023707
jaculus_jaculus ENSJJAG00000020206
cavia_aperea ENSCAPG00000010937
ictidomys_tridecemlineatus ENSSTOG00000006625
spermophilus_dauricus ENSSDAG00000002785
ictidomys_tridecemlineatus ENSSTOG00000033001
marmota_marmota_marmota ENSMMMG00000014689
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007621
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004191
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013739
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011772
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006798
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001807
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008422
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003109
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014906
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007441
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016301
fukomys_damarensis ENSFDAG00000015080
fukomys_damarensis ENSFDAG00000009506
cavia_porcellus ENSCPOG00000001564
chinchilla_lanigera ENSCLAG00000008435
chinchilla_lanigera ENSCLAG00000011563
chinchilla_lanigera ENSCLAG00000001778
chinchilla_lanigera ENSCLAG00000006768
octodon_degus ENSODEG00000000776
chinchilla_lanigera ENSCLAG00000015137
cavia_aperea ENSCAPG00000017788
urocitellus_parryii ENSUPAG00010004080
peromyscus_maniculatus_bairdii ENSPEMG00000020255
otolemur_garnettii ENSOGAG00000016182
pan_paniscus ENSPPAG00000027651
pan_troglodytes ENSPTRG00000001775
homo_sapiens ENSG00000121481
gorilla_gorilla ENSGGOG00000014400
pongo_abelii ENSPPYG00000000417
nomascus_leucogenys ENSNLEG00000018029
macaca_mulatta ENSMMUG00000013878
macaca_nemestrina ENSMNEG00000045391
macaca_fascicularis ENSMFAG00000036583
mandrillus_leucophaeus ENSMLEG00000036843
cercocebus_atys ENSCATG00000032403
papio_anubis ENSPANG00000005962
theropithecus_gelada ENSTGEG00000025399
chlorocebus_sabaeus ENSCSAG00000012868
rhinopithecus_roxellana ENSRROG00000029114
rhinopithecus_bieti ENSRBIG00000044921
rhinopithecus_roxellana ENSRROG00000038681
colobus_angolensis_palliatus ENSCANG00000040110
piliocolobus_tephrosceles ENSPTEG00000000207
pan_paniscus ENSPPAG00000042614
pan_troglodytes ENSPTRG00000045078
nomascus_leucogenys ENSNLEG00000032646
macaca_fascicularis ENSMFAG00000007609
macaca_nemestrina ENSMNEG00000033793
macaca_mulatta ENSMMUG00000009230
cercocebus_atys ENSCATG00000041153
papio_anubis ENSPANG00000025176
mandrillus_leucophaeus ENSMLEG00000030607
rhinopithecus_roxellana ENSRROG00000029479
