labrus_bergylta ENSLBEG00000025445
mola_mola ENSMMOG00000006133
xiphophorus_maculatus ENSXMAG00000012438
gambusia_affinis ENSGAFG00000005536
poecilia_formosa ENSPFOG00000004589
poecilia_latipinna ENSPLAG00000014129
poecilia_mexicana ENSPMEG00000006998
poecilia_reticulata ENSPREG00000010459
cyprinodon_variegatus ENSCVAG00000014667
fundulus_heteroclitus ENSFHEG00000020769
kryptolebias_marmoratus ENSKMAG00000019399
oryzias_latipes_asm223469v1 ENSORLG00015000428
oryzias_latipes_asm223471v1 ENSORLG00020016533
oryzias_latipes_asm223467v1 ENSORLG00000005225
oryzias_melastigma ENSOMEG00000007089
maylandia_zebra ENSMZEG00005005284
astatotilapia_calliptera ENSACLG00000027901
maylandia_zebra ENSMZEG00005007453
pundamilia_nyererei ENSPNYG00000016049
haplochromis_burtoni ENSHBUG00000007107
neolamprologus_brichardi ENSNBRG00000007109
oreochromis_niloticus ENSONIG00000012227
amphilophus_citrinellus ENSACIG00000001169
amphiprion_percula ENSAPEG00000004843
amphiprion_ocellaris ENSAOCG00000003546
acanthochromis_polyacanthus ENSAPOG00000020599
stegastes_partitus ENSSPAG00000019928
hippocampus_comes ENSHCOG00000000303
cynoglossus_semilaevis ENSCSEG00000010303
monopterus_albus ENSMALG00000010646
mastacembelus_armatus ENSMAMG00000022271
anabas_testudineus ENSATEG00000003852
seriola_lalandi_dorsalis ENSSLDG00000012664
seriola_dumerili ENSSDUG00000021792
scophthalmus_maximus ENSSMAG00000007082
gasterosteus_aculeatus ENSGACG00000015162
takifugu_rubripes ENSTRUG00000007671
tetraodon_nigroviridis ENSTNIG00000014524
periophthalmus_magnuspinnatus ENSPMGG00000012990
gadus_morhua ENSGMOG00000000707
esox_lucius ENSELUG00000021373
astyanax_mexicanus ENSAMXG00000000777
pygocentrus_nattereri ENSPNAG00000010990
ictalurus_punctatus ENSIPUG00000021859
danio_rerio ENSDARG00000037144
paramormyrops_kingsleyae ENSPKIG00000002033
lepisosteus_oculatus ENSLOCG00000010552
lepidothrix_coronata ENSLCOG00000007313
manacus_vitellinus ENSMVIG00005007463
lonchura_striata_domestica ENSLSDG00000007673
taeniopygia_guttata ENSTGUG00000012294
serinus_canaria ENSSCAG00000013273
junco_hyemalis ENSJHYG00000016421
zonotrichia_albicollis ENSZALG00000003566
cyanistes_caeruleus ENSCCEG00000010076
parus_major ENSPMJG00000014909
ficedula_albicollis ENSFALG00000008204
calidris_pugnax ENSCPUG00000012903
calidris_pygmaea ENSCPGG00000010670
melopsittacus_undulatus ENSMUNG00000013030
coturnix_japonica ENSCJPG00005019757
gallus_gallus ENSGALG00000016985
meleagris_gallopavo ENSMGAG00000014997
numida_meleagris ENSNMEG00000006992
anser_brachyrhynchus ENSABRG00000006161
anas_platyrhynchos_platyrhynchos ENSAPLG00000002595
apteryx_owenii ENSAOWG00000018242
apteryx_haastii ENSAHAG00000014542
apteryx_rowi ENSARWG00000003426
dromaius_novaehollandiae ENSDNVG00000013344
nothoprocta_perdicaria ENSNPEG00000013317
crocodylus_porosus ENSCPRG00005001803
anolis_carolinensis ENSACAG00000016400
pogona_vitticeps ENSPVIG00000003334
notechis_scutatus ENSNSUG00000002590
salvator_merianae ENSSMRG00000005966
sphenodon_punctatus ENSSPUG00000013325
chelonoidis_abingdonii ENSCABG00000004026
chrysemys_picta_bellii ENSCPBG00000008214
gopherus_agassizii ENSGAGG00000022598
pelodiscus_sinensis ENSPSIG00000013391
choloepus_hoffmanni ENSCHOG00000012468
dasypus_novemcinctus ENSDNOG00000000021
loxodonta_africana ENSLAFG00000016759
echinops_telfairi ENSETEG00000009309
procavia_capensis ENSPCAG00000001274
chinchilla_lanigera ENSCLAG00000000655
octodon_degus ENSODEG00000005426
cavia_porcellus ENSCPOG00000000649
cavia_aperea ENSCAPG00000008954
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000003312
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011584
fukomys_damarensis ENSFDAG00000018582
urocitellus_parryii ENSUPAG00010010691
ictidomys_tridecemlineatus ENSSTOG00000010700
spermophilus_dauricus ENSSDAG00000010773
marmota_marmota_marmota ENSMMMG00000023337
castor_canadensis ENSCCNG00000011652
dipodomys_ordii ENSDORG00000000602
mus_spicilegus ENSMSIG00000021306
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020406
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000021999
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019511
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030529
rattus_norvegicus ENSRNOG00000010935
meriones_unguiculatus ENSMUGG00000026641
peromyscus_maniculatus_bairdii ENSPEMG00000021086
microtus_ochrogaster ENSMOCG00000006393
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000100
cricetulus_griseus_crigri_1.0 ENSCGRG00000002865
cricetulus_griseus_crigri-picr ENSCGRG00015003597
mesocricetus_auratus ENSMAUG00000011270
nannospalax_galili ENSNGAG00000014141
jaculus_jaculus ENSJJAG00000020705
oryctolagus_cuniculus ENSOCUG00000017940
ochotona_princeps ENSOPRG00000000418
rhinopithecus_roxellana ENSRROG00000033538
rhinopithecus_bieti ENSRBIG00000032565
colobus_angolensis_palliatus ENSCANG00000039506
piliocolobus_tephrosceles ENSPTEG00000028001
theropithecus_gelada ENSTGEG00000002451
papio_anubis ENSPANG00000009473
cercocebus_atys ENSCATG00000042292
mandrillus_leucophaeus ENSMLEG00000000402
macaca_nemestrina ENSMNEG00000044555
macaca_fascicularis ENSMFAG00000040145
macaca_mulatta ENSMMUG00000017029
chlorocebus_sabaeus ENSCSAG00000017762
pan_paniscus ENSPPAG00000034119
pan_troglodytes ENSPTRG00000005852
homo_sapiens ENSG00000080618
gorilla_gorilla ENSGGOG00000002007
pongo_abelii ENSPPYG00000005345
nomascus_leucogenys ENSNLEG00000002561
saimiri_boliviensis_boliviensis ENSSBOG00000018312
cebus_capucinus_imitator ENSCCAG00000030272
callithrix_jacchus ENSCJAG00000016797
aotus_nancymaae ENSANAG00000024089
carlito_syrichta ENSTSYG00000014440
prolemur_simus ENSPSMG00000009268
microcebus_murinus ENSMICG00000005613
otolemur_garnettii ENSOGAG00000012039
tupaia_belangeri ENSTBEG00000001482
vicugna_pacos ENSVPAG00000005181
sus_scrofa ENSSSCG00000009413
bos_taurus ENSBTAG00000007073
bos_mutus ENSBMUG00000013516
bison_bison_bison ENSBBBG00000023366
ovis_aries ENSOARG00000007804
capra_hircus ENSCHIG00000016819
tursiops_truncatus ENSTTRG00000003612
equus_asinus_asinus ENSEASG00005017110
equus_caballus ENSECAG00000017329
pteropus_vampyrus ENSPVAG00000012355
myotis_lucifugus ENSMLUG00000006959
sorex_araneus ENSSARG00000003573
erinaceus_europaeus ENSEEUG00000014781
ursus_americanus ENSUAMG00000016580
ursus_maritimus ENSUMAG00000016276
ailuropoda_melanoleuca ENSAMEG00000013144
mustela_putorius_furo ENSMPUG00000001590
neovison_vison ENSNVIG00000007809
canis_lupus_familiaris ENSCAFG00000004499
canis_lupus_dingo ENSCAFG00020019340
vulpes_vulpes ENSVVUG00000028393
panthera_tigris_altaica ENSPTIG00000018397
panthera_pardus ENSPPRG00000003962
felis_catus ENSFCAG00000009181
